C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
N086,R282,00-00-00,SPRING ST,CE,IND,12/12/2020,03:00:00,REGULAR,6621922,1690727
N087,R282,01-03-00,SPRING ST,CE,IND,12/12/2020,03:00:00,REGULAR,4786130,1574173
N089,R139,00-00-00,CANAL ST,ACE,IND,12/12/2020,03:00:00,REGULAR,6327695,17303991
N090,R139,01-00-00,CANAL ST,ACE,IND,12/12/2020,03:00:00,REGULAR,1375151,13959076
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,12/12/2020,03:00:00,REGULAR,1159123148,352816477
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,12/12/2020,03:00:00,REGULAR,5804771,5397706
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,12/12/2020,03:00:00,REGULAR,955594,1728000
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,12/12/2020,00:00:00,REGULAR,4404654,2696387
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,12/12/2020,00:00:00,REGULAR,119496,56087
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,12/12/2020,02:00:00,REGULAR,4254443,6637839
N100,R252,00-00-00,HIGH ST,AC,IND,12/12/2020,03:00:00,REGULAR,785192,1669820
N101,R252,01-00-00,HIGH ST,AC,IND,12/12/2020,03:00:00,REGULAR,3814605,14343560
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,12/12/2020,03:00:00,REGULAR,559803,837597
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,12/12/2020,03:00:00,REGULAR,1849826,6829418
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,12/12/2020,03:00:00,REGULAR,19488382,16971191
N110,R283,00-00-00,LAFAYETTE AV,C,IND,12/12/2020,00:00:00,REGULAR,8616,9940
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,12/12/2020,03:00:00,REGULAR,2182856,2057312
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,12/12/2020,03:00:00,REGULAR,572406,3430527
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,12/12/2020,00:00:00,REGULAR,41979,28867
