C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
B013,R196,01-00-00,PROSPECT PARK,BQS,BMT,02/27/2021,03:00:00,REGULAR,70473,273423
B014,R148,00-00-00,PARKSIDE AV,BQ,BMT,02/27/2021,00:00:00,REGULAR,10904820,17759437
B015,R098,01-00-00,CHURCH AV,BQ,BMT,02/27/2021,03:00:00,REGULAR,3545598,2134480
B016,R098,00-00-00,CHURCH AV,BQ,BMT,02/27/2021,03:00:00,REGULAR,9245145,18215852
B017,R262,00-00-00,BEVERLEY ROAD,BQ,BMT,02/27/2021,03:00:00,REGULAR,5093010,2550319
B018,R184,00-00-00,CORTELYOU RD,BQ,BMT,02/27/2021,03:00:00,REGULAR,119628,60030
B019,R149,00-00-00,NEWKIRK PLAZA,BQ,BMT,02/27/2021,00:00:00,REGULAR,18125471,17113595
B020,R263,00-00-00,AVENUE H,BQ,BMT,02/27/2021,03:00:00,REGULAR,38145,17076
B021,R228,00-00-00,AVENUE J,BQ,BMT,02/27/2021,03:00:00,REGULAR,9507910,8017574
B022,R229,00-00-00,AVENUE M,BQ,BMT,02/27/2021,03:00:00,REGULAR,14298,41007
B023,R211,01-05-00,KINGS HWY,BQ,BMT,02/27/2021,03:00:00,REGULAR,873,0
B024,R211,00-00-00,KINGS HWY,BQ,BMT,02/27/2021,03:00:00,REGULAR,17279458,11271491
B024A,R211,02-00-00,KINGS HWY,BQ,BMT,02/27/2021,03:00:00,REGULAR,235317,297527
B025,R150,00-00-00,AVENUE U,BQ,BMT,02/27/2021,00:00:00,REGULAR,6266249,3839532
B026,R230,00-00-00,NECK RD,BQ,BMT,02/27/2021,03:00:00,REGULAR,297341,420144
B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,02/27/2021,00:00:00,REGULAR,2204836,8955659
B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,02/27/2021,00:00:00,REGULAR,2090337,239867
B029,R172,00-00-00,BRIGHTON BEACH,BQ,BMT,02/27/2021,03:00:00,REGULAR,13908173,10506479
B031,R172,01-00-00,BRIGHTON BEACH,BQ,BMT,02/27/2021,03:00:00,REGULAR,6459972,8789750
B032,R264,00-00-00,OCEAN PKWY,Q,BMT,02/27/2021,03:00:00,REGULAR,35249,22770
B034,R264,01-05-00,OCEAN PKWY,Q,BMT,02/27/2021,03:00:00,REGULAR,5898560,5898330
C001,R108,01-00-00,BOROUGH HALL,R2345,BMT,02/27/2021,03:00:00,REGULAR,817086,573301
C003,R089,00-00-00,JAY ST-METROTEC,R,BMT,02/27/2021,03:00:00,REGULAR,11899600,10143544
C004,R089,01-05-00,JAY ST-METROTEC,R,BMT,02/27/2021,03:00:00,REGULAR,134218210,0
C008,R099,00-00-00,DEKALB AV,BDNQR,BMT,02/27/2021,03:00:00,REGULAR,1999615494,1850956749
C009,R057,03-00-00,ATL AV-BARCLAY,BDNQR2345,BMT,02/27/2021,03:00:00,REGULAR,678449,1429527
C010,R231,00-00-00,UNION ST,R,BMT,02/27/2021,03:00:00,REGULAR,6722479,2313044
C011,R231,01-00-00,UNION ST,R,BMT,02/27/2021,03:00:00,REGULAR,4206041,13695402
C012,R258,01-00-00,4AV-9 ST,DFGMNR,BMT,02/27/2021,03:00:00,REGULAR,11631497,4595168
C014,R246,00-00-00,PROSPECT AV,R,BMT,02/27/2021,03:00:00,REGULAR,13292467,3074957
C015,R246,01-00-00,PROSPECT AV,R,BMT,02/27/2021,03:00:00,REGULAR,1061223,11701720
C016,R278,00-00-00,25 ST,R,BMT,02/27/2021,03:00:00,REGULAR,1983163,1738577
C017,R455,00-00-00,25 ST,R,BMT,02/27/2021,03:00:00,REGULAR,4392223,8369311
C018,R197,00-00-00,36 ST,DNR,BMT,02/27/2021,00:00:00,REGULAR,142212,208760
C019,R232,00-00-00,45 ST,R,BMT,02/27/2021,03:00:00,REGULAR,5272703,8514137
C020,R233,00-00-00,53 ST,R,BMT,02/27/2021,03:00:00,REGULAR,11406026,5439237
C021,R212,00-00-00,59 ST,NRW,BMT,02/27/2021,03:00:00,REGULAR,9453214,4923852
C022,R212,01-00-00,59 ST,NRW,BMT,02/27/2021,03:00:00,REGULAR,657261,688967
C023,R213,00-00-00,BAY RIDGE AV,R,BMT,02/27/2021,03:00:00,REGULAR,3343441,3579773
C024,R214,00-00-00,77 ST,R,BMT,02/27/2021,03:00:00,REGULAR,9106871,2057090
C025,R215,00-00-00,86 ST,R,BMT,02/27/2021,03:00:00,REGULAR,351574,469603
C026,R215,01-05-00,86 ST,R,BMT,02/27/2021,03:00:00,REGULAR,458794,0
C027,R216,00-00-00,BAY RIDGE-95 ST,R,BMT,02/27/2021,03:00:00,REGULAR,5316033,7337707
C028,R216,01-05-00,BAY RIDGE-95 ST,R,BMT,02/27/2021,03:00:00,REGULAR,1308,0
D001,R390,01-00-00,8 AV,N,BMT,02/27/2021,00:00:00,REGULAR,248257,212449
D002,R390,00-00-00,8 AV,N,BMT,02/27/2021,00:00:00,REGULAR,200358,607000
D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,02/27/2021,00:00:00,REGULAR,2909237,2965587
D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,02/27/2021,00:00:00,REGULAR,239,0
D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,02/27/2021,00:00:00,REGULAR,141078,34527
D006,R398,01-05-00,NEW UTRECHT AV,ND,BMT,02/27/2021,00:00:00,REGULAR,953,0
D008,R392,00-00-00,18 AV,N,BMT,02/27/2021,00:00:00,REGULAR,8049467,7906318
D009,R393,00-00-00,20 AV,N,BMT,02/27/2021,00:00:00,REGULAR,344257,267937
D010,R394,00-00-00,BAY PKWY,N,BMT,02/27/2021,00:00:00,REGULAR,3276583,872260
D011,R394,01-05-00,BAY PKWY,N,BMT,02/27/2021,00:00:00,REGULAR,575996157,672530542
D012,R395,00-00-00,KINGS HWY,N,BMT,02/27/2021,00:00:00,REGULAR,4494421,4986467
D015,R396,00-00-00,AVENUE U,N,BMT,02/27/2021,00:00:00,REGULAR,4144718,5860378
D016,R397,00-00-00,86 ST,N,BMT,02/27/2021,00:00:00,REGULAR,194992,525151
E001,R368,00-00-00,9 AV,D,BMT,02/27/2021,00:00:00,REGULAR,9018852,11105908
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,02/27/2021,00:00:00,REGULAR,2175933,983716
E004,R234,00-00-00,50 ST,D,BMT,02/27/2021,03:00:00,REGULAR,6239536,5802292
E005,R247,00-00-00,55 ST,D,BMT,02/27/2021,03:00:00,REGULAR,7412986,4214931
E009,R370,00-00-00,71 ST,D,BMT,02/27/2021,03:00:00,REGULAR,8540197,7793253
E011,R371,00-00-00,79 ST,D,BMT,02/27/2021,03:00:00,REGULAR,11923474,9208801
E012,R372,00-00-00,18 AV,D,BMT,02/27/2021,03:00:00,REGULAR,15556474,11602751
E013,R373,00-00-00,20 AV,D,BMT,02/27/2021,03:00:00,REGULAR,159431,46875
E014,R374,00-00-00,BAY PKWY,D,BMT,02/27/2021,00:00:00,REGULAR,15416208,12432842
E015,R399,00-00-00,25 AV,D,BMT,02/27/2021,00:00:00,REGULAR,3995378,853485
E016,R400,00-00-00,BAY 50 ST,D,BMT,02/27/2021,00:00:00,REGULAR,8115548,6981183
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,02/27/2021,00:00:00,REGULAR,1599092,2773042
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,02/27/2021,00:00:00,REGULAR,17265719,192348
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,02/27/2021,03:00:00,REGULAR,4404075,9614478
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,02/27/2021,03:00:00,REGULAR,1388,0
H001,R175,00-00-00,8 AV,ACEL,BMT,02/27/2021,00:00:00,REGULAR,66953,78986
H003,R163,01-00-00,6 AV,FLM123,BMT,02/27/2021,03:00:00,REGULAR,8198998,10292255
H005,R330,00-00-00,3 AV,L,BMT,02/27/2021,03:00:00,REGULAR,3381578,9543716
H006,R330,01-00-00,3 AV,L,BMT,02/27/2021,03:00:00,REGULAR,8129002,2626439
H007,R248,00-00-00,1 AV,L,BMT,02/27/2021,03:00:00,REGULAR,15532521,17651525
H007A,R248,02-00-00,1 AV,L,BMT,02/27/2021,03:00:00,REGULAR,209543,33537
H008,R248,01-00-00,1 AV,L,BMT,02/27/2021,03:00:00,REGULAR,2517,40827
H009,R235,00-00-00,BEDFORD AV,L,BMT,02/27/2021,03:00:00,REGULAR,418029,75734
H010,R235,01-00-00,BEDFORD AV,L,BMT,02/27/2021,03:00:00,REGULAR,1979476,5428135
H012,R268,01-00-00,LORIMER ST,LG,BMT,02/27/2021,00:00:00,REGULAR,217373,86539
H013,R249,01-00-00,GRAHAM AV,L,BMT,02/27/2021,03:00:00,REGULAR,7691333,1368579
H014,R249,00-00-00,GRAHAM AV,L,BMT,02/27/2021,03:00:00,REGULAR,2177782,12831195
H015,R250,01-00-00,GRAND ST,L,BMT,02/27/2021,03:00:00,REGULAR,7678850,4255850
H016,R250,00-00-00,GRAND ST,L,BMT,02/27/2021,03:00:00,REGULAR,1482348,4487616
H017,R265,00-00-00,MONTROSE AV,L,BMT,02/27/2021,03:00:00,REGULAR,7816330,8992699
H019,R294,00-00-00,MORGAN AV,L,BMT,02/27/2021,03:00:00,REGULAR,100152,131217
H022,R279,00-00-00,JEFFERSON ST,L,BMT,02/27/2021,03:00:00,REGULAR,8061588,5683352
H023,R236,00-00-00,DEKALB AV,L,BMT,02/27/2021,03:00:00,REGULAR,5469273,2065357
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,02/27/2021,03:00:00,REGULAR,7831158,19255154
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,02/27/2021,03:00:00,REGULAR,11089535,6418266
H028,R266,00-00-00,HALSEY ST,L,BMT,02/27/2021,03:00:00,REGULAR,5903312,3012678
H030,R266,01-00-00,HALSEY ST,L,BMT,02/27/2021,03:00:00,REGULAR,1677506,3870965
H032,R295,00-00-00,WILSON AV,L,BMT,02/27/2021,03:00:00,REGULAR,4945506,6638945
H033,R313,00-00-00,BUSHWICK AV,L,BMT,02/27/2021,03:00:00,REGULAR,4369421,4129095
H035,R348,00-00-00,ATLANTIC AV,L,BMT,02/27/2021,03:00:00,REGULAR,1126945,253313
H037,R349,00-00-00,SUTTER AV,L,BMT,02/27/2021,00:00:00,REGULAR,2483089,2845169
H038,R350,00-00-00,LIVONIA AV,L,BMT,02/27/2021,00:00:00,REGULAR,116386,111622
H039,R375,00-00-00,NEW LOTS,L,BMT,02/27/2021,00:00:00,REGULAR,36529,93665
H040,R376,00-00-00,EAST 105 ST,L,BMT,02/27/2021,00:00:00,REGULAR,9738276,8007900
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,02/27/2021,00:00:00,REGULAR,76930,68091
J001,R460,01-00-00,MARCY AV,JMZ,BMT,02/27/2021,00:00:00,REGULAR,8770790,1233026
J002,R460,00-00-00,MARCY AV,JMZ,BMT,02/27/2021,00:00:00,REGULAR,2062338,455341
J003,R352,00-00-00,HEWES ST,JM,BMT,02/27/2021,00:00:00,REGULAR,8406020,2637359
J005,R353,00-00-00,LORIMER ST,JM,BMT,02/27/2021,00:00:00,REGULAR,6015265,1948360
J007,R377,00-00-00,FLUSHING AV,JM,BMT,02/27/2021,00:00:00,REGULAR,17292325,11255257
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,02/27/2021,00:00:00,REGULAR,16506271,24952756
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,02/27/2021,00:00:00,REGULAR,4795102,2806906
J013,R380,00-00-00,GATES AV,JZ,BMT,02/27/2021,00:00:00,REGULAR,6175490,2111278
J016,R381,00-00-00,HALSEY ST,J,BMT,02/27/2021,00:00:00,REGULAR,2242744,2255112
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,02/27/2021,00:00:00,REGULAR,879325,307422
J020,R433,00-00-00,ALABAMA AV,J,BMT,02/27/2021,00:00:00,REGULAR,2178292,1714039
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,02/27/2021,00:00:00,REGULAR,48864,44952
J022,R435,00-00-00,CLEVELAND ST,J,BMT,02/27/2021,00:00:00,REGULAR,5204555,5854142
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,02/27/2021,00:00:00,REGULAR,7446211,9885802
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,02/27/2021,00:00:00,REGULAR,1032434,1918864
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,02/27/2021,03:00:00,REGULAR,687474,761387
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,02/27/2021,03:00:00,REGULAR,627496,423547
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,02/27/2021,03:00:00,REGULAR,8350668,7521452
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,02/27/2021,03:00:00,REGULAR,5160728,6550006
J032,R006,01-05-00,WOODHAVEN BLVD,JZ,BMT,02/27/2021,03:00:00,REGULAR,33554711,0
J034,R007,00-00-00,104 ST,JZ,BMT,02/27/2021,03:00:00,REGULAR,186674,139679
J035,R008,00-00-00,111 ST,J,BMT,02/27/2021,03:00:00,REGULAR,3938364,5415487
J037,R009,00-00-00,121 ST,JZ,BMT,02/27/2021,03:00:00,REGULAR,3557993,3871255
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,02/27/2021,00:00:00,REGULAR,149195,430086
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,02/27/2021,00:00:00,REGULAR,222200,614958
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,02/27/2021,00:00:00,REGULAR,271250,78552
K017,R401,00-00-00,CENTRAL AV,M,BMT,02/27/2021,00:00:00,REGULAR,989264,3511099
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,02/27/2021,00:00:00,REGULAR,1579844,6166875
K022,R402,00-00-00,SENECA AVE,M,BMT,02/27/2021,00:00:00,REGULAR,2583304,3301262
K024,R403,00-00-00,FOREST AVE,M,BMT,02/27/2021,00:00:00,REGULAR,4145927,5203982
K025,R404,00-00-00,FRESH POND RD,M,BMT,02/27/2021,00:00:00,REGULAR,4482709,4040529
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,02/27/2021,03:00:00,REGULAR,3367740,2536010
N001,R173,01-05-00,INWOOD-207 ST,A,IND,02/27/2021,00:00:00,REGULAR,564,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,02/27/2021,00:00:00,REGULAR,429379,300792
N003,R185,00-00-00,DYCKMAN ST,A,IND,02/27/2021,00:00:00,REGULAR,12146588,416998
N006A,R280,00-00-00,190 ST,A,IND,02/27/2021,03:00:00,REGULAR,1441609505,1844693458
N007A,R174,00-00-00,181 ST,A,IND,02/27/2021,00:00:00,REGULAR,29965,157269
N009,R174,01-00-00,181 ST,A,IND,02/27/2021,00:00:00,REGULAR,11092739,3718328
N010,R126,00-00-00,175 ST,A,IND,02/27/2021,03:00:00,REGULAR,4375119,7064443
N011,R126,01-05-00,175 ST,A,IND,02/27/2021,03:00:00,REGULAR,696,0
N012,R035,01-05-00,168 ST,AC1,IND,02/27/2021,03:00:00,REGULAR,0,0
N013,R035,02-00-00,168 ST,AC1,IND,02/27/2021,03:00:00,REGULAR,3699197,5782721
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,02/27/2021,00:00:00,REGULAR,53480,26473
N017,R331,00-00-00,155 ST,C,IND,02/27/2021,00:00:00,REGULAR,2465645,5582025
N019,R101,01-00-00,145 ST,ABCD,IND,02/27/2021,03:00:00,REGULAR,7709510,16984360
N020,R101,00-00-00,145 ST,ABCD,IND,02/27/2021,03:00:00,REGULAR,19201832,9259974
N022,R332,02-05-00,135 ST,BC,IND,02/27/2021,00:00:00,REGULAR,117440845,0
N023,R332,01-00-00,135 ST,BC,IND,02/27/2021,00:00:00,REGULAR,13651,16743
N024,R332,00-00-00,135 ST,BC,IND,02/27/2021,00:00:00,REGULAR,2490914,4552190
N025,R102,01-00-00,125 ST,ACBD,IND,02/27/2021,03:00:00,REGULAR,262629,258472
N026,R102,00-00-00,125 ST,ACBD,IND,02/27/2021,03:00:00,REGULAR,198457,271536
N029,R333,01-00-00,116 ST,BC,IND,02/27/2021,00:00:00,REGULAR,55278,46148
N030,R333,00-00-00,116 ST,BC,IND,02/27/2021,00:00:00,REGULAR,47636,85536
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,02/27/2021,00:00:00,REGULAR,19868,14883
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,02/27/2021,00:00:00,REGULAR,14248659,8808996
N037,R314,00-00-00,103 ST,BC,IND,02/27/2021,00:00:00,REGULAR,14912049,11822765
N039,R251,01-00-00,96 ST,BC,IND,02/27/2021,03:00:00,REGULAR,2998514,1055605
N040,R251,00-00-00,96 ST,BC,IND,02/27/2021,03:00:00,REGULAR,754777,2035897
N043,R186,00-00-00,86 ST,BC,IND,02/27/2021,03:00:00,REGULAR,104734,158344
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,02/27/2021,00:00:00,REGULAR,157122,55243
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,02/27/2021,00:00:00,REGULAR,5563958,7090872
N046,R281,00-00-00,72 ST,BC,IND,02/27/2021,03:00:00,REGULAR,4218528,2022240
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,02/27/2021,03:00:00,REGULAR,3283203,13248480
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,02/27/2021,03:00:00,REGULAR,15630499,2234861
N056,R188,01-00-00,50 ST,CE,IND,02/27/2021,03:00:00,REGULAR,14406881,11142458
N057,R188,00-00-00,50 ST,CE,IND,02/27/2021,03:00:00,REGULAR,4498594,1626533
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,02/27/2021,01:00:00,REGULAR,11597117,18366437
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,02/27/2021,03:00:00,REGULAR,12344765,42071291
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,02/27/2021,01:00:00,REGULAR,9412518,2286160
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,02/27/2021,03:00:00,REGULAR,6547,29093
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,02/27/2021,03:00:00,REGULAR,2070297,9102713
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,02/27/2021,03:00:00,REGULAR,233373,709846
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,02/27/2021,03:00:00,REGULAR,10504323,7607819
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,02/27/2021,03:00:00,REGULAR,6399493,2998713
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,02/27/2021,03:00:00,REGULAR,550230,557760
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,02/27/2021,03:00:00,REGULAR,6325253,17846896
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,02/27/2021,03:00:00,REGULAR,217492,919851
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,02/27/2021,03:00:00,REGULAR,1683443,12484705
N075,R111,01-05-00,23 ST,CE,IND,02/27/2021,03:00:00,REGULAR,196962,0
N076,R111,00-00-00,23 ST,CE,IND,02/27/2021,03:00:00,REGULAR,5968056,2263570
N077,R111,02-00-00,23 ST,CE,IND,02/27/2021,03:00:00,REGULAR,3030068,4596256
N078,R175,01-00-00,14 ST,ACEL,IND,02/27/2021,00:00:00,REGULAR,750018,1044815
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,02/27/2021,00:00:00,REGULAR,263670,796472
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,02/27/2021,00:00:00,REGULAR,9255123,27519630
N086,R282,00-00-00,SPRING ST,CE,IND,02/27/2021,03:00:00,REGULAR,6648846,1699129
N087,R282,01-03-00,SPRING ST,CE,IND,02/27/2021,03:00:00,REGULAR,4801949,1579136
N089,R139,00-00-00,CANAL ST,ACE,IND,02/27/2021,03:00:00,REGULAR,6340653,17356035
N090,R139,01-00-00,CANAL ST,ACE,IND,02/27/2021,03:00:00,REGULAR,1378206,14003683
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,02/27/2021,03:00:00,REGULAR,1159145025,352823054
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,02/27/2021,03:00:00,REGULAR,5820815,5417380
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,02/27/2021,03:00:00,REGULAR,964840,1754260
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,02/27/2021,00:00:00,REGULAR,4431000,2736873
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,02/27/2021,00:00:00,REGULAR,149514,71418
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,02/27/2021,02:00:00,REGULAR,2308598,27543
N100,R252,00-00-00,HIGH ST,AC,IND,02/27/2021,03:00:00,REGULAR,813859,1721360
N101,R252,01-00-00,HIGH ST,AC,IND,02/27/2021,03:00:00,REGULAR,3826634,14400910
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,02/27/2021,03:00:00,REGULAR,575121,868218
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,02/27/2021,03:00:00,REGULAR,1861813,6847730
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,02/27/2021,03:00:00,REGULAR,19562821,17029151
N110,R283,00-00-00,LAFAYETTE AV,C,IND,02/27/2021,00:00:00,REGULAR,12832,14584
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,02/27/2021,03:00:00,REGULAR,2193231,2077747
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,02/27/2021,03:00:00,REGULAR,573427,3439475
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,02/27/2021,00:00:00,REGULAR,58307,39337
