C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A083,R125,00-00-00,BROAD ST,JZ,BMT,12/19/2020,00:00:00,REGULAR,5977478,2193130
A084,R125,01-00-00,BROAD ST,JZ,BMT,12/19/2020,00:00:00,REGULAR,303026,12600
A085,R125,02-05-00,BROAD ST,JZ,BMT,12/19/2020,00:00:00,REGULAR,0,1131
B004,R171,00-00-00,7 AV,BQ,BMT,12/19/2020,00:00:00,REGULAR,7749363,5760503
B009,R411,00-00-00,PARK PLACE,S,BMT,12/19/2020,00:00:00,REGULAR,6695347,5925989
B010,R412,00-00-00,BOTANIC GARDEN,S2345,BMT,12/19/2020,00:00:00,REGULAR,193201,302705
B012,R196,00-00-00,PROSPECT PARK,BQS,BMT,12/19/2020,03:00:00,REGULAR,1569240545,786002816
B013,R196,01-00-00,PROSPECT PARK,BQS,BMT,12/19/2020,03:00:00,REGULAR,51874,198973
B014,R148,00-00-00,PARKSIDE AV,BQ,BMT,12/19/2020,00:00:00,REGULAR,10874568,17682088
B015,R098,01-00-00,CHURCH AV,BQ,BMT,12/19/2020,03:00:00,REGULAR,3535920,2123102
B016,R098,00-00-00,CHURCH AV,BQ,BMT,12/19/2020,03:00:00,REGULAR,9224270,18159806
B017,R262,00-00-00,BEVERLEY ROAD,BQ,BMT,12/19/2020,03:00:00,REGULAR,5061048,2532142
B018,R184,00-00-00,CORTELYOU RD,BQ,BMT,12/19/2020,03:00:00,REGULAR,65901,31347
B019,R149,00-00-00,NEWKIRK PLAZA,BQ,BMT,12/19/2020,00:00:00,REGULAR,18063097,17052610
B020,R263,00-00-00,AVENUE H,BQ,BMT,12/19/2020,03:00:00,REGULAR,27100,12210
B021,R228,00-00-00,AVENUE J,BQ,BMT,12/19/2020,03:00:00,REGULAR,9495231,7992953
B022,R229,00-00-00,AVENUE M,BQ,BMT,12/19/2020,03:00:00,REGULAR,6482,19832
B023,R211,01-05-00,KINGS HWY,BQ,BMT,12/19/2020,03:00:00,REGULAR,872,0
B024,R211,00-00-00,KINGS HWY,BQ,BMT,12/19/2020,03:00:00,REGULAR,17204746,11221692
B024A,R211,02-00-00,KINGS HWY,BQ,BMT,12/19/2020,03:00:00,REGULAR,224074,284361
B025,R150,00-00-00,AVENUE U,BQ,BMT,12/19/2020,00:00:00,REGULAR,6216154,3808583
B026,R230,00-00-00,NECK RD,BQ,BMT,12/19/2020,03:00:00,REGULAR,287305,406062
B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,12/19/2020,00:00:00,REGULAR,2186561,8860479
B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,12/19/2020,00:00:00,REGULAR,2080366,198947
B029,R172,00-00-00,BRIGHTON BEACH,BQ,BMT,12/19/2020,03:00:00,REGULAR,13874526,10474439
B031,R172,01-00-00,BRIGHTON BEACH,BQ,BMT,12/19/2020,03:00:00,REGULAR,6440865,8744993
B032,R264,00-00-00,OCEAN PKWY,Q,BMT,12/19/2020,03:00:00,REGULAR,15678,9671
B034,R264,01-05-00,OCEAN PKWY,Q,BMT,12/19/2020,03:00:00,REGULAR,5898560,5898330
C001,R108,01-00-00,BOROUGH HALL,R2345,BMT,12/19/2020,03:00:00,REGULAR,802460,559230
C003,R089,00-00-00,JAY ST-METROTEC,R,BMT,12/19/2020,03:00:00,REGULAR,11890262,10133890
C004,R089,01-05-00,JAY ST-METROTEC,R,BMT,12/19/2020,07:00:00,REGULAR,134218202,0
C008,R099,00-00-00,DEKALB AV,BDNQR,BMT,12/19/2020,03:00:00,REGULAR,1999654067,1850915923
C009,R057,03-00-00,ATL AV-BARCLAY,BDNQR2345,BMT,12/19/2020,03:00:00,REGULAR,637293,1361295
C010,R231,00-00-00,UNION ST,R,BMT,12/19/2020,03:00:00,REGULAR,6689867,2289712
C011,R231,01-00-00,UNION ST,R,BMT,12/19/2020,03:00:00,REGULAR,4191563,13645995
C012,R258,01-00-00,4AV-9 ST,DFGMNR,BMT,12/19/2020,03:00:00,REGULAR,11608120,4582329
C014,R246,00-00-00,PROSPECT AV,R,BMT,12/19/2020,03:00:00,REGULAR,13273086,3061648
C015,R246,01-00-00,PROSPECT AV,R,BMT,12/19/2020,03:00:00,REGULAR,1056447,11659449
C016,R278,00-00-00,25 ST,R,BMT,12/19/2020,03:00:00,REGULAR,1974986,1720614
C017,R455,00-00-00,25 ST,R,BMT,12/19/2020,03:00:00,REGULAR,4379283,8333541
C018,R197,00-00-00,36 ST,DNR,BMT,12/19/2020,00:00:00,REGULAR,55654,85244
C019,R232,00-00-00,45 ST,R,BMT,12/19/2020,03:00:00,REGULAR,5240470,8441355
C020,R233,00-00-00,53 ST,R,BMT,12/19/2020,03:00:00,REGULAR,11347531,5403975
C021,R212,00-00-00,59 ST,NRW,BMT,12/19/2020,03:00:00,REGULAR,9407766,4895297
C022,R212,01-00-00,59 ST,NRW,BMT,12/19/2020,03:00:00,REGULAR,628948,647752
C023,R213,00-00-00,BAY RIDGE AV,R,BMT,12/19/2020,03:00:00,REGULAR,3324393,3520252
C024,R214,00-00-00,77 ST,R,BMT,12/19/2020,03:00:00,REGULAR,9068723,2047707
C025,R215,00-00-00,86 ST,R,BMT,12/19/2020,03:00:00,REGULAR,317976,408310
C026,R215,01-05-00,86 ST,R,BMT,12/19/2020,03:00:00,REGULAR,458794,0
C027,R216,00-00-00,BAY RIDGE-95 ST,R,BMT,12/19/2020,03:00:00,REGULAR,5304851,7311809
C028,R216,01-05-00,BAY RIDGE-95 ST,R,BMT,12/19/2020,03:00:00,REGULAR,1298,0
D001,R390,01-00-00,8 AV,N,BMT,12/19/2020,00:00:00,REGULAR,239025,199147
D002,R390,00-00-00,8 AV,N,BMT,12/19/2020,00:00:00,REGULAR,185667,570651
D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,12/19/2020,00:00:00,REGULAR,2904792,2950711
D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,12/19/2020,00:00:00,REGULAR,239,0
D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,12/19/2020,00:00:00,REGULAR,127560,31338
D006,R398,01-05-00,NEW UTRECHT AV,ND,BMT,12/19/2020,00:00:00,REGULAR,948,0
D008,R392,00-00-00,18 AV,N,BMT,12/19/2020,00:00:00,REGULAR,8034129,7882876
D009,R393,00-00-00,20 AV,N,BMT,12/19/2020,00:00:00,REGULAR,324038,254487
D010,R394,00-00-00,BAY PKWY,N,BMT,12/19/2020,00:00:00,REGULAR,3248584,829796
D011,R394,01-05-00,BAY PKWY,N,BMT,12/19/2020,00:00:00,REGULAR,575996150,672530542
D012,R395,00-00-00,KINGS HWY,N,BMT,12/19/2020,00:00:00,REGULAR,4477164,4970339
D015,R396,00-00-00,AVENUE U,N,BMT,12/19/2020,00:00:00,REGULAR,4121350,5818400
D016,R397,00-00-00,86 ST,N,BMT,12/19/2020,00:00:00,REGULAR,181794,494425
E001,R368,00-00-00,9 AV,D,BMT,12/19/2020,00:00:00,REGULAR,9009325,11101341
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,12/19/2020,00:00:00,REGULAR,2142547,967180
E004,R234,00-00-00,50 ST,D,BMT,12/19/2020,03:00:00,REGULAR,6204009,5766886
E005,R247,00-00-00,55 ST,D,BMT,12/19/2020,03:00:00,REGULAR,7381453,4202799
E009,R370,00-00-00,71 ST,D,BMT,12/19/2020,03:00:00,REGULAR,8513339,7776147
E011,R371,00-00-00,79 ST,D,BMT,12/19/2020,03:00:00,RECOVR AUD,11887377,9188110
E012,R372,00-00-00,18 AV,D,BMT,12/19/2020,03:00:00,REGULAR,15493943,11583018
E013,R373,00-00-00,20 AV,D,BMT,12/19/2020,03:00:00,REGULAR,109075,30856
E014,R374,00-00-00,BAY PKWY,D,BMT,12/19/2020,00:00:00,REGULAR,15359667,12376710
E015,R399,00-00-00,25 AV,D,BMT,12/19/2020,00:00:00,REGULAR,3967561,845880
E016,R400,00-00-00,BAY 50 ST,D,BMT,12/19/2020,00:00:00,REGULAR,8088399,6974352
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,12/19/2020,00:00:00,REGULAR,1561345,2717239
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,12/19/2020,00:00:00,REGULAR,17252320,184086
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,12/19/2020,03:00:00,REGULAR,4401137,9594255
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,12/19/2020,03:00:00,REGULAR,1384,0
H001,R175,00-00-00,8 AV,ACEL,BMT,12/19/2020,00:00:00,REGULAR,5806,6509
H003,R163,01-00-00,6 AV,FLM123,BMT,12/19/2020,03:00:00,REGULAR,8184432,10251570
H005,R330,00-00-00,3 AV,L,BMT,12/19/2020,03:00:00,REGULAR,3372798,9497745
H006,R330,01-00-00,3 AV,L,BMT,12/19/2020,03:00:00,REGULAR,8092550,2616881
H007,R248,00-00-00,1 AV,L,BMT,12/19/2020,03:00:00,REGULAR,15508630,17551182
H007A,R248,02-00-00,1 AV,L,BMT,12/19/2020,03:00:00,REGULAR,177434,28186
H008,R248,01-00-00,1 AV,L,BMT,12/19/2020,03:00:00,REGULAR,309998,5089157
H009,R235,00-00-00,BEDFORD AV,L,BMT,12/19/2020,03:00:00,REGULAR,393661,68905
H010,R235,01-00-00,BEDFORD AV,L,BMT,12/19/2020,03:00:00,REGULAR,1977753,5404262
H012,R268,01-00-00,LORIMER ST,LG,BMT,12/19/2020,00:00:00,REGULAR,192519,73641
H013,R249,01-00-00,GRAHAM AV,L,BMT,12/19/2020,03:00:00,REGULAR,7644324,1349097
H014,R249,00-00-00,GRAHAM AV,L,BMT,12/19/2020,03:00:00,REGULAR,2169670,12788031
H015,R250,01-00-00,GRAND ST,L,BMT,12/19/2020,03:00:00,REGULAR,7657331,4235553
H016,R250,00-00-00,GRAND ST,L,BMT,12/19/2020,03:00:00,REGULAR,1466927,4438120
H017,R265,00-00-00,MONTROSE AV,L,BMT,12/19/2020,03:00:00,REGULAR,7774354,8908905
H019,R294,00-00-00,MORGAN AV,L,BMT,12/19/2020,03:00:00,REGULAR,63572,81770
H022,R279,00-00-00,JEFFERSON ST,L,BMT,12/19/2020,03:00:00,REGULAR,8022875,5657817
H023,R236,00-00-00,DEKALB AV,L,BMT,12/19/2020,03:00:00,REGULAR,5421473,2036090
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,12/19/2020,03:00:00,REGULAR,7781698,19079201
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,12/19/2020,03:00:00,REGULAR,11047007,6378927
H028,R266,00-00-00,HALSEY ST,L,BMT,12/19/2020,03:00:00,REGULAR,5872304,2990456
H030,R266,01-00-00,HALSEY ST,L,BMT,12/19/2020,03:00:00,REGULAR,1677330,3854935
H032,R295,00-00-00,WILSON AV,L,BMT,12/19/2020,03:00:00,REGULAR,4914973,6587765
H033,R313,00-00-00,BUSHWICK AV,L,BMT,12/19/2020,03:00:00,REGULAR,4341376,4096722
H035,R348,00-00-00,ATLANTIC AV,L,BMT,12/19/2020,03:00:00,REGULAR,1111619,248613
H037,R349,00-00-00,SUTTER AV,L,BMT,12/19/2020,00:00:00,REGULAR,2437411,2737547
H038,R350,00-00-00,LIVONIA AV,L,BMT,12/19/2020,00:00:00,REGULAR,109259,108648
H039,R375,00-00-00,NEW LOTS,L,BMT,12/19/2020,00:00:00,REGULAR,4037462,5506788
H040,R376,00-00-00,EAST 105 ST,L,BMT,12/19/2020,00:00:00,REGULAR,9712268,7961081
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,12/19/2020,00:00:00,REGULAR,54547,41288
J001,R460,01-00-00,MARCY AV,JMZ,BMT,12/19/2020,00:00:00,REGULAR,8742948,1225206
J002,R460,00-00-00,MARCY AV,JMZ,BMT,12/19/2020,00:00:00,REGULAR,2052073,451538
J003,R352,00-00-00,HEWES ST,JM,BMT,12/19/2020,00:00:00,REGULAR,8385785,2625808
J005,R353,00-00-00,LORIMER ST,JM,BMT,12/19/2020,00:00:00,REGULAR,5992108,1932036
J007,R377,00-00-00,FLUSHING AV,JM,BMT,12/19/2020,00:00:00,REGULAR,17241116,11210213
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,12/19/2020,00:00:00,REGULAR,16444918,24842917
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,12/19/2020,00:00:00,REGULAR,4752502,2762705
J013,R380,00-00-00,GATES AV,JZ,BMT,12/19/2020,00:00:00,RECOVR AUD,6106533,2079859
J016,R381,00-00-00,HALSEY ST,J,BMT,12/19/2020,00:00:00,REGULAR,2220975,2219510
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,12/19/2020,00:00:00,REGULAR,854259,292803
J020,R433,00-00-00,ALABAMA AV,J,BMT,12/19/2020,00:00:00,REGULAR,2169465,1709517
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,12/19/2020,00:00:00,REGULAR,27830,26157
J022,R435,00-00-00,CLEVELAND ST,J,BMT,12/19/2020,00:00:00,REGULAR,5165606,5788000
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,12/19/2020,00:00:00,REGULAR,7417982,9830592
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,12/19/2020,00:00:00,REGULAR,1008881,1868067
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,12/19/2020,03:00:00,REGULAR,672150,746495
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,12/19/2020,03:00:00,REGULAR,600874,403895
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,12/19/2020,03:00:00,REGULAR,8309514,7503932
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,12/19/2020,03:00:00,REGULAR,5138315,6516989
J034,R007,00-00-00,104 ST,JZ,BMT,12/19/2020,03:00:00,REGULAR,170537,112106
J035,R008,00-00-00,111 ST,J,BMT,12/19/2020,03:00:00,REGULAR,3913417,5404310
J037,R009,00-00-00,121 ST,JZ,BMT,12/19/2020,03:00:00,REGULAR,3535714,3861684
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,12/19/2020,00:00:00,REGULAR,144974,429620
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,12/19/2020,00:00:00,REGULAR,217359,613403
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,12/19/2020,00:00:00,REGULAR,271250,71882
K017,R401,00-00-00,CENTRAL AV,M,BMT,12/19/2020,00:00:00,REGULAR,973968,3462898
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,12/19/2020,00:00:00,REGULAR,1570379,6102482
K022,R402,00-00-00,SENECA AVE,M,BMT,12/19/2020,00:00:00,REGULAR,2567647,3275292
K024,R403,00-00-00,FOREST AVE,M,BMT,12/19/2020,00:00:00,REGULAR,4127819,5180753
K025,R404,00-00-00,FRESH POND RD,M,BMT,12/19/2020,00:00:00,REGULAR,4477069,4010957
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,12/19/2020,03:00:00,REGULAR,3352881,2521444
N001,R173,01-05-00,INWOOD-207 ST,A,IND,12/19/2020,00:00:00,REGULAR,564,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,12/19/2020,00:00:00,REGULAR,375017,255234
N003,R185,00-00-00,DYCKMAN ST,A,IND,12/19/2020,00:00:00,REGULAR,12079895,412326
N006A,R280,00-00-00,190 ST,A,IND,12/19/2020,03:00:00,REGULAR,1441639843,1844700134
N007A,R174,00-00-00,181 ST,A,IND,12/19/2020,00:00:00,REGULAR,15634,83761
N009,R174,01-00-00,181 ST,A,IND,12/19/2020,00:00:00,REGULAR,11053747,3697944
N010,R126,00-00-00,175 ST,A,IND,12/19/2020,03:00:00,REGULAR,4344561,6999911
N011,R126,01-05-00,175 ST,A,IND,12/19/2020,03:00:00,REGULAR,664,0
N012,R035,01-05-00,168 ST,AC1,IND,12/19/2020,03:00:00,REGULAR,131710,589824
N013,R035,02-00-00,168 ST,AC1,IND,12/19/2020,03:00:00,REGULAR,3668897,5714688
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,12/19/2020,00:00:00,REGULAR,37127,17401
N017,R331,00-00-00,155 ST,C,IND,12/19/2020,00:00:00,REGULAR,2457467,5560563
N019,R101,01-00-00,145 ST,ABCD,IND,12/19/2020,03:00:00,REGULAR,7683950,16894817
N020,R101,00-00-00,145 ST,ABCD,IND,12/19/2020,03:00:00,REGULAR,19137744,9198903
N022,R332,02-05-00,135 ST,BC,IND,12/19/2020,00:00:00,REGULAR,117440837,0
N023,R332,01-00-00,135 ST,BC,IND,12/19/2020,00:00:00,REGULAR,9121,8080
N024,R332,00-00-00,135 ST,BC,IND,12/19/2020,00:00:00,REGULAR,2487042,4535443
N025,R102,01-00-00,125 ST,ACBD,IND,12/19/2020,03:00:00,REGULAR,234034,229792
N026,R102,00-00-00,125 ST,ACBD,IND,12/19/2020,03:00:00,REGULAR,111212,153243
N029,R333,01-00-00,116 ST,BC,IND,12/19/2020,00:00:00,REGULAR,45287,34168
N030,R333,00-00-00,116 ST,BC,IND,12/19/2020,00:00:00,REGULAR,22027,38636
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,12/19/2020,00:00:00,REGULAR,3440,2705
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,12/19/2020,00:00:00,REGULAR,14218768,8790651
N037,R314,00-00-00,103 ST,BC,IND,12/19/2020,00:00:00,REGULAR,14870722,11785358
N039,R251,01-00-00,96 ST,BC,IND,12/19/2020,03:00:00,REGULAR,2968881,1042280
N040,R251,00-00-00,96 ST,BC,IND,12/19/2020,03:00:00,REGULAR,746811,1996412
N043,R186,00-00-00,86 ST,BC,IND,12/19/2020,03:00:00,REGULAR,73868,109678
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,12/19/2020,00:00:00,REGULAR,117233,40343
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,12/19/2020,00:00:00,REGULAR,5553945,7064841
N046,R281,00-00-00,72 ST,BC,IND,12/19/2020,03:00:00,REGULAR,4189567,2012987
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,12/19/2020,03:00:00,REGULAR,3270783,13188196
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,12/19/2020,03:00:00,REGULAR,15526582,2204048
N056,R188,01-00-00,50 ST,CE,IND,12/19/2020,03:00:00,REGULAR,14382374,11125081
N057,R188,00-00-00,50 ST,CE,IND,12/19/2020,03:00:00,REGULAR,4460699,1588291
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,12/19/2020,01:00:00,REGULAR,11580673,18318815
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,12/19/2020,03:00:00,REGULAR,12324431,41967027
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,12/19/2020,01:00:00,REGULAR,9361547,2259130
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,12/19/2020,03:00:00,REGULAR,37414,150860
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,12/19/2020,03:00:00,REGULAR,2037283,8889331
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,12/19/2020,03:00:00,REGULAR,223887,678515
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,12/19/2020,03:00:00,REGULAR,10478220,7567580
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,12/19/2020,03:00:00,REGULAR,6384155,2984016
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,12/19/2020,03:00:00,REGULAR,528802,530670
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,12/19/2020,03:00:00,REGULAR,6311521,17788963
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,12/19/2020,03:00:00,REGULAR,215395,907028
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,12/19/2020,03:00:00,REGULAR,1682505,12474472
N075,R111,01-05-00,23 ST,CE,IND,12/19/2020,03:00:00,REGULAR,196925,0
N076,R111,00-00-00,23 ST,CE,IND,12/19/2020,03:00:00,REGULAR,5928828,2244331
N077,R111,02-00-00,23 ST,CE,IND,12/19/2020,03:00:00,REGULAR,3010490,4542182
N078,R175,01-00-00,14 ST,ACEL,IND,12/19/2020,00:00:00,REGULAR,714245,991697
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,12/19/2020,00:00:00,REGULAR,229490,684821
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,12/19/2020,00:00:00,REGULAR,9224937,27401931
N086,R282,00-00-00,SPRING ST,CE,IND,12/19/2020,03:00:00,REGULAR,6624408,1691466
N087,R282,01-03-00,SPRING ST,CE,IND,12/19/2020,03:00:00,REGULAR,4787570,1574603
N089,R139,00-00-00,CANAL ST,ACE,IND,12/19/2020,03:00:00,REGULAR,6328769,17308533
N090,R139,01-00-00,CANAL ST,ACE,IND,12/19/2020,03:00:00,REGULAR,1375454,13963297
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,12/19/2020,03:00:00,REGULAR,1159125261,352817120
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,12/19/2020,03:00:00,REGULAR,5806096,5399477
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,12/19/2020,03:00:00,REGULAR,956620,1730838
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,12/19/2020,00:00:00,REGULAR,4407423,2700282
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,12/19/2020,00:00:00,REGULAR,122415,57503
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,12/19/2020,02:00:00,REGULAR,4256390,6641318
N100,R252,00-00-00,HIGH ST,AC,IND,12/19/2020,03:00:00,REGULAR,787611,1674092
N101,R252,01-00-00,HIGH ST,AC,IND,12/19/2020,03:00:00,REGULAR,3815541,14348430
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,12/19/2020,03:00:00,REGULAR,561114,840414
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,12/19/2020,03:00:00,REGULAR,1850869,6831078
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,12/19/2020,03:00:00,REGULAR,19494814,16976516
N110,R283,00-00-00,LAFAYETTE AV,C,IND,12/19/2020,00:00:00,REGULAR,9027,10390
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,12/19/2020,03:00:00,REGULAR,2183854,2059323
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,12/19/2020,03:00:00,REGULAR,572493,3431117
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,12/19/2020,00:00:00,REGULAR,43720,29795
N114,R297,01-00-00,FRANKLIN AV,ACS,IND,12/19/2020,00:00:00,REGULAR,1701676,9324491
