C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A064,R311,00-00-00,BOWERY,JZ,BMT,03/06/2021,03:00:00,REGULAR,6157755,4360645
A066,R118,00-00-00,CANAL ST,JNQRZ6W,BMT,03/06/2021,00:00:00,REGULAR,1722729393,1763676400
A069,R044,01-00-00,CHAMBERS ST,JZ456,BMT,03/06/2021,03:00:00,REGULAR,187114,1078347
A071,R044,02-00-00,CHAMBERS ST,JZ456,BMT,03/06/2021,03:00:00,REGULAR,176776,99370
A077,R028,03-00-00,FULTON ST,ACJZ2345,BMT,03/06/2021,02:00:00,REGULAR,402955,121123
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,03/06/2021,02:00:00,REGULAR,215319,1297144
A082,R028,05-05-00,FULTON ST,ACJZ2345,BMT,03/06/2021,02:00:00,REGULAR,33554924,16777216
A083,R125,00-00-00,BROAD ST,JZ,BMT,03/06/2021,00:00:00,RECOVR AUD,5998778,2197944
A084,R125,01-00-00,BROAD ST,JZ,BMT,03/06/2021,00:00:00,RECOVR AUD,309175,13663
A085,R125,02-05-00,BROAD ST,JZ,BMT,03/06/2021,00:00:00,RECOVR AUD,0,1137
B004,R171,00-00-00,7 AV,BQ,BMT,03/06/2021,00:00:00,REGULAR,7791246,5810689
B009,R411,00-00-00,PARK PLACE,S,BMT,03/06/2021,00:00:00,REGULAR,6707776,5943871
B010,R412,00-00-00,BOTANIC GARDEN,S2345,BMT,03/06/2021,00:00:00,REGULAR,208594,331714
B012,R196,00-00-00,PROSPECT PARK,BQS,BMT,03/06/2021,03:00:00,REGULAR,1569277551,785960165
B013,R196,01-00-00,PROSPECT PARK,BQS,BMT,03/06/2021,03:00:00,REGULAR,72448,281706
B014,R148,00-00-00,PARKSIDE AV,BQ,BMT,03/06/2021,00:00:00,REGULAR,10908109,17767821
B015,R098,01-00-00,CHURCH AV,BQ,BMT,03/06/2021,03:00:00,REGULAR,3546677,2135720
B016,R098,00-00-00,CHURCH AV,BQ,BMT,03/06/2021,03:00:00,REGULAR,9247441,18221721
B017,R262,00-00-00,BEVERLEY ROAD,BQ,BMT,03/06/2021,03:00:00,REGULAR,5096530,2552348
B018,R184,00-00-00,CORTELYOU RD,BQ,BMT,03/06/2021,03:00:00,REGULAR,125668,63239
B019,R149,00-00-00,NEWKIRK PLAZA,BQ,BMT,03/06/2021,00:00:00,REGULAR,18132392,17120309
B020,R263,00-00-00,AVENUE H,BQ,BMT,03/06/2021,03:00:00,REGULAR,39296,17631
B021,R228,00-00-00,AVENUE J,BQ,BMT,03/06/2021,03:00:00,REGULAR,9509154,8020277
B022,R229,00-00-00,AVENUE M,BQ,BMT,03/06/2021,03:00:00,REGULAR,15060,43313
B023,R211,01-05-00,KINGS HWY,BQ,BMT,03/06/2021,03:00:00,RECOVR AUD,874,0
B024,R211,00-00-00,KINGS HWY,BQ,BMT,03/06/2021,03:00:00,RECOVR AUD,17287292,11277008
B024A,R211,02-00-00,KINGS HWY,BQ,BMT,03/06/2021,03:00:00,REGULAR,236449,298720
B025,R150,00-00-00,AVENUE U,BQ,BMT,03/06/2021,00:00:00,REGULAR,6271474,3842971
B026,R230,00-00-00,NECK RD,BQ,BMT,03/06/2021,03:00:00,REGULAR,298427,421694
B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,03/06/2021,00:00:00,REGULAR,2206747,8966347
B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,03/06/2021,00:00:00,REGULAR,2091507,244660
B029,R172,00-00-00,BRIGHTON BEACH,BQ,BMT,03/06/2021,03:00:00,REGULAR,13911721,10510146
B031,R172,01-00-00,BRIGHTON BEACH,BQ,BMT,03/06/2021,03:00:00,REGULAR,6462117,8794138
B032,R264,00-00-00,OCEAN PKWY,Q,BMT,03/06/2021,03:00:00,REGULAR,37429,24231
B034,R264,01-05-00,OCEAN PKWY,Q,BMT,03/06/2021,03:00:00,REGULAR,5898562,5898330
C001,R108,01-00-00,BOROUGH HALL,R2345,BMT,03/06/2021,03:00:00,REGULAR,818740,574853
C003,R089,00-00-00,JAY ST-METROTEC,R,BMT,03/06/2021,03:00:00,REGULAR,11900809,10144687
C004,R089,01-05-00,JAY ST-METROTEC,R,BMT,03/06/2021,03:00:00,REGULAR,134218213,0
C008,R099,00-00-00,DEKALB AV,BDNQR,BMT,03/06/2021,03:00:00,REGULAR,1999611415,1850961323
C009,R057,03-00-00,ATL AV-BARCLAY,BDNQR2345,BMT,03/06/2021,03:00:00,REGULAR,682908,1437185
C010,R231,00-00-00,UNION ST,R,BMT,03/06/2021,03:00:00,REGULAR,6726360,2315605
C011,R231,01-00-00,UNION ST,R,BMT,03/06/2021,03:00:00,REGULAR,4207841,13701097
C012,R258,01-00-00,4AV-9 ST,DFGMNR,BMT,03/06/2021,03:00:00,REGULAR,11634152,4596510
C014,R246,00-00-00,PROSPECT AV,R,BMT,03/06/2021,03:00:00,REGULAR,13294814,3076397
C015,R246,01-00-00,PROSPECT AV,R,BMT,03/06/2021,03:00:00,REGULAR,1061793,11706634
C016,R278,00-00-00,25 ST,R,BMT,03/06/2021,03:00:00,REGULAR,1984110,1740427
C017,R455,00-00-00,25 ST,R,BMT,03/06/2021,03:00:00,REGULAR,4393706,8373300
C018,R197,00-00-00,36 ST,DNR,BMT,03/06/2021,00:00:00,REGULAR,150663,221171
C019,R232,00-00-00,45 ST,R,BMT,03/06/2021,03:00:00,REGULAR,5276246,8522264
C020,R233,00-00-00,53 ST,R,BMT,03/06/2021,03:00:00,REGULAR,11412222,5442842
C021,R212,00-00-00,59 ST,NRW,BMT,03/06/2021,03:00:00,REGULAR,9458118,4926868
C022,R212,01-00-00,59 ST,NRW,BMT,03/06/2021,03:00:00,REGULAR,660400,693448
C023,R213,00-00-00,BAY RIDGE AV,R,BMT,03/06/2021,03:00:00,REGULAR,3345442,3589197
C024,R214,00-00-00,77 ST,R,BMT,03/06/2021,03:00:00,REGULAR,9111494,2058132
C025,R215,00-00-00,86 ST,R,BMT,03/06/2021,03:00:00,REGULAR,354758,476440
C026,R215,01-05-00,86 ST,R,BMT,03/06/2021,03:00:00,REGULAR,458806,0
C027,R216,00-00-00,BAY RIDGE-95 ST,R,BMT,03/06/2021,03:00:00,REGULAR,5317342,7340775
C028,R216,01-05-00,BAY RIDGE-95 ST,R,BMT,03/06/2021,03:00:00,REGULAR,1315,0
D001,R390,01-00-00,8 AV,N,BMT,03/06/2021,00:00:00,REGULAR,248257,213929
D002,R390,00-00-00,8 AV,N,BMT,03/06/2021,00:00:00,REGULAR,201988,610710
D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,03/06/2021,00:00:00,REGULAR,2909850,2966866
D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,03/06/2021,00:00:00,REGULAR,241,0
D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,03/06/2021,00:00:00,REGULAR,142367,34807
D006,R398,01-05-00,NEW UTRECHT AV,ND,BMT,03/06/2021,00:00:00,REGULAR,953,0
D008,R392,00-00-00,18 AV,N,BMT,03/06/2021,00:00:00,REGULAR,8051022,7908997
D009,R393,00-00-00,20 AV,N,BMT,03/06/2021,00:00:00,REGULAR,346503,269416
D010,R394,00-00-00,BAY PKWY,N,BMT,03/06/2021,00:00:00,REGULAR,3279460,876960
D011,R394,01-05-00,BAY PKWY,N,BMT,03/06/2021,00:00:00,REGULAR,575996157,672530542
D012,R395,00-00-00,KINGS HWY,N,BMT,03/06/2021,00:00:00,REGULAR,4495654,4988161
D015,R396,00-00-00,AVENUE U,N,BMT,03/06/2021,00:00:00,REGULAR,4147324,5864850
D016,R397,00-00-00,86 ST,N,BMT,03/06/2021,00:00:00,REGULAR,196708,528440
E001,R368,00-00-00,9 AV,D,BMT,03/06/2021,00:00:00,REGULAR,9019984,11106443
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,03/06/2021,00:00:00,REGULAR,2179631,985484
E004,R234,00-00-00,50 ST,D,BMT,03/06/2021,03:00:00,REGULAR,6243463,5806343
E005,R247,00-00-00,55 ST,D,BMT,03/06/2021,03:00:00,REGULAR,7416596,4216249
E009,R370,00-00-00,71 ST,D,BMT,03/06/2021,03:00:00,REGULAR,8543124,7795386
E011,R371,00-00-00,79 ST,D,BMT,03/06/2021,03:00:00,REGULAR,11927716,9211141
E012,R372,00-00-00,18 AV,D,BMT,03/06/2021,03:00:00,REGULAR,15563316,11604740
E013,R373,00-00-00,20 AV,D,BMT,03/06/2021,03:00:00,REGULAR,165128,48444
E014,R374,00-00-00,BAY PKWY,D,BMT,03/06/2021,00:00:00,REGULAR,15422449,12439239
E015,R399,00-00-00,25 AV,D,BMT,03/06/2021,00:00:00,REGULAR,3998530,854213
E016,R400,00-00-00,BAY 50 ST,D,BMT,03/06/2021,00:00:00,REGULAR,8118605,6981952
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,03/06/2021,00:00:00,REGULAR,1603071,2778968
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,03/06/2021,00:00:00,REGULAR,17267258,193309
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,03/06/2021,03:00:00,REGULAR,4404398,9616628
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,03/06/2021,03:00:00,REGULAR,1390,0
H001,R175,00-00-00,8 AV,ACEL,BMT,03/06/2021,00:00:00,REGULAR,73574,87436
H003,R163,01-00-00,6 AV,FLM123,BMT,03/06/2021,03:00:00,REGULAR,8200646,10297010
H005,R330,00-00-00,3 AV,L,BMT,03/06/2021,03:00:00,REGULAR,3382636,9549289
H006,R330,01-00-00,3 AV,L,BMT,03/06/2021,03:00:00,REGULAR,8133123,2627649
H007,R248,00-00-00,1 AV,L,BMT,03/06/2021,03:00:00,REGULAR,15535399,17663345
H007A,R248,02-00-00,1 AV,L,BMT,03/06/2021,03:00:00,REGULAR,213658,34101
H008,R248,01-00-00,1 AV,L,BMT,03/06/2021,03:00:00,REGULAR,2835,46199
H009,R235,00-00-00,BEDFORD AV,L,BMT,03/06/2021,03:00:00,REGULAR,421115,76577
H010,R235,01-00-00,BEDFORD AV,L,BMT,03/06/2021,03:00:00,REGULAR,1979654,5431037
H012,R268,01-00-00,LORIMER ST,LG,BMT,03/06/2021,00:00:00,REGULAR,220219,88060
H013,R249,01-00-00,GRAHAM AV,L,BMT,03/06/2021,03:00:00,REGULAR,7696835,1370807
H014,R249,00-00-00,GRAHAM AV,L,BMT,03/06/2021,03:00:00,REGULAR,2178681,12836252
H015,R250,01-00-00,GRAND ST,L,BMT,03/06/2021,03:00:00,REGULAR,7681390,4258031
H016,R250,00-00-00,GRAND ST,L,BMT,03/06/2021,03:00:00,REGULAR,1483977,4493288
H017,R265,00-00-00,MONTROSE AV,L,BMT,03/06/2021,03:00:00,REGULAR,7821233,9002325
H019,R294,00-00-00,MORGAN AV,L,BMT,03/06/2021,03:00:00,REGULAR,104050,136905
H022,R279,00-00-00,JEFFERSON ST,L,BMT,03/06/2021,03:00:00,REGULAR,8066103,5686627
H023,R236,00-00-00,DEKALB AV,L,BMT,03/06/2021,03:00:00,REGULAR,5474350,2068625
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,03/06/2021,03:00:00,REGULAR,7836571,19274069
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,03/06/2021,03:00:00,REGULAR,11093677,6422457
H028,R266,00-00-00,HALSEY ST,L,BMT,03/06/2021,03:00:00,REGULAR,5906605,3015139
H030,R266,01-00-00,HALSEY ST,L,BMT,03/06/2021,03:00:00,REGULAR,1677508,3872819
H032,R295,00-00-00,WILSON AV,L,BMT,03/06/2021,03:00:00,REGULAR,4948812,6644776
H033,R313,00-00-00,BUSHWICK AV,L,BMT,03/06/2021,03:00:00,REGULAR,4372599,4132843
H035,R348,00-00-00,ATLANTIC AV,L,BMT,03/06/2021,03:00:00,REGULAR,1128751,253880
H037,R349,00-00-00,SUTTER AV,L,BMT,03/06/2021,00:00:00,REGULAR,2488797,2857405
H038,R350,00-00-00,LIVONIA AV,L,BMT,03/06/2021,00:00:00,RECOVR AUD,117199,112470
H039,R375,00-00-00,NEW LOTS,L,BMT,03/06/2021,00:00:00,REGULAR,41514,105325
H040,R376,00-00-00,EAST 105 ST,L,BMT,03/06/2021,00:00:00,REGULAR,9739902,8013161
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,03/06/2021,00:00:00,REGULAR,79855,71375
J001,R460,01-00-00,MARCY AV,JMZ,BMT,03/06/2021,00:00:00,REGULAR,8774031,1233844
J002,R460,00-00-00,MARCY AV,JMZ,BMT,03/06/2021,00:00:00,REGULAR,2063526,455729
J003,R352,00-00-00,HEWES ST,JM,BMT,03/06/2021,00:00:00,REGULAR,8408388,2638596
J005,R353,00-00-00,LORIMER ST,JM,BMT,03/06/2021,00:00:00,RECOVR AUD,6017697,1950218
J007,R377,00-00-00,FLUSHING AV,JM,BMT,03/06/2021,00:00:00,REGULAR,17298015,11260374
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,03/06/2021,00:00:00,REGULAR,16513467,24963876
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,03/06/2021,00:00:00,REGULAR,4799798,2811894
J013,R380,00-00-00,GATES AV,JZ,BMT,03/06/2021,00:00:00,REGULAR,6182976,2114653
J016,R381,00-00-00,HALSEY ST,J,BMT,03/06/2021,00:00:00,REGULAR,2245180,2259137
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,03/06/2021,00:00:00,REGULAR,882231,308977
J020,R433,00-00-00,ALABAMA AV,J,BMT,03/06/2021,00:00:00,REGULAR,2179236,1714503
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,03/06/2021,00:00:00,REGULAR,51287,47067
J022,R435,00-00-00,CLEVELAND ST,J,BMT,03/06/2021,00:00:00,REGULAR,5209033,5861392
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,03/06/2021,00:00:00,REGULAR,7449278,9891813
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,03/06/2021,00:00:00,REGULAR,1035041,1924492
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,03/06/2021,03:00:00,REGULAR,689180,762901
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,03/06/2021,03:00:00,REGULAR,628713,427374
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,03/06/2021,03:00:00,REGULAR,8352300,7526066
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,03/06/2021,03:00:00,REGULAR,5165190,6551594
J032,R006,01-05-00,WOODHAVEN BLVD,JZ,BMT,03/06/2021,03:00:00,REGULAR,33554711,0
J034,R007,00-00-00,104 ST,JZ,BMT,03/06/2021,03:00:00,REGULAR,189671,143144
J035,R008,00-00-00,111 ST,J,BMT,03/06/2021,03:00:00,REGULAR,3941529,5416421
J037,R009,00-00-00,121 ST,JZ,BMT,03/06/2021,03:00:00,REGULAR,3559599,3872068
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,03/06/2021,00:00:00,REGULAR,149620,430129
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,03/06/2021,00:00:00,REGULAR,222722,615119
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,03/06/2021,00:00:00,RECOVR AUD,271250,79163
K017,R401,00-00-00,CENTRAL AV,M,BMT,03/06/2021,00:00:00,REGULAR,990986,3516378
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,03/06/2021,00:00:00,REGULAR,1580943,6174256
K022,R402,00-00-00,SENECA AVE,M,BMT,03/06/2021,00:00:00,REGULAR,2585043,3304293
K024,R403,00-00-00,FOREST AVE,M,BMT,03/06/2021,00:00:00,REGULAR,4147959,5206588
K025,R404,00-00-00,FRESH POND RD,M,BMT,03/06/2021,00:00:00,REGULAR,4483339,4043832
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,03/06/2021,03:00:00,REGULAR,3369528,2537847
N001,R173,01-05-00,INWOOD-207 ST,A,IND,03/06/2021,00:00:00,REGULAR,568,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,03/06/2021,00:00:00,REGULAR,435196,305786
N003,R185,00-00-00,DYCKMAN ST,A,IND,03/06/2021,00:00:00,REGULAR,12154303,417477
N006A,R280,00-00-00,190 ST,A,IND,03/06/2021,03:00:00,REGULAR,1441605833,1844692719
N007A,R174,00-00-00,181 ST,A,IND,03/06/2021,00:00:00,REGULAR,31891,165988
N009,R174,01-00-00,181 ST,A,IND,03/06/2021,00:00:00,REGULAR,11097870,3720709
N010,R126,00-00-00,175 ST,A,IND,03/06/2021,03:00:00,REGULAR,4378510,7071595
N011,R126,01-05-00,175 ST,A,IND,03/06/2021,03:00:00,REGULAR,696,0
N012,R035,01-05-00,168 ST,AC1,IND,03/06/2021,03:00:00,REGULAR,0,0
N013,R035,02-00-00,168 ST,AC1,IND,03/06/2021,03:00:00,REGULAR,3702569,5790175
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,03/06/2021,00:00:00,REGULAR,55037,27425
N017,R331,00-00-00,155 ST,C,IND,03/06/2021,00:00:00,REGULAR,2466825,5584752
N019,R101,01-00-00,145 ST,ABCD,IND,03/06/2021,03:00:00,REGULAR,7712783,16994379
N020,R101,00-00-00,145 ST,ABCD,IND,03/06/2021,03:00:00,REGULAR,19209127,9266956
N022,R332,02-05-00,135 ST,BC,IND,03/06/2021,00:00:00,REGULAR,117440845,0
N023,R332,01-00-00,135 ST,BC,IND,03/06/2021,00:00:00,REGULAR,14186,17749
N024,R332,00-00-00,135 ST,BC,IND,03/06/2021,00:00:00,REGULAR,2491302,4553863
N025,R102,01-00-00,125 ST,ACBD,IND,03/06/2021,03:00:00,REGULAR,265943,261611
N026,R102,00-00-00,125 ST,ACBD,IND,03/06/2021,03:00:00,REGULAR,208007,284069
N029,R333,01-00-00,116 ST,BC,IND,03/06/2021,00:00:00,REGULAR,56284,47417
N030,R333,00-00-00,116 ST,BC,IND,03/06/2021,00:00:00,REGULAR,50551,90696
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,03/06/2021,00:00:00,REGULAR,21673,16245
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,03/06/2021,00:00:00,REGULAR,14252050,8810955
N037,R314,00-00-00,103 ST,BC,IND,03/06/2021,00:00:00,REGULAR,14916495,11826591
N039,R251,01-00-00,96 ST,BC,IND,03/06/2021,03:00:00,REGULAR,3001910,1057024
N040,R251,00-00-00,96 ST,BC,IND,03/06/2021,03:00:00,REGULAR,755702,2040485
N043,R186,00-00-00,86 ST,BC,IND,03/06/2021,03:00:00,REGULAR,108296,163812
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,03/06/2021,00:00:00,REGULAR,161631,56909
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,03/06/2021,00:00:00,REGULAR,5564938,7093842
N046,R281,00-00-00,72 ST,BC,IND,03/06/2021,03:00:00,REGULAR,4221868,2023295
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,03/06/2021,03:00:00,REGULAR,3284568,13255333
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,03/06/2021,03:00:00,REGULAR,15642171,2238124
N056,R188,01-00-00,50 ST,CE,IND,03/06/2021,03:00:00,REGULAR,14409985,11144456
N057,R188,00-00-00,50 ST,CE,IND,03/06/2021,03:00:00,REGULAR,4503488,1631169
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,03/06/2021,01:00:00,REGULAR,11598864,18371646
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,03/06/2021,03:00:00,REGULAR,12346981,42083568
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,03/06/2021,01:00:00,REGULAR,9418743,2289044
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,03/06/2021,03:00:00,REGULAR,8239,35998
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,03/06/2021,03:00:00,REGULAR,2074051,9127275
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,03/06/2021,03:00:00,REGULAR,234607,713618
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,03/06/2021,03:00:00,REGULAR,10507344,7612658
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,03/06/2021,03:00:00,REGULAR,6401286,3000333
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,03/06/2021,03:00:00,REGULAR,552721,560823
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,03/06/2021,03:00:00,REGULAR,6327012,17853251
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,03/06/2021,03:00:00,REGULAR,217781,921742
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,03/06/2021,03:00:00,REGULAR,1683577,12485967
N075,R111,01-05-00,23 ST,CE,IND,03/06/2021,03:00:00,REGULAR,196964,0
N076,R111,00-00-00,23 ST,CE,IND,03/06/2021,03:00:00,REGULAR,5972914,2266029
N077,R111,02-00-00,23 ST,CE,IND,03/06/2021,03:00:00,REGULAR,3032222,4602642
N078,R175,01-00-00,14 ST,ACEL,IND,03/06/2021,00:00:00,REGULAR,754225,1050912
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,03/06/2021,00:00:00,REGULAR,267619,809178
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,03/06/2021,00:00:00,REGULAR,9258970,27533642
N086,R282,00-00-00,SPRING ST,CE,IND,03/06/2021,03:00:00,REGULAR,6651505,1700041
N087,R282,01-03-00,SPRING ST,CE,IND,03/06/2021,03:00:00,REGULAR,4803695,1579681
N089,R139,00-00-00,CANAL ST,ACE,IND,03/06/2021,03:00:00,REGULAR,6342013,17361342
N090,R139,01-00-00,CANAL ST,ACE,IND,03/06/2021,03:00:00,REGULAR,1378486,14008308
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,03/06/2021,03:00:00,REGULAR,1159146951,352823731
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,03/06/2021,03:00:00,REGULAR,5822514,5419368
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,03/06/2021,03:00:00,REGULAR,965674,1756932
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,03/06/2021,00:00:00,REGULAR,4433770,2741009
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,03/06/2021,00:00:00,REGULAR,152446,73065
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,03/06/2021,02:00:00,REGULAR,2310774,31695
N100,R252,00-00-00,HIGH ST,AC,IND,03/06/2021,03:00:00,REGULAR,816719,1728050
N101,R252,01-00-00,HIGH ST,AC,IND,03/06/2021,03:00:00,REGULAR,3827986,14407029
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,03/06/2021,03:00:00,REGULAR,576703,871588
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,03/06/2021,03:00:00,REGULAR,1862939,6849336
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,03/06/2021,03:00:00,REGULAR,19570208,17034854
N110,R283,00-00-00,LAFAYETTE AV,C,IND,03/06/2021,00:00:00,REGULAR,13176,15013
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,03/06/2021,03:00:00,REGULAR,2194323,2079766
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,03/06/2021,03:00:00,REGULAR,573529,3440474
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,03/06/2021,00:00:00,REGULAR,59758,40242
