C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A038,R085,00-00-00,8 ST-NYU,NRW,BMT,11/28/2020,03:00:00,REGULAR,4020770,3571598
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,11/28/2020,03:00:00,REGULAR,1628304,7003770
A041,R086,00-00-00,PRINCE ST,NRW,BMT,11/28/2020,03:00:00,REGULAR,12616145,4789454
A042,R086,01-00-00,PRINCE ST,NRW,BMT,11/28/2020,03:00:00,REGULAR,1391781,9374159
A043,R462,00-00-00,CANAL ST,JNQRZ6W,BMT,11/28/2020,00:00:00,REGULAR,371700109,456565349
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,11/28/2020,00:00:00,REGULAR,4257424,424170
A047,R087,00-00-00,CITY HALL,NRW,BMT,11/28/2020,03:00:00,REGULAR,19265,22855
A049,R088,02-00-00,CORTLANDT ST,RNW,BMT,11/28/2020,00:00:00,REGULAR,895788,1352623
A050,R088,00-00-00,CORTLANDT ST,RNW,BMT,11/28/2020,00:00:00,REGULAR,85,224
A052,R088,01-00-00,CORTLANDT ST,RNW,BMT,11/28/2020,00:00:00,REGULAR,235595,238860
A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,11/28/2020,00:00:00,REGULAR,1157299,635768
A054,R227,01-00-00,RECTOR ST,NRW,BMT,11/28/2020,03:00:00,REGULAR,5550239,8047551
A055,R227,00-00-00,RECTOR ST,NRW,BMT,11/28/2020,03:00:00,REGULAR,1305390,504204
A058,R001,01-00-00,WHITEHALL S-FRY,R1W,BMT,11/28/2020,00:00:00,REGULAR,1918869,4492288
A060,R001,00-00-00,WHITEHALL S-FRY,R1W,BMT,11/28/2020,00:00:00,REGULAR,5196380,2983133
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,11/28/2020,00:00:00,REGULAR,14041236,12439199
A064,R311,00-00-00,BOWERY,JZ,BMT,11/28/2020,03:00:00,REGULAR,6135670,4327905
A066,R118,00-00-00,CANAL ST,JNQRZ6W,BMT,11/28/2020,00:00:00,REGULAR,1722799573,1763588346
A069,R044,01-00-00,CHAMBERS ST,JZ456,BMT,11/28/2020,03:00:00,REGULAR,176136,990688
A071,R044,02-00-00,CHAMBERS ST,JZ456,BMT,11/28/2020,03:00:00,REGULAR,174745,97576
A077,R028,03-00-00,FULTON ST,ACJZ2345,BMT,11/28/2020,02:00:00,REGULAR,383194,111760
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,11/28/2020,02:00:00,REGULAR,213348,1276086
A082,R028,05-05-00,FULTON ST,ACJZ2345,BMT,11/28/2020,02:00:00,REGULAR,33554919,16777216
A083,R125,00-00-00,BROAD ST,JZ,BMT,11/28/2020,00:00:00,REGULAR,5971153,2191861
A084,R125,01-00-00,BROAD ST,JZ,BMT,11/28/2020,00:00:00,REGULAR,301143,12335
A085,R125,02-05-00,BROAD ST,JZ,BMT,11/28/2020,00:00:00,REGULAR,0,1127
B004,R171,00-00-00,7 AV,BQ,BMT,11/28/2020,00:00:00,REGULAR,7737043,5746359
B009,R411,00-00-00,PARK PLACE,S,BMT,11/28/2020,00:00:00,REGULAR,6691458,5920976
B010,R412,00-00-00,BOTANIC GARDEN,S2345,BMT,11/28/2020,00:00:00,REGULAR,188763,294502
B012,R196,00-00-00,PROSPECT PARK,BQS,BMT,11/28/2020,03:00:00,REGULAR,1569229917,786014809
B013,R196,01-00-00,PROSPECT PARK,BQS,BMT,11/28/2020,03:00:00,REGULAR,46001,176219
B014,R148,00-00-00,PARKSIDE AV,BQ,BMT,11/28/2020,00:00:00,REGULAR,10865335,17658520
B015,R098,01-00-00,CHURCH AV,BQ,BMT,11/28/2020,03:00:00,REGULAR,3533171,2120354
B016,R098,00-00-00,CHURCH AV,BQ,BMT,11/28/2020,03:00:00,REGULAR,9217703,18141358
B017,R262,00-00-00,BEVERLEY ROAD,BQ,BMT,11/28/2020,03:00:00,REGULAR,5050697,2526224
B018,R184,00-00-00,CORTELYOU RD,BQ,BMT,11/28/2020,03:00:00,REGULAR,48715,22482
B019,R149,00-00-00,NEWKIRK PLAZA,BQ,BMT,11/28/2020,00:00:00,REGULAR,18042433,17033499
B020,R263,00-00-00,AVENUE H,BQ,BMT,11/28/2020,03:00:00,REGULAR,23536,10694
B021,R228,00-00-00,AVENUE J,BQ,BMT,11/28/2020,03:00:00,REGULAR,9491008,7985207
B022,R229,00-00-00,AVENUE M,BQ,BMT,11/28/2020,03:00:00,REGULAR,4405,13194
B023,R211,01-05-00,KINGS HWY,BQ,BMT,11/28/2020,03:00:00,REGULAR,872,0
B024,R211,00-00-00,KINGS HWY,BQ,BMT,11/28/2020,03:00:00,REGULAR,17180961,11205781
B024A,R211,02-00-00,KINGS HWY,BQ,BMT,11/28/2020,03:00:00,REGULAR,220118,279954
B025,R150,00-00-00,AVENUE U,BQ,BMT,11/28/2020,00:00:00,REGULAR,6200380,3798484
B026,R230,00-00-00,NECK RD,BQ,BMT,11/28/2020,03:00:00,REGULAR,284455,401448
B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,11/28/2020,00:00:00,REGULAR,2179953,8830637
B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,11/28/2020,00:00:00,REGULAR,2077523,185810
B029,R172,00-00-00,BRIGHTON BEACH,BQ,BMT,11/28/2020,03:00:00,REGULAR,13863074,10464886
B031,R172,01-00-00,BRIGHTON BEACH,BQ,BMT,11/28/2020,03:00:00,REGULAR,6434637,8731628
B032,R264,00-00-00,OCEAN PKWY,Q,BMT,11/28/2020,03:00:00,REGULAR,8888,5456
B034,R264,01-05-00,OCEAN PKWY,Q,BMT,11/28/2020,03:00:00,REGULAR,5898560,5898330
C001,R108,01-00-00,BOROUGH HALL,R2345,BMT,11/28/2020,03:00:00,REGULAR,797868,555129
C003,R089,00-00-00,JAY ST-METROTEC,R,BMT,11/28/2020,03:00:00,REGULAR,11887518,10131000
C004,R089,01-05-00,JAY ST-METROTEC,R,BMT,11/28/2020,03:00:00,REGULAR,134218198,0
C008,R099,00-00-00,DEKALB AV,BDNQR,BMT,11/28/2020,03:00:00,REGULAR,1999666571,1850903176
C009,R057,03-00-00,ATL AV-BARCLAY,BDNQR2345,BMT,11/28/2020,03:00:00,REGULAR,623742,1338486
C010,R231,00-00-00,UNION ST,R,BMT,11/28/2020,03:00:00,REGULAR,6679682,2282437
C011,R231,01-00-00,UNION ST,R,BMT,11/28/2020,03:00:00,REGULAR,4187467,13631684
C012,R258,01-00-00,4AV-9 ST,DFGMNR,BMT,11/28/2020,03:00:00,REGULAR,11600244,4577980
C014,R246,00-00-00,PROSPECT AV,R,BMT,11/28/2020,03:00:00,REGULAR,13266352,3056919
C015,R246,01-00-00,PROSPECT AV,R,BMT,11/28/2020,03:00:00,REGULAR,1055058,11647971
C016,R278,00-00-00,25 ST,R,BMT,11/28/2020,03:00:00,REGULAR,1972402,1714456
C017,R455,00-00-00,25 ST,R,BMT,11/28/2020,03:00:00,REGULAR,4375779,8323626
C018,R197,00-00-00,36 ST,DNR,BMT,11/28/2020,00:00:00,REGULAR,29261,41583
C019,R232,00-00-00,45 ST,R,BMT,11/28/2020,03:00:00,REGULAR,5230342,8421445
C020,R233,00-00-00,53 ST,R,BMT,11/28/2020,03:00:00,REGULAR,11329161,5392530
C021,R212,00-00-00,59 ST,NRW,BMT,11/28/2020,03:00:00,REGULAR,9392716,4886163
C022,R212,01-00-00,59 ST,NRW,BMT,11/28/2020,03:00:00,REGULAR,623899,635094
C023,R213,00-00-00,BAY RIDGE AV,R,BMT,11/28/2020,03:00:00,REGULAR,3318505,3507977
C024,R214,00-00-00,77 ST,R,BMT,11/28/2020,03:00:00,REGULAR,9054526,2044637
C025,R215,00-00-00,86 ST,R,BMT,11/28/2020,03:00:00,REGULAR,307650,389309
C026,R215,01-05-00,86 ST,R,BMT,11/28/2020,03:00:00,REGULAR,458794,0
C027,R216,00-00-00,BAY RIDGE-95 ST,R,BMT,11/28/2020,03:00:00,REGULAR,5301114,7303747
C028,R216,01-05-00,BAY RIDGE-95 ST,R,BMT,11/28/2020,03:00:00,REGULAR,1292,0
D001,R390,01-00-00,8 AV,N,BMT,11/28/2020,00:00:00,REGULAR,232871,194785
D002,R390,00-00-00,8 AV,N,BMT,11/28/2020,00:00:00,REGULAR,181363,557415
D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,11/28/2020,00:00:00,REGULAR,2903619,2948324
D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,11/28/2020,00:00:00,REGULAR,234,0
D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,11/28/2020,00:00:00,REGULAR,123556,30320
D006,R398,01-05-00,NEW UTRECHT AV,ND,BMT,11/28/2020,00:00:00,REGULAR,938,0
D008,R392,00-00-00,18 AV,N,BMT,11/28/2020,00:00:00,REGULAR,8030154,7874845
D009,R393,00-00-00,20 AV,N,BMT,11/28/2020,00:00:00,REGULAR,317661,250573
D010,R394,00-00-00,BAY PKWY,N,BMT,11/28/2020,00:00:00,REGULAR,3240507,816870
D011,R394,01-05-00,BAY PKWY,N,BMT,11/28/2020,00:00:00,REGULAR,575996150,672530542
D012,R395,00-00-00,KINGS HWY,N,BMT,11/28/2020,00:00:00,REGULAR,4471944,4965602
D015,R396,00-00-00,AVENUE U,N,BMT,11/28/2020,00:00:00,REGULAR,4114482,5804681
D016,R397,00-00-00,86 ST,N,BMT,11/28/2020,00:00:00,REGULAR,177415,484067
E001,R368,00-00-00,9 AV,D,BMT,11/28/2020,00:00:00,REGULAR,9005434,11099859
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,11/28/2020,00:00:00,REGULAR,2132572,962548
E004,R234,00-00-00,50 ST,D,BMT,11/28/2020,03:00:00,REGULAR,6192635,5754758
E005,R247,00-00-00,55 ST,D,BMT,11/28/2020,03:00:00,REGULAR,7371613,4199043
E009,R370,00-00-00,71 ST,D,BMT,11/28/2020,03:00:00,REGULAR,8503982,7771406
E011,R371,00-00-00,79 ST,D,BMT,11/28/2020,03:00:00,REGULAR,11876055,9182452
E012,R372,00-00-00,18 AV,D,BMT,11/28/2020,03:00:00,REGULAR,15472218,11576512
E013,R373,00-00-00,20 AV,D,BMT,11/28/2020,03:00:00,REGULAR,91812,25482
E014,R374,00-00-00,BAY PKWY,D,BMT,11/28/2020,00:00:00,REGULAR,15339371,12360344
E015,R399,00-00-00,25 AV,D,BMT,11/28/2020,00:00:00,REGULAR,3957807,843444
E016,R400,00-00-00,BAY 50 ST,D,BMT,11/28/2020,00:00:00,REGULAR,8080035,6972577
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,11/28/2020,00:00:00,REGULAR,1548949,2699600
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,11/28/2020,00:00:00,REGULAR,17248025,181500
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,11/28/2020,03:00:00,REGULAR,4400106,9587988
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,11/28/2020,03:00:00,REGULAR,1384,0
H001,R175,00-00-00,8 AV,ACEL,BMT,11/28/2020,00:00:00,REGULAR,475752869,1399886717
H003,R163,01-00-00,6 AV,FLM123,BMT,11/28/2020,03:00:00,REGULAR,8179648,10238546
H005,R330,00-00-00,3 AV,L,BMT,11/28/2020,03:00:00,REGULAR,3369893,9483378
H006,R330,01-00-00,3 AV,L,BMT,11/28/2020,03:00:00,REGULAR,8080389,2613959
H007,R248,00-00-00,1 AV,L,BMT,11/28/2020,03:00:00,REGULAR,15501413,17519752
H007A,R248,02-00-00,1 AV,L,BMT,11/28/2020,03:00:00,REGULAR,165528,26668
H008,R248,01-00-00,1 AV,L,BMT,11/28/2020,03:00:00,REGULAR,309129,5075820
H009,R235,00-00-00,BEDFORD AV,L,BMT,11/28/2020,03:00:00,REGULAR,381813,66945
H010,R235,01-00-00,BEDFORD AV,L,BMT,11/28/2020,03:00:00,REGULAR,1977317,5397038
H012,R268,01-00-00,LORIMER ST,LG,BMT,11/28/2020,00:00:00,REGULAR,184188,69478
H013,R249,01-00-00,GRAHAM AV,L,BMT,11/28/2020,03:00:00,REGULAR,7628735,1342955
H014,R249,00-00-00,GRAHAM AV,L,BMT,11/28/2020,03:00:00,REGULAR,2166893,12774705
H015,R250,01-00-00,GRAND ST,L,BMT,11/28/2020,03:00:00,REGULAR,7650232,4229329
H016,R250,00-00-00,GRAND ST,L,BMT,11/28/2020,03:00:00,REGULAR,1462085,4422717
H017,R265,00-00-00,MONTROSE AV,L,BMT,11/28/2020,03:00:00,REGULAR,7761359,8882276
H019,R294,00-00-00,MORGAN AV,L,BMT,11/28/2020,03:00:00,REGULAR,51759,65808
H022,R279,00-00-00,JEFFERSON ST,L,BMT,11/28/2020,03:00:00,REGULAR,8010093,5650567
H023,R236,00-00-00,DEKALB AV,L,BMT,11/28/2020,03:00:00,REGULAR,5405886,2027184
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,11/28/2020,03:00:00,REGULAR,7765861,19024516
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,11/28/2020,03:00:00,REGULAR,11034659,6365817
H028,R266,00-00-00,HALSEY ST,L,BMT,11/28/2020,03:00:00,REGULAR,5862072,2983461
H030,R266,01-00-00,HALSEY ST,L,BMT,11/28/2020,03:00:00,REGULAR,1677240,3849925
H032,R295,00-00-00,WILSON AV,L,BMT,11/28/2020,03:00:00,REGULAR,4905076,6572073
H033,R313,00-00-00,BUSHWICK AV,L,BMT,11/28/2020,03:00:00,REGULAR,4331815,4086070
H035,R348,00-00-00,ATLANTIC AV,L,BMT,11/28/2020,03:00:00,REGULAR,1106235,246892
H037,R349,00-00-00,SUTTER AV,L,BMT,11/28/2020,00:00:00,REGULAR,2421270,2700431
H038,R350,00-00-00,LIVONIA AV,L,BMT,11/28/2020,00:00:00,REGULAR,107091,107798
H039,R375,00-00-00,NEW LOTS,L,BMT,11/28/2020,00:00:00,REGULAR,4022772,5471861
H040,R376,00-00-00,EAST 105 ST,L,BMT,11/28/2020,00:00:00,REGULAR,9701989,7945234
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,11/28/2020,00:00:00,REGULAR,46923,34234
J001,R460,01-00-00,MARCY AV,JMZ,BMT,11/28/2020,00:00:00,REGULAR,8733763,1222825
J002,R460,00-00-00,MARCY AV,JMZ,BMT,11/28/2020,00:00:00,REGULAR,2048821,450223
J003,R352,00-00-00,HEWES ST,JM,BMT,11/28/2020,00:00:00,REGULAR,8379259,2622517
J005,R353,00-00-00,LORIMER ST,JM,BMT,11/28/2020,00:00:00,REGULAR,5984611,1927214
J007,R377,00-00-00,FLUSHING AV,JM,BMT,11/28/2020,00:00:00,REGULAR,17224783,11195738
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,11/28/2020,00:00:00,REGULAR,16425432,24807514
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,11/28/2020,00:00:00,REGULAR,4738380,2749037
J013,R380,00-00-00,GATES AV,JZ,BMT,11/28/2020,00:00:00,REGULAR,6084865,2069783
J016,R381,00-00-00,HALSEY ST,J,BMT,11/28/2020,00:00:00,REGULAR,2213346,2207410
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,11/28/2020,00:00:00,REGULAR,846021,288105
J020,R433,00-00-00,ALABAMA AV,J,BMT,11/28/2020,00:00:00,REGULAR,2166159,1708100
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,11/28/2020,00:00:00,REGULAR,21149,20478
J022,R435,00-00-00,CLEVELAND ST,J,BMT,11/28/2020,00:00:00,REGULAR,5152905,5766627
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,11/28/2020,00:00:00,REGULAR,7408434,9813399
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,11/28/2020,00:00:00,REGULAR,1001095,1851758
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,11/28/2020,03:00:00,REGULAR,667232,741990
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,11/28/2020,03:00:00,REGULAR,590434,398445
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,11/28/2020,03:00:00,REGULAR,8297472,7497176
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,11/28/2020,03:00:00,REGULAR,5129627,6508656
J032,R006,01-05-00,WOODHAVEN BLVD,JZ,BMT,11/28/2020,03:00:00,REGULAR,33554711,0
J034,R007,00-00-00,104 ST,JZ,BMT,11/28/2020,03:00:00,REGULAR,168709,104431
J035,R008,00-00-00,111 ST,J,BMT,11/28/2020,03:00:00,REGULAR,3910818,5398236
J037,R009,00-00-00,121 ST,JZ,BMT,11/28/2020,03:00:00,REGULAR,3533781,3856858
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,11/28/2020,00:00:00,REGULAR,143652,429456
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,11/28/2020,00:00:00,REGULAR,215587,612952
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,11/28/2020,00:00:00,REGULAR,271250,69715
K017,R401,00-00-00,CENTRAL AV,M,BMT,11/28/2020,00:00:00,REGULAR,969141,3448166
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,11/28/2020,00:00:00,REGULAR,1567416,6082169
K022,R402,00-00-00,SENECA AVE,M,BMT,11/28/2020,00:00:00,REGULAR,2562484,3267269
K024,R403,00-00-00,FOREST AVE,M,BMT,11/28/2020,00:00:00,REGULAR,4122092,5173316
K025,R404,00-00-00,FRESH POND RD,M,BMT,11/28/2020,00:00:00,REGULAR,4475234,4001951
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,11/28/2020,03:00:00,REGULAR,3347736,2517748
N001,R173,01-05-00,INWOOD-207 ST,A,IND,11/28/2020,00:00:00,REGULAR,563,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,11/28/2020,00:00:00,REGULAR,360272,243305
N003,R185,00-00-00,DYCKMAN ST,A,IND,11/28/2020,00:00:00,REGULAR,12060758,411003
N006A,R280,00-00-00,190 ST,A,IND,11/28/2020,03:00:00,REGULAR,1441649022,1844701899
N007A,R174,00-00-00,181 ST,A,IND,11/28/2020,00:00:00,REGULAR,10880,61668
N009,R174,01-00-00,181 ST,A,IND,11/28/2020,00:00:00,REGULAR,11040850,3691610
N010,R126,00-00-00,175 ST,A,IND,11/28/2020,03:00:00,REGULAR,4335385,6980496
N011,R126,01-05-00,175 ST,A,IND,11/28/2020,03:00:00,REGULAR,664,0
N012,R035,01-05-00,168 ST,AC1,IND,11/28/2020,03:00:00,REGULAR,131701,589824
N013,R035,02-00-00,168 ST,AC1,IND,11/28/2020,03:00:00,REGULAR,3659518,5694302
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,11/28/2020,00:00:00,REGULAR,31762,14832
N017,R331,00-00-00,155 ST,C,IND,11/28/2020,00:00:00,REGULAR,2454871,5554008
N019,R101,01-00-00,145 ST,ABCD,IND,11/28/2020,03:00:00,REGULAR,7675377,16867813
N020,R101,00-00-00,145 ST,ABCD,IND,11/28/2020,03:00:00,REGULAR,19116981,9180796
N022,R332,02-05-00,135 ST,BC,IND,11/28/2020,00:00:00,REGULAR,117440834,0
N023,R332,01-00-00,135 ST,BC,IND,11/28/2020,00:00:00,REGULAR,6732,5537
N024,R332,00-00-00,135 ST,BC,IND,11/28/2020,00:00:00,REGULAR,2485820,4529930
N025,R102,01-00-00,125 ST,ACBD,IND,11/28/2020,03:00:00,REGULAR,226078,220895
N026,R102,00-00-00,125 ST,ACBD,IND,11/28/2020,03:00:00,REGULAR,83552,116327
N029,R333,01-00-00,116 ST,BC,IND,11/28/2020,00:00:00,REGULAR,42021,30691
N030,R333,00-00-00,116 ST,BC,IND,11/28/2020,00:00:00,REGULAR,13323,23425
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,11/28/2020,00:00:00,REGULAR,103904,62971
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,11/28/2020,00:00:00,REGULAR,14209490,8785208
N037,R314,00-00-00,103 ST,BC,IND,11/28/2020,00:00:00,REGULAR,14857286,11773880
N039,R251,01-00-00,96 ST,BC,IND,11/28/2020,03:00:00,REGULAR,2960799,1038093
N040,R251,00-00-00,96 ST,BC,IND,11/28/2020,03:00:00,REGULAR,744480,1984735
N043,R186,00-00-00,86 ST,BC,IND,11/28/2020,03:00:00,REGULAR,64135,94508
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,11/28/2020,00:00:00,REGULAR,104455,35696
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,11/28/2020,00:00:00,REGULAR,5551220,7057462
N046,R281,00-00-00,72 ST,BC,IND,11/28/2020,03:00:00,REGULAR,4180138,2009879
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,11/28/2020,03:00:00,REGULAR,3266689,13168526
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,11/28/2020,03:00:00,REGULAR,15490727,2193412
N056,R188,01-00-00,50 ST,CE,IND,11/28/2020,03:00:00,REGULAR,14373876,11119297
N057,R188,00-00-00,50 ST,CE,IND,11/28/2020,03:00:00,REGULAR,4449255,1576001
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,11/28/2020,01:00:00,REGULAR,11574933,18303217
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,11/28/2020,03:00:00,REGULAR,12320416,41936001
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,11/28/2020,01:00:00,REGULAR,9343501,2250552
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,11/28/2020,03:00:00,REGULAR,33008,131988
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,11/28/2020,03:00:00,REGULAR,2026735,8822239
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,11/28/2020,03:00:00,REGULAR,220745,668806
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,11/28/2020,03:00:00,REGULAR,10469258,7554871
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,11/28/2020,03:00:00,REGULAR,6379417,2979242
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,11/28/2020,03:00:00,REGULAR,522450,521624
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,11/28/2020,03:00:00,REGULAR,6307147,17771213
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,11/28/2020,03:00:00,REGULAR,214757,902355
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,11/28/2020,03:00:00,REGULAR,1682133,12470897
N075,R111,01-05-00,23 ST,CE,IND,11/28/2020,03:00:00,REGULAR,196921,0
N076,R111,00-00-00,23 ST,CE,IND,11/28/2020,03:00:00,REGULAR,5914936,2237857
N077,R111,02-00-00,23 ST,CE,IND,11/28/2020,03:00:00,REGULAR,3004625,4526084
N078,R175,01-00-00,14 ST,ACEL,IND,11/28/2020,00:00:00,REGULAR,702342,975939
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,11/28/2020,00:00:00,REGULAR,218062,649262
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,11/28/2020,00:00:00,REGULAR,9213763,27363634
N086,R282,00-00-00,SPRING ST,CE,IND,11/28/2020,03:00:00,REGULAR,6616565,1689042
N087,R282,01-03-00,SPRING ST,CE,IND,11/28/2020,03:00:00,REGULAR,4783177,1572910
N089,R139,00-00-00,CANAL ST,ACE,IND,11/28/2020,03:00:00,REGULAR,6325328,17293947
N090,R139,01-00-00,CANAL ST,ACE,IND,11/28/2020,03:00:00,REGULAR,1374464,13949659
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,11/28/2020,03:00:00,REGULAR,1159118293,352815094
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,11/28/2020,03:00:00,REGULAR,5801484,5393768
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,11/28/2020,03:00:00,REGULAR,953526,1722159
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,11/28/2020,00:00:00,REGULAR,4399023,2688083
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,11/28/2020,00:00:00,REGULAR,113184,53104
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,11/28/2020,02:00:00,REGULAR,4250177,6630273
N100,R252,00-00-00,HIGH ST,AC,IND,11/28/2020,03:00:00,REGULAR,779751,1659960
N101,R252,01-00-00,HIGH ST,AC,IND,11/28/2020,03:00:00,REGULAR,3812342,14332787
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,11/28/2020,03:00:00,REGULAR,556750,831352
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,11/28/2020,03:00:00,REGULAR,1847428,6825863
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,11/28/2020,03:00:00,REGULAR,19473136,16960037
N110,R283,00-00-00,LAFAYETTE AV,C,IND,11/28/2020,00:00:00,REGULAR,7906,8961
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,11/28/2020,03:00:00,REGULAR,2180845,2053380
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,11/28/2020,03:00:00,REGULAR,572185,3428818
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,11/28/2020,00:00:00,REGULAR,38651,26820
