C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A002,R051,02-00-00,59 ST,NQR456W,BMT,05/08/2021,00:00:00,REGULAR,7568196,2585862
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/08/2021,02:00:00,REGULAR,4453114,7665977
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,05/08/2021,02:00:00,REGULAR,3670,0
A010,R080,00-00-00,57 ST-7 AV,NQRW,BMT,05/08/2021,00:00:00,REGULAR,5121553,3022344
A011,R080,01-00-00,57 ST-7 AV,NQRW,BMT,05/08/2021,00:00:00,REGULAR,488398,1619963
A013,R081,01-00-00,49 ST,NQRW,BMT,05/08/2021,00:00:00,REGULAR,6255821,38928484
A014,R081,02-00-00,49 ST,NQRW,BMT,05/08/2021,00:00:00,REGULAR,41503,20502
A015,R081,00-00-00,49 ST,NQRW,BMT,05/08/2021,00:00:00,REGULAR,13097747,4311863
A016,R081,03-00-00,49 ST,NQRW,BMT,05/08/2021,00:00:00,REGULAR,4077690,5080506
A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,05/08/2021,00:00:00,REGULAR,9965433,12489790
A022,R022,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/08/2021,00:00:00,REGULAR,28814664,12204762
A025,R023,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,05/08/2021,00:00:00,REGULAR,5552328,10625181
A027,R082,01-00-00,28 ST,NRW,BMT,05/08/2021,00:00:00,REGULAR,3937584,4814197
A029,R082,00-00-00,28 ST,NRW,BMT,05/08/2021,00:00:00,REGULAR,4382478,16024067
A030,R083,01-00-00,23 ST,NRW,BMT,05/08/2021,00:00:00,REGULAR,82869,92975
A031,R083,00-00-00,23 ST,NRW,BMT,05/08/2021,00:00:00,REGULAR,1972644,1128705
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,05/08/2021,01:00:00,REGULAR,375209,1209628
A034,R170,03-00-00,14 ST-UNION SQ,LNQR456W,BMT,05/08/2021,01:00:00,REGULAR,2292460,17949060
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,05/08/2021,01:00:00,REGULAR,232215,569757
A037,R170,05-00-00,14 ST-UNION SQ,LNQR456W,BMT,05/08/2021,01:00:00,REGULAR,1277381,871634
A038,R085,00-00-00,8 ST-NYU,NRW,BMT,05/08/2021,00:00:00,REGULAR,4052139,3621752
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,05/08/2021,00:00:00,REGULAR,17007,83333
A041,R086,00-00-00,PRINCE ST,NRW,BMT,05/08/2021,00:00:00,REGULAR,12688135,4826505
A042,R086,01-00-00,PRINCE ST,NRW,BMT,05/08/2021,00:00:00,REGULAR,1401469,9477980
A043,R462,00-00-00,CANAL ST,JNQRZ6W,BMT,05/08/2021,01:00:00,REGULAR,371753707,456647461
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,05/08/2021,01:00:00,REGULAR,4267997,429190
A047,R087,00-00-00,CITY HALL,NRW,BMT,05/08/2021,00:00:00,REGULAR,30727,39483
A049,R088,02-00-00,CORTLANDT ST,RNW,BMT,05/08/2021,01:00:00,REGULAR,907775,1397552
A050,R088,00-00-00,CORTLANDT ST,RNW,BMT,05/08/2021,01:00:00,REGULAR,2619,9040
A052,R088,01-00-00,CORTLANDT ST,RNW,BMT,05/08/2021,01:00:00,REGULAR,251909,255475
A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,05/08/2021,01:00:00,REGULAR,1163831,670565
A054,R227,01-00-00,RECTOR ST,NRW,BMT,05/08/2021,00:00:00,REGULAR,5566088,8085258
A055,R227,00-00-00,RECTOR ST,NRW,BMT,05/08/2021,00:00:00,REGULAR,1330340,511904
A058,R001,01-00-00,WHITEHALL S-FRY,R1W,BMT,05/08/2021,01:00:00,REGULAR,1942545,4574682
A060,R001,00-00-00,WHITEHALL S-FRY,R1W,BMT,05/08/2021,01:00:00,REGULAR,5323976,3034854
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,05/08/2021,01:00:00,REGULAR,14158397,12569411
A064,R311,00-00-00,BOWERY,JZ,BMT,05/08/2021,00:00:00,REGULAR,6174867,4387706
A066,R118,00-00-00,CANAL ST,JNQRZ6W,BMT,05/08/2021,01:00:00,REGULAR,1722676662,1763742885
A069,R044,01-00-00,CHAMBERS ST,JZ456,BMT,05/08/2021,00:00:00,REGULAR,194116,1158414
A071,R044,02-00-00,CHAMBERS ST,JZ456,BMT,05/08/2021,00:00:00,REGULAR,178352,100748
A077,R028,03-00-00,FULTON ST,ACJZ2345,BMT,05/08/2021,03:00:00,REGULAR,417668,128455
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,05/08/2021,03:00:00,REGULAR,216872,1313914
A082,R028,05-05-00,FULTON ST,ACJZ2345,BMT,05/08/2021,03:00:00,REGULAR,33554932,16777216
A083,R125,00-00-00,BROAD ST,JZ,BMT,05/08/2021,01:00:00,REGULAR,6018495,2202402
A084,R125,01-00-00,BROAD ST,JZ,BMT,05/08/2021,01:00:00,REGULAR,314851,14552
A085,R125,02-05-00,BROAD ST,JZ,BMT,05/08/2021,01:00:00,REGULAR,0,1140
B004,R171,00-00-00,7 AV,BQ,BMT,05/08/2021,01:00:00,REGULAR,7837009,5864512
B009,R411,00-00-00,PARK PLACE,S,BMT,05/08/2021,01:00:00,REGULAR,6719783,5960383
B010,R412,00-00-00,BOTANIC GARDEN,S2345,BMT,05/08/2021,01:00:00,REGULAR,225410,366017
B012,R196,00-00-00,PROSPECT PARK,BQS,BMT,05/08/2021,00:00:00,REGULAR,1569313566,785913989
B013,R196,01-00-00,PROSPECT PARK,BQS,BMT,05/08/2021,00:00:00,REGULAR,94130,366848
B014,R148,00-00-00,PARKSIDE AV,BQ,BMT,05/08/2021,01:00:00,REGULAR,10940929,17849028
B015,R098,01-00-00,CHURCH AV,BQ,BMT,05/08/2021,00:00:00,REGULAR,3556273,2146314
B016,R098,00-00-00,CHURCH AV,BQ,BMT,05/08/2021,00:00:00,REGULAR,9267862,18280804
B017,R262,00-00-00,BEVERLEY ROAD,BQ,BMT,05/08/2021,00:00:00,REGULAR,5130611,2573820
B018,R184,00-00-00,CORTELYOU RD,BQ,BMT,05/08/2021,00:00:00,REGULAR,184478,92967
B019,R149,00-00-00,NEWKIRK PLAZA,BQ,BMT,05/08/2021,01:00:00,REGULAR,18200708,17187152
B020,R263,00-00-00,AVENUE H,BQ,BMT,05/08/2021,00:00:00,REGULAR,45481,22219
B021,R228,00-00-00,AVENUE J,BQ,BMT,05/08/2021,00:00:00,REGULAR,9523884,8044393
B022,R229,00-00-00,AVENUE M,BQ,BMT,05/08/2021,00:00:00,REGULAR,22471,64022
B023,R211,01-05-00,KINGS HWY,BQ,BMT,05/08/2021,00:00:00,REGULAR,880,0
B024,R211,00-00-00,KINGS HWY,BQ,BMT,05/08/2021,00:00:00,REGULAR,17356581,11327085
B024A,R211,02-00-00,KINGS HWY,BQ,BMT,05/08/2021,00:00:00,REGULAR,247609,313436
B025,R150,00-00-00,AVENUE U,BQ,BMT,05/08/2021,01:00:00,REGULAR,6324192,3875165
B026,R230,00-00-00,NECK RD,BQ,BMT,05/08/2021,00:00:00,REGULAR,308888,435859
B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,05/08/2021,01:00:00,REGULAR,2225514,9068983
B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,05/08/2021,01:00:00,REGULAR,2102146,290691
B029,R172,00-00-00,BRIGHTON BEACH,BQ,BMT,05/08/2021,00:00:00,REGULAR,13946658,10543439
B031,R172,01-00-00,BRIGHTON BEACH,BQ,BMT,05/08/2021,00:00:00,REGULAR,6481420,8836833
B032,R264,00-00-00,OCEAN PKWY,Q,BMT,05/08/2021,00:00:00,REGULAR,57818,38317
B034,R264,01-05-00,OCEAN PKWY,Q,BMT,05/08/2021,00:00:00,REGULAR,5898582,5898330
C001,R108,01-00-00,BOROUGH HALL,R2345,BMT,05/08/2021,00:00:00,REGULAR,835518,591614
C003,R089,00-00-00,JAY ST-METROTEC,R,BMT,05/08/2021,00:00:00,REGULAR,11911386,10156980
C004,R089,01-05-00,JAY ST-METROTEC,R,BMT,05/08/2021,00:00:00,REGULAR,134218227,0
C008,R099,00-00-00,DEKALB AV,BDNQR,BMT,05/08/2021,00:00:00,REGULAR,1999571890,1851009744
C009,R057,03-00-00,ATL AV-BARCLAY,BDNQR2345,BMT,05/08/2021,00:00:00,REGULAR,727135,1514041
C010,R231,00-00-00,UNION ST,R,BMT,05/08/2021,00:00:00,REGULAR,6764457,2340793
C011,R231,01-00-00,UNION ST,R,BMT,05/08/2021,00:00:00,REGULAR,4224863,13757145
C012,R258,01-00-00,4AV-9 ST,DFGMNR,BMT,05/08/2021,00:00:00,REGULAR,11659671,4609989
C014,R246,00-00-00,PROSPECT AV,R,BMT,05/08/2021,00:00:00,REGULAR,13317199,3090306
C015,R246,01-00-00,PROSPECT AV,R,BMT,05/08/2021,00:00:00,REGULAR,1068099,11754492
C016,R278,00-00-00,25 ST,R,BMT,05/08/2021,00:00:00,REGULAR,1992454,1757897
C017,R455,00-00-00,25 ST,R,BMT,05/08/2021,00:00:00,REGULAR,4407314,8411642
C018,R197,00-00-00,36 ST,DNR,BMT,05/08/2021,01:00:00,REGULAR,231708,344207
C019,R232,00-00-00,45 ST,R,BMT,05/08/2021,00:00:00,REGULAR,5312267,8599433
C020,R233,00-00-00,53 ST,R,BMT,05/08/2021,00:00:00,REGULAR,11472194,5476459
C021,R212,00-00-00,59 ST,NRW,BMT,05/08/2021,00:00:00,REGULAR,9506318,4956893
C022,R212,01-00-00,59 ST,NRW,BMT,05/08/2021,00:00:00,REGULAR,696347,735261
C023,R213,00-00-00,BAY RIDGE AV,R,BMT,05/08/2021,00:00:00,REGULAR,3363541,3676522
C024,R214,00-00-00,77 ST,R,BMT,05/08/2021,00:00:00,REGULAR,9155637,2067774
C025,R215,00-00-00,86 ST,R,BMT,05/08/2021,00:00:00,REGULAR,390811,540111
C026,R215,01-05-00,86 ST,R,BMT,05/08/2021,00:00:00,REGULAR,458834,0
C027,R216,00-00-00,BAY RIDGE-95 ST,R,BMT,05/08/2021,00:00:00,REGULAR,5329598,7368213
C028,R216,01-05-00,BAY RIDGE-95 ST,R,BMT,05/08/2021,00:00:00,REGULAR,1330,0
D001,R390,01-00-00,8 AV,N,BMT,05/08/2021,01:00:00,REGULAR,258457,227899
D002,R390,00-00-00,8 AV,N,BMT,05/08/2021,01:00:00,REGULAR,220489,655904
D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,05/08/2021,01:00:00,REGULAR,2915147,2978422
D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,05/08/2021,01:00:00,REGULAR,248,0
D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,05/08/2021,01:00:00,REGULAR,155137,37547
D006,R398,01-05-00,NEW UTRECHT AV,ND,BMT,05/08/2021,01:00:00,REGULAR,589832,0
D008,R392,00-00-00,18 AV,N,BMT,05/08/2021,01:00:00,REGULAR,8066121,7930465
D009,R393,00-00-00,20 AV,N,BMT,05/08/2021,01:00:00,REGULAR,369072,285830
D010,R394,00-00-00,BAY PKWY,N,BMT,05/08/2021,01:00:00,REGULAR,3306879,915558
D011,R394,01-05-00,BAY PKWY,N,BMT,05/08/2021,01:00:00,REGULAR,575996173,672530542
D012,R395,00-00-00,KINGS HWY,N,BMT,05/08/2021,01:00:00,REGULAR,4509319,5002113
D015,R396,00-00-00,AVENUE U,N,BMT,05/08/2021,01:00:00,REGULAR,4171940,5906935
D016,R397,00-00-00,86 ST,N,BMT,05/08/2021,01:00:00,REGULAR,210373,559014
E001,R368,00-00-00,9 AV,D,BMT,05/08/2021,01:00:00,REGULAR,9030048,11111163
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,05/08/2021,01:00:00,REGULAR,2213186,1002532
E004,R234,00-00-00,50 ST,D,BMT,05/08/2021,00:00:00,REGULAR,6279403,5843731
E005,R247,00-00-00,55 ST,D,BMT,05/08/2021,00:00:00,REGULAR,7447867,4227895
E009,R370,00-00-00,71 ST,D,BMT,05/08/2021,00:00:00,REGULAR,8571666,7815487
E011,R371,00-00-00,79 ST,D,BMT,05/08/2021,00:00:00,REGULAR,11968451,9233675
E012,R372,00-00-00,18 AV,D,BMT,05/08/2021,00:00:00,REGULAR,15630105,11625058
E013,R373,00-00-00,20 AV,D,BMT,05/08/2021,00:00:00,REGULAR,218656,63444
E014,R374,00-00-00,BAY PKWY,D,BMT,05/08/2021,01:00:00,REGULAR,15484044,12498525
E015,R399,00-00-00,25 AV,D,BMT,05/08/2021,01:00:00,REGULAR,4028947,861416
E016,R400,00-00-00,BAY 50 ST,D,BMT,05/08/2021,01:00:00,REGULAR,8148088,6989088
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,05/08/2021,01:00:00,REGULAR,1641233,2843042
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,05/08/2021,01:00:00,REGULAR,6382,4329
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,05/08/2021,00:00:00,REGULAR,4407517,9640392
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,05/08/2021,00:00:00,REGULAR,1404,0
H001,R175,00-00-00,8 AV,ACEL,BMT,05/08/2021,01:00:00,REGULAR,144331,174914
H003,R163,01-00-00,6 AV,FLM123,BMT,05/08/2021,00:00:00,REGULAR,8216977,10343420
H005,R330,00-00-00,3 AV,L,BMT,05/08/2021,00:00:00,REGULAR,3393067,9606457
H006,R330,01-00-00,3 AV,L,BMT,05/08/2021,00:00:00,REGULAR,8172694,2639191
H007,R248,00-00-00,1 AV,L,BMT,05/08/2021,00:00:00,REGULAR,15560597,17779456
H007A,R248,02-00-00,1 AV,L,BMT,05/08/2021,00:00:00,REGULAR,252962,39620
H008,R248,01-00-00,1 AV,L,BMT,05/08/2021,00:00:00,REGULAR,5917,101307
H009,R235,00-00-00,BEDFORD AV,L,BMT,05/08/2021,00:00:00,REGULAR,455103,85728
H010,R235,01-00-00,BEDFORD AV,L,BMT,05/08/2021,00:00:00,REGULAR,1981810,5468461
H012,R268,01-00-00,LORIMER ST,LG,BMT,05/08/2021,01:00:00,REGULAR,248249,103318
H013,R249,01-00-00,GRAHAM AV,L,BMT,05/08/2021,00:00:00,REGULAR,427543,14091
H014,R249,00-00-00,GRAHAM AV,L,BMT,05/08/2021,00:00:00,REGULAR,2187862,12887194
H015,R250,01-00-00,GRAND ST,L,BMT,05/08/2021,00:00:00,REGULAR,7705584,4279228
H016,R250,00-00-00,GRAND ST,L,BMT,05/08/2021,00:00:00,REGULAR,1499247,4548385
H017,R265,00-00-00,MONTROSE AV,L,BMT,05/08/2021,00:00:00,REGULAR,7865609,9094589
H019,R294,00-00-00,MORGAN AV,L,BMT,05/08/2021,00:00:00,REGULAR,141372,191898
H022,R279,00-00-00,JEFFERSON ST,L,BMT,05/08/2021,00:00:00,REGULAR,8109994,5713997
H023,R236,00-00-00,DEKALB AV,L,BMT,05/08/2021,00:00:00,REGULAR,5523404,2098801
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,05/08/2021,00:00:00,REGULAR,7885348,19454276
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,05/08/2021,00:00:00,REGULAR,11133023,6463520
H028,R266,00-00-00,HALSEY ST,L,BMT,05/08/2021,00:00:00,REGULAR,5938866,3038697
H030,R266,01-00-00,HALSEY ST,L,BMT,05/08/2021,00:00:00,REGULAR,1677624,3891942
H032,R295,00-00-00,WILSON AV,L,BMT,05/08/2021,00:00:00,REGULAR,4980216,6701151
H033,R313,00-00-00,BUSHWICK AV,L,BMT,05/08/2021,00:00:00,REGULAR,4403144,4170115
H035,R348,00-00-00,ATLANTIC AV,L,BMT,05/08/2021,00:00:00,REGULAR,1145134,258907
H037,R349,00-00-00,SUTTER AV,L,BMT,05/08/2021,01:00:00,REGULAR,2543620,2959597
H038,R350,00-00-00,LIVONIA AV,L,BMT,05/08/2021,01:00:00,REGULAR,122282,132520
H039,R375,00-00-00,NEW LOTS,L,BMT,05/08/2021,01:00:00,REGULAR,90004,203232
H040,R376,00-00-00,EAST 105 ST,L,BMT,05/08/2021,01:00:00,REGULAR,9769396,8057642
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,05/08/2021,01:00:00,REGULAR,102274,100414
J001,R460,01-00-00,MARCY AV,JMZ,BMT,05/08/2021,01:00:00,REGULAR,8802559,1241340
J002,R460,00-00-00,MARCY AV,JMZ,BMT,05/08/2021,01:00:00,REGULAR,2074398,459732
J003,R352,00-00-00,HEWES ST,JM,BMT,05/08/2021,01:00:00,REGULAR,2147424891,671149995
J005,R353,00-00-00,LORIMER ST,JM,BMT,05/08/2021,01:00:00,REGULAR,6041716,1967123
J007,R377,00-00-00,FLUSHING AV,JM,BMT,05/08/2021,01:00:00,REGULAR,17353347,11306142
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,05/08/2021,01:00:00,REGULAR,16572496,25071495
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,05/08/2021,01:00:00,REGULAR,4844222,2858602
J013,R380,00-00-00,GATES AV,JZ,BMT,05/08/2021,01:00:00,REGULAR,6250110,2146454
J016,R381,00-00-00,HALSEY ST,J,BMT,05/08/2021,01:00:00,REGULAR,2271478,2297795
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,05/08/2021,01:00:00,REGULAR,909193,323738
J020,R433,00-00-00,ALABAMA AV,J,BMT,05/08/2021,01:00:00,REGULAR,2188139,1718907
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,05/08/2021,01:00:00,REGULAR,72917,65518
J022,R435,00-00-00,CLEVELAND ST,J,BMT,05/08/2021,01:00:00,REGULAR,5249251,5930365
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,05/08/2021,01:00:00,REGULAR,7478675,9947316
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,05/08/2021,01:00:00,REGULAR,1059806,1979272
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,05/08/2021,00:00:00,REGULAR,708359,779051
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,05/08/2021,00:00:00,REGULAR,12755,6361
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,05/08/2021,00:00:00,REGULAR,8380797,7556163
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,05/08/2021,00:00:00,REGULAR,5200253,6570002
J032,R006,01-05-00,WOODHAVEN BLVD,JZ,BMT,05/08/2021,00:00:00,REGULAR,262144,0
J034,R007,00-00-00,104 ST,JZ,BMT,05/08/2021,00:00:00,REGULAR,211680,171044
J035,R008,00-00-00,111 ST,J,BMT,05/08/2021,00:00:00,REGULAR,3960048,5432317
J037,R009,00-00-00,121 ST,JZ,BMT,05/08/2021,00:00:00,REGULAR,3572849,3880922
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,05/08/2021,01:00:00,REGULAR,154533,430841
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,05/08/2021,01:00:00,REGULAR,229164,617417
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,05/08/2021,01:00:00,REGULAR,271250,88877
K017,R401,00-00-00,CENTRAL AV,M,BMT,05/08/2021,01:00:00,REGULAR,1007658,3570222
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,05/08/2021,01:00:00,REGULAR,1591691,6244916
K022,R402,00-00-00,SENECA AVE,M,BMT,05/08/2021,01:00:00,REGULAR,2601270,3331916
K024,R403,00-00-00,FOREST AVE,M,BMT,05/08/2021,01:00:00,REGULAR,4167054,5232786
K025,R404,00-00-00,FRESH POND RD,M,BMT,05/08/2021,01:00:00,REGULAR,4489055,4075199
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,05/08/2021,00:00:00,REGULAR,3386689,2555130
N001,R173,01-05-00,INWOOD-207 ST,A,IND,05/08/2021,01:00:00,REGULAR,576,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,05/08/2021,01:00:00,REGULAR,492854,351010
