C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A002,R051,02-00-00,59 ST,NQR456W,BMT,11/21/2020,03:00:00,REGULAR,7492227,2550516
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,11/21/2020,01:00:00,REGULAR,4368249,7524486
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,11/21/2020,01:00:00,REGULAR,3612,0
A010,R080,00-00-00,57 ST-7 AV,NQRW,BMT,11/21/2020,03:00:00,REGULAR,5036007,2897081
A011,R080,01-00-00,57 ST-7 AV,NQRW,BMT,11/21/2020,03:00:00,REGULAR,472618,1604440
A013,R081,01-00-00,49 ST,NQRW,BMT,11/21/2020,03:00:00,REGULAR,6240177,38794041
A014,R081,02-00-00,49 ST,NQRW,BMT,11/21/2020,03:00:00,REGULAR,3046638,1089884
A015,R081,00-00-00,49 ST,NQRW,BMT,11/21/2020,03:00:00,REGULAR,13067194,4289388
A016,R081,03-00-00,49 ST,NQRW,BMT,11/21/2020,03:00:00,REGULAR,4062276,4998023
A021,R032,01-00-00,TIMES SQ-42 ST,ACENQRS1237W,BMT,11/21/2020,03:00:00,REGULAR,9827134,12273850
A022,R022,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,11/21/2020,03:00:00,REGULAR,28648445,12067661
A025,R023,01-00-00,34 ST-HERALD SQ,BDFMNQRW,BMT,11/21/2020,03:00:00,REGULAR,5432116,10370903
A027,R082,01-00-00,28 ST,NRW,BMT,11/21/2020,03:00:00,REGULAR,3896308,4721378
A029,R082,00-00-00,28 ST,NRW,BMT,11/21/2020,03:00:00,REGULAR,4366862,15895394
A030,R083,01-00-00,23 ST,NRW,BMT,11/21/2020,03:00:00,REGULAR,34701,37644
A031,R083,00-00-00,23 ST,NRW,BMT,11/21/2020,03:00:00,REGULAR,1900422,1081834
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,11/21/2020,00:00:00,REGULAR,355726,1117540
A034,R170,03-00-00,14 ST-UNION SQ,LNQR456W,BMT,11/21/2020,00:00:00,REGULAR,2258803,17674965
A035,R170,00-00-00,14 ST-UNION SQ,LNQR456W,BMT,11/21/2020,00:00:00,REGULAR,225563,555109
A037,R170,05-00-00,14 ST-UNION SQ,LNQR456W,BMT,11/21/2020,00:00:00,REGULAR,1131331,739558
A038,R085,00-00-00,8 ST-NYU,NRW,BMT,11/21/2020,03:00:00,REGULAR,4019551,3569978
A039,R085,01-00-00,8 ST-NYU,NRW,BMT,11/21/2020,03:00:00,REGULAR,1627515,7000256
A041,R086,00-00-00,PRINCE ST,NRW,BMT,11/21/2020,03:00:00,REGULAR,12612709,4788061
A042,R086,01-00-00,PRINCE ST,NRW,BMT,11/21/2020,03:00:00,REGULAR,1391505,9370159
A043,R462,00-00-00,CANAL ST,JNQRZ6W,BMT,11/21/2020,00:00:00,REGULAR,371697805,456561982
A046,R463,00-00-00,CANAL ST,JNQRZ6W,BMT,11/21/2020,00:00:00,REGULAR,4257047,423991
A047,R087,00-00-00,CITY HALL,NRW,BMT,11/21/2020,03:00:00,REGULAR,18916,22399
A049,R088,02-00-00,CORTLANDT ST,RNW,BMT,11/21/2020,00:00:00,REGULAR,895501,1351263
A050,R088,00-00-00,CORTLANDT ST,RNW,BMT,11/21/2020,00:00:00,REGULAR,3963029,5651379
A052,R088,01-00-00,CORTLANDT ST,RNW,BMT,11/21/2020,00:00:00,REGULAR,235097,238446
A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,11/21/2020,00:00:00,REGULAR,1157152,634794
A054,R227,01-00-00,RECTOR ST,NRW,BMT,11/21/2020,03:00:00,REGULAR,5549800,8046553
A055,R227,00-00-00,RECTOR ST,NRW,BMT,11/21/2020,03:00:00,REGULAR,1304793,504002
A058,R001,01-00-00,WHITEHALL S-FRY,R1W,BMT,11/21/2020,00:00:00,REGULAR,1918210,4489858
A060,R001,00-00-00,WHITEHALL S-FRY,R1W,BMT,11/21/2020,00:00:00,REGULAR,5192393,2981578
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,11/21/2020,00:00:00,REGULAR,14037173,12435557
A064,R311,00-00-00,BOWERY,JZ,BMT,11/21/2020,03:00:00,REGULAR,6134372,4326540
A066,R118,00-00-00,CANAL ST,JNQRZ6W,BMT,11/21/2020,00:00:00,REGULAR,1722805680,1763582974
A069,R044,01-00-00,CHAMBERS ST,JZ456,BMT,11/21/2020,03:00:00,REGULAR,176136,984704
A071,R044,02-00-00,CHAMBERS ST,JZ456,BMT,11/21/2020,03:00:00,REGULAR,174652,97483
A077,R028,03-00-00,FULTON ST,ACJZ2345,BMT,11/21/2020,02:00:00,REGULAR,382008,111252
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,11/21/2020,02:00:00,REGULAR,213211,1274821
A082,R028,05-05-00,FULTON ST,ACJZ2345,BMT,11/21/2020,02:00:00,REGULAR,33554914,16777216
A083,R125,00-00-00,BROAD ST,JZ,BMT,11/21/2020,00:00:00,REGULAR,5969644,2191567
A084,R125,01-00-00,BROAD ST,JZ,BMT,11/21/2020,00:00:00,REGULAR,300710,12277
A085,R125,02-05-00,BROAD ST,JZ,BMT,11/21/2020,00:00:00,REGULAR,0,1127
B004,R171,00-00-00,7 AV,BQ,BMT,11/21/2020,00:00:00,REGULAR,7733464,5742302
B009,R411,00-00-00,PARK PLACE,S,BMT,11/21/2020,00:00:00,REGULAR,6690290,5919535
B010,R412,00-00-00,BOTANIC GARDEN,S2345,BMT,11/21/2020,00:00:00,REGULAR,187387,291895
B012,R196,00-00-00,PROSPECT PARK,BQS,BMT,11/21/2020,03:00:00,REGULAR,1569226638,786018606
B013,R196,01-00-00,PROSPECT PARK,BQS,BMT,11/21/2020,03:00:00,REGULAR,44194,169552
B014,R148,00-00-00,PARKSIDE AV,BQ,BMT,11/21/2020,00:00:00,REGULAR,10862579,17651379
B015,R098,01-00-00,CHURCH AV,BQ,BMT,11/21/2020,03:00:00,REGULAR,3532316,2119289
B016,R098,00-00-00,CHURCH AV,BQ,BMT,11/21/2020,03:00:00,REGULAR,9215433,18135886
B017,R262,00-00-00,BEVERLEY ROAD,BQ,BMT,11/21/2020,03:00:00,REGULAR,5047501,2524321
B018,R184,00-00-00,CORTELYOU RD,BQ,BMT,11/21/2020,03:00:00,REGULAR,43190,19673
B019,R149,00-00-00,NEWKIRK PLAZA,BQ,BMT,11/21/2020,00:00:00,REGULAR,18035932,17027627
