C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,04/03/2021,01:00:00,REGULAR,2194497,992733
E004,R234,00-00-00,50 ST,D,BMT,04/03/2021,00:00:00,REGULAR,6259070,5822593
E005,R247,00-00-00,55 ST,D,BMT,04/03/2021,00:00:00,REGULAR,7430094,4221340
E009,R370,00-00-00,71 ST,D,BMT,04/03/2021,00:00:00,REGULAR,8555360,7805254
E011,R371,00-00-00,79 ST,D,BMT,04/03/2021,00:00:00,REGULAR,11945314,9220858
E012,R372,00-00-00,18 AV,D,BMT,04/03/2021,00:00:00,REGULAR,15592238,11613438
E013,R373,00-00-00,20 AV,D,BMT,04/03/2021,00:00:00,REGULAR,188522,54921
E014,R374,00-00-00,BAY PKWY,D,BMT,04/03/2021,01:00:00,REGULAR,15448862,12464941
E015,R399,00-00-00,25 AV,D,BMT,04/03/2021,01:00:00,REGULAR,4011657,857308
E016,R400,00-00-00,BAY 50 ST,D,BMT,04/03/2021,01:00:00,REGULAR,8131332,6984966
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,04/03/2021,01:00:00,REGULAR,1619033,2805338
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,04/03/2021,01:00:00,REGULAR,17274092,197020
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,04/03/2021,00:00:00,REGULAR,4405714,9626585
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,04/03/2021,00:00:00,REGULAR,1397,0
H001,R175,00-00-00,8 AV,ACEL,BMT,04/03/2021,01:00:00,REGULAR,102597,124078
H003,R163,01-00-00,6 AV,FLM123,BMT,04/03/2021,00:00:00,REGULAR,8207539,10316681
H005,R330,00-00-00,3 AV,L,BMT,04/03/2021,00:00:00,REGULAR,3387004,9572941
H006,R330,01-00-00,3 AV,L,BMT,04/03/2021,00:00:00,REGULAR,8150194,2632603
H007,R248,00-00-00,1 AV,L,BMT,04/03/2021,00:00:00,REGULAR,15546159,17711749
H007A,R248,02-00-00,1 AV,L,BMT,04/03/2021,00:00:00,REGULAR,229577,36479
H008,R248,01-00-00,1 AV,L,BMT,04/03/2021,00:00:00,REGULAR,4221,68936
H009,R235,00-00-00,BEDFORD AV,L,BMT,04/03/2021,00:00:00,REGULAR,434518,80261
H010,R235,01-00-00,BEDFORD AV,L,BMT,04/03/2021,00:00:00,REGULAR,1980609,5445704
H012,R268,01-00-00,LORIMER ST,LG,BMT,04/03/2021,01:00:00,REGULAR,231961,94379
H013,R249,01-00-00,GRAHAM AV,L,BMT,04/03/2021,00:00:00,REGULAR,397494,1797
H014,R249,00-00-00,GRAHAM AV,L,BMT,04/03/2021,00:00:00,REGULAR,2182517,12857151
H015,R250,01-00-00,GRAND ST,L,BMT,04/03/2021,00:00:00,REGULAR,7691621,4266820
H016,R250,00-00-00,GRAND ST,L,BMT,04/03/2021,00:00:00,REGULAR,1490647,4516721
H017,R265,00-00-00,MONTROSE AV,L,BMT,04/03/2021,00:00:00,REGULAR,7840772,9040836
H019,R294,00-00-00,MORGAN AV,L,BMT,04/03/2021,00:00:00,REGULAR,120531,160375
H022,R279,00-00-00,JEFFERSON ST,L,BMT,04/03/2021,00:00:00,REGULAR,8084634,5698196
H023,R236,00-00-00,DEKALB AV,L,BMT,04/03/2021,00:00:00,REGULAR,5495547,2081524
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,04/03/2021,00:00:00,REGULAR,7858365,19350944
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,04/03/2021,00:00:00,REGULAR,11110911,6439944
H028,R266,00-00-00,HALSEY ST,L,BMT,04/03/2021,00:00:00,REGULAR,5920343,3025010
H030,R266,01-00-00,HALSEY ST,L,BMT,04/03/2021,00:00:00,REGULAR,1677599,3880478
H032,R295,00-00-00,WILSON AV,L,BMT,04/03/2021,00:00:00,REGULAR,4962338,6668608
H033,R313,00-00-00,BUSHWICK AV,L,BMT,04/03/2021,00:00:00,REGULAR,4385586,4148513
H035,R348,00-00-00,ATLANTIC AV,L,BMT,04/03/2021,00:00:00,REGULAR,1135402,255971
H037,R349,00-00-00,SUTTER AV,L,BMT,04/03/2021,01:00:00,REGULAR,2510303,2900534
H038,R350,00-00-00,LIVONIA AV,L,BMT,04/03/2021,01:00:00,REGULAR,120203,120862
H039,R375,00-00-00,NEW LOTS,L,BMT,04/03/2021,01:00:00,REGULAR,60796,145722
H040,R376,00-00-00,EAST 105 ST,L,BMT,04/03/2021,01:00:00,REGULAR,9751777,8032085
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,04/03/2021,01:00:00,REGULAR,89865,83721
J001,R460,01-00-00,MARCY AV,JMZ,BMT,04/03/2021,01:00:00,REGULAR,8786900,1237169
J002,R460,00-00-00,MARCY AV,JMZ,BMT,04/03/2021,01:00:00,REGULAR,2068070,457448
J003,R352,00-00-00,HEWES ST,JM,BMT,04/03/2021,01:00:00,REGULAR,8417642,2643420
J005,R353,00-00-00,LORIMER ST,JM,BMT,04/03/2021,01:00:00,REGULAR,6027995,1957453
J007,R377,00-00-00,FLUSHING AV,JM,BMT,04/03/2021,01:00:00,REGULAR,17321239,11279988
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,04/03/2021,01:00:00,REGULAR,16539147,25009407
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,04/03/2021,01:00:00,REGULAR,4819245,2832396
J013,R380,00-00-00,GATES AV,JZ,BMT,04/03/2021,01:00:00,REGULAR,6212012,2127900
J016,R381,00-00-00,HALSEY ST,J,BMT,04/03/2021,01:00:00,REGULAR,2256660,2275495
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,04/03/2021,01:00:00,REGULAR,893587,315208
J020,R433,00-00-00,ALABAMA AV,J,BMT,04/03/2021,01:00:00,REGULAR,2183229,1716466
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,04/03/2021,01:00:00,REGULAR,60631,54299
J022,R435,00-00-00,CLEVELAND ST,J,BMT,04/03/2021,01:00:00,REGULAR,5226038,5890721
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,04/03/2021,01:00:00,REGULAR,7461738,9915777
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,04/03/2021,01:00:00,REGULAR,1045581,1948028
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,04/03/2021,00:00:00,REGULAR,695858,769601
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,04/03/2021,00:00:00,REGULAR,640253,438100
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,04/03/2021,00:00:00,REGULAR,8359785,7544169
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,04/03/2021,00:00:00,REGULAR,5183156,6557746
J032,R006,01-05-00,WOODHAVEN BLVD,JZ,BMT,04/03/2021,00:00:00,REGULAR,262144,0
J034,R007,00-00-00,104 ST,JZ,BMT,04/03/2021,00:00:00,REGULAR,199705,155282
J035,R008,00-00-00,111 ST,J,BMT,04/03/2021,00:00:00,REGULAR,3950602,5422284
J037,R009,00-00-00,121 ST,JZ,BMT,04/03/2021,00:00:00,REGULAR,3565424,3875695
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,04/03/2021,01:00:00,REGULAR,151524,430413
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,04/03/2021,01:00:00,REGULAR,225197,615957
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,04/03/2021,01:00:00,REGULAR,271250,82529
K017,R401,00-00-00,CENTRAL AV,M,BMT,04/03/2021,01:00:00,REGULAR,997984,3539540
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,04/03/2021,01:00:00,REGULAR,1585377,6204423
K022,R402,00-00-00,SENECA AVE,M,BMT,04/03/2021,01:00:00,RECOVR AUD,2591863,3316011
K024,R403,00-00-00,FOREST AVE,M,BMT,04/03/2021,01:00:00,REGULAR,4156215,5217621
K025,R404,00-00-00,FRESH POND RD,M,BMT,04/03/2021,01:00:00,REGULAR,4485819,4057117
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,04/03/2021,00:00:00,REGULAR,3377186,2545533
N001,R173,01-05-00,INWOOD-207 ST,A,IND,04/05/2021,13:00:00,REGULAR,576,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,04/03/2021,01:00:00,REGULAR,463217,326707
N003,R185,00-00-00,DYCKMAN ST,A,IND,04/03/2021,01:00:00,REGULAR,12184509,419491
N006A,R280,00-00-00,190 ST,A,IND,04/03/2021,00:00:00,REGULAR,1441590492,1844689659
N007A,R174,00-00-00,181 ST,A,IND,04/03/2021,01:00:00,REGULAR,40130,201831
N009,R174,01-00-00,181 ST,A,IND,04/03/2021,01:00:00,REGULAR,11119142,3730531
N010,R126,00-00-00,175 ST,A,IND,04/03/2021,00:00:00,REGULAR,4392496,7101258
N011,R126,01-05-00,175 ST,A,IND,04/03/2021,00:00:00,REGULAR,706,0
N012,R035,01-05-00,168 ST,AC1,IND,04/03/2021,00:00:00,REGULAR,1,0
N013,R035,02-00-00,168 ST,AC1,IND,04/03/2021,00:00:00,REGULAR,3716388,5821279
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,04/03/2021,01:00:00,REGULAR,62822,31526
N017,R331,00-00-00,155 ST,C,IND,04/03/2021,01:00:00,REGULAR,2470627,5594716
N019,R101,01-00-00,145 ST,ABCD,IND,04/03/2021,00:00:00,REGULAR,7725210,17035766
N020,R101,00-00-00,145 ST,ABCD,IND,04/03/2021,00:00:00,REGULAR,19240061,9295048
N022,R332,02-05-00,135 ST,BC,IND,04/03/2021,01:00:00,REGULAR,117440850,0
N023,R332,01-00-00,135 ST,BC,IND,04/03/2021,01:00:00,REGULAR,16039,21666
N024,R332,00-00-00,135 ST,BC,IND,04/03/2021,01:00:00,REGULAR,2493123,4561992
N025,R102,01-00-00,125 ST,ACBD,IND,04/03/2021,00:00:00,REGULAR,278910,274843
N026,R102,00-00-00,125 ST,ACBD,IND,04/03/2021,00:00:00,REGULAR,245217,337974
N029,R333,01-00-00,116 ST,BC,IND,04/03/2021,01:00:00,REGULAR,60942,52953
N030,R333,00-00-00,116 ST,BC,IND,04/03/2021,01:00:00,REGULAR,62406,112422
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,04/03/2021,01:00:00,REGULAR,29380,21955
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,04/03/2021,01:00:00,REGULAR,14266049,8819621
N037,R314,00-00-00,103 ST,BC,IND,04/03/2021,01:00:00,REGULAR,14935669,11843737
N039,R251,01-00-00,96 ST,BC,IND,04/03/2021,00:00:00,REGULAR,3015992,1062687
N040,R251,00-00-00,96 ST,BC,IND,04/03/2021,00:00:00,REGULAR,759472,2058559
N043,R186,00-00-00,86 ST,BC,IND,04/03/2021,00:00:00,REGULAR,122138,187753
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,04/03/2021,01:00:00,REGULAR,181064,64005
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,04/03/2021,01:00:00,REGULAR,5569968,7106733
N046,R281,00-00-00,72 ST,BC,IND,04/03/2021,00:00:00,REGULAR,4236826,2027972
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,04/03/2021,00:00:00,REGULAR,3290103,13284501
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,04/03/2021,00:00:00,REGULAR,15690097,2252638
N056,R188,01-00-00,50 ST,CE,IND,04/03/2021,00:00:00,REGULAR,14423096,11152881
N057,R188,00-00-00,50 ST,CE,IND,04/03/2021,00:00:00,REGULAR,4524482,1650318
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,04/03/2021,02:00:00,REGULAR,11606889,18395058
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,04/03/2021,00:00:00,REGULAR,12356496,42133988
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,04/03/2021,02:00:00,REGULAR,9446329,2301910
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,04/03/2021,00:00:00,REGULAR,15149,64872
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,04/03/2021,00:00:00,REGULAR,2089310,9227172
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,04/03/2021,00:00:00,REGULAR,240118,728975
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,04/03/2021,00:00:00,REGULAR,10520277,7632222
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,04/03/2021,00:00:00,REGULAR,6409097,3006641
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,04/03/2021,00:00:00,REGULAR,564031,574232
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,04/03/2021,00:00:00,REGULAR,6334695,17881139
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,04/03/2021,00:00:00,REGULAR,219156,930017
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,04/03/2021,00:00:00,REGULAR,1684133,12491626
N075,R111,01-05-00,23 ST,CE,IND,04/03/2021,00:00:00,REGULAR,196983,0
N076,R111,00-00-00,23 ST,CE,IND,04/03/2021,00:00:00,REGULAR,5992215,2275978
N077,R111,02-00-00,23 ST,CE,IND,04/03/2021,00:00:00,REGULAR,3041913,4628637
N078,R175,01-00-00,14 ST,ACEL,IND,04/03/2021,01:00:00,REGULAR,771992,1077541
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,04/03/2021,01:00:00,REGULAR,284749,866200
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,04/03/2021,01:00:00,REGULAR,9274298,27597906
N086,R282,00-00-00,SPRING ST,CE,IND,04/03/2021,00:00:00,REGULAR,6662187,1704091
N087,R282,01-03-00,SPRING ST,CE,IND,04/03/2021,00:00:00,REGULAR,4810927,1582034
N089,R139,00-00-00,CANAL ST,ACE,IND,04/03/2021,00:00:00,REGULAR,6347856,17385696
N090,R139,01-00-00,CANAL ST,ACE,IND,04/03/2021,00:00:00,REGULAR,1379684,14027993
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,04/03/2021,00:00:00,REGULAR,1159155444,352826392
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,04/03/2021,00:00:00,REGULAR,5829222,5427945
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,04/03/2021,00:00:00,REGULAR,969703,1768726
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,04/03/2021,01:00:00,REGULAR,4445618,2759239
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,04/03/2021,01:00:00,REGULAR,165830,79305
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,04/03/2021,03:00:00,REGULAR,2320015,48639
N100,R252,00-00-00,HIGH ST,AC,IND,04/03/2021,00:00:00,REGULAR,10553,21301
N101,R252,01-00-00,HIGH ST,AC,IND,04/03/2021,00:00:00,REGULAR,3833744,14434937
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,04/03/2021,00:00:00,REGULAR,583705,885168
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,04/03/2021,00:00:00,REGULAR,1868204,6858492
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,04/03/2021,00:00:00,REGULAR,19600490,17059405
N110,R283,00-00-00,LAFAYETTE AV,C,IND,04/03/2021,01:00:00,REGULAR,14612,17038
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,04/03/2021,00:00:00,REGULAR,2198824,2087910
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,04/03/2021,00:00:00,REGULAR,573943,3444340
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,04/03/2021,01:00:00,REGULAR,65924,43524
