C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A054,R227,01-00-00,RECTOR ST,NRW,BMT,12/05/2020,03:00:00,REGULAR,5550865,8048825
A055,R227,00-00-00,RECTOR ST,NRW,BMT,12/05/2020,03:00:00,REGULAR,1306316,504475
A058,R001,01-00-00,WHITEHALL S-FRY,R1W,BMT,12/05/2020,00:00:00,REGULAR,1919891,4495470
A060,R001,00-00-00,WHITEHALL S-FRY,R1W,BMT,12/05/2020,00:00:00,REGULAR,5200876,2984867
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,12/05/2020,00:00:00,REGULAR,14046266,12444235
A064,R311,00-00-00,BOWERY,JZ,BMT,12/05/2020,03:00:00,REGULAR,6137510,4329776
A066,R118,00-00-00,CANAL ST,JNQRZ6W,BMT,12/05/2020,00:00:00,REGULAR,1722793772,1763594425
A069,R044,01-00-00,CHAMBERS ST,JZ456,BMT,12/05/2020,03:00:00,REGULAR,176781,997467
A071,R044,02-00-00,CHAMBERS ST,JZ456,BMT,12/05/2020,03:00:00,REGULAR,174877,97718
A077,R028,03-00-00,FULTON ST,ACJZ2345,BMT,12/05/2020,02:00:00,REGULAR,384760,112445
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,12/05/2020,02:00:00,REGULAR,213514,1277637
A082,R028,05-05-00,FULTON ST,ACJZ2345,BMT,12/05/2020,02:00:00,REGULAR,33554919,16777216
A083,R125,00-00-00,BROAD ST,JZ,BMT,12/05/2020,00:00:00,REGULAR,5973321,2192308
A084,R125,01-00-00,BROAD ST,JZ,BMT,12/05/2020,00:00:00,REGULAR,301783,12421
A085,R125,02-05-00,BROAD ST,JZ,BMT,12/05/2020,00:00:00,REGULAR,0,1127
B004,R171,00-00-00,7 AV,BQ,BMT,12/05/2020,00:00:00,REGULAR,7741048,5751055
B009,R411,00-00-00,PARK PLACE,S,BMT,12/05/2020,00:00:00,REGULAR,6692798,5922613
B010,R412,00-00-00,BOTANIC GARDEN,S2345,BMT,12/05/2020,00:00:00,REGULAR,190231,297279
B012,R196,00-00-00,PROSPECT PARK,BQS,BMT,12/05/2020,03:00:00,REGULAR,1569233547,786010744
B013,R196,01-00-00,PROSPECT PARK,BQS,BMT,12/05/2020,03:00:00,REGULAR,48006,183580
B014,R148,00-00-00,PARKSIDE AV,BQ,BMT,12/05/2020,00:00:00,REGULAR,10868369,17666278
B015,R098,01-00-00,CHURCH AV,BQ,BMT,12/05/2020,03:00:00,REGULAR,3533987,2121223
B016,R098,00-00-00,CHURCH AV,BQ,BMT,12/05/2020,03:00:00,REGULAR,9219972,18147643
B017,R262,00-00-00,BEVERLEY ROAD,BQ,BMT,12/05/2020,03:00:00,REGULAR,5054142,2528244
B018,R184,00-00-00,CORTELYOU RD,BQ,BMT,12/05/2020,03:00:00,REGULAR,54125,25344
B019,R149,00-00-00,NEWKIRK PLAZA,BQ,BMT,12/05/2020,00:00:00,REGULAR,18049418,17039860
B020,R263,00-00-00,AVENUE H,BQ,BMT,12/05/2020,03:00:00,REGULAR,24694,11218
B021,R228,00-00-00,AVENUE J,BQ,BMT,12/05/2020,03:00:00,REGULAR,9492526,7987755
B022,R229,00-00-00,AVENUE M,BQ,BMT,12/05/2020,03:00:00,REGULAR,5086,15354
B023,R211,01-05-00,KINGS HWY,BQ,BMT,12/05/2020,03:00:00,REGULAR,872,0
B024,R211,00-00-00,KINGS HWY,BQ,BMT,12/05/2020,03:00:00,REGULAR,17189108,11211068
B024A,R211,02-00-00,KINGS HWY,BQ,BMT,12/05/2020,03:00:00,REGULAR,221489,281300
B025,R150,00-00-00,AVENUE U,BQ,BMT,12/05/2020,00:00:00,REGULAR,6205837,3801882
B026,R230,00-00-00,NECK RD,BQ,BMT,12/05/2020,03:00:00,REGULAR,285372,403118
B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,12/05/2020,00:00:00,REGULAR,2182150,8840659
B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,12/05/2020,00:00:00,REGULAR,2078477,190269
B029,R172,00-00-00,BRIGHTON BEACH,BQ,BMT,12/05/2020,03:00:00,REGULAR,13866993,10468238
B031,R172,01-00-00,BRIGHTON BEACH,BQ,BMT,12/05/2020,03:00:00,REGULAR,6436776,8736093
B032,R264,00-00-00,OCEAN PKWY,Q,BMT,12/05/2020,03:00:00,REGULAR,11206,6870
B034,R264,01-05-00,OCEAN PKWY,Q,BMT,12/05/2020,03:00:00,REGULAR,5898560,5898330
C001,R108,01-00-00,BOROUGH HALL,R2345,BMT,12/05/2020,03:00:00,REGULAR,799283,556208
C003,R089,00-00-00,JAY ST-METROTEC,R,BMT,12/05/2020,03:00:00,REGULAR,11888351,10131840
C004,R089,01-05-00,JAY ST-METROTEC,R,BMT,12/05/2020,03:00:00,REGULAR,134218198,0
C008,R099,00-00-00,DEKALB AV,BDNQR,BMT,12/05/2020,03:00:00,REGULAR,1999662369,1850907393
C009,R057,03-00-00,ATL AV-BARCLAY,BDNQR2345,BMT,12/05/2020,03:00:00,REGULAR,628233,1346059
C010,R231,00-00-00,UNION ST,R,BMT,12/05/2020,03:00:00,REGULAR,6683056,2284835
C011,R231,01-00-00,UNION ST,R,BMT,12/05/2020,03:00:00,REGULAR,4188713,13635939
C012,R258,01-00-00,4AV-9 ST,DFGMNR,BMT,12/05/2020,03:00:00,REGULAR,11602922,4579426
C014,R246,00-00-00,PROSPECT AV,R,BMT,12/05/2020,03:00:00,REGULAR,13268500,3058515
C015,R246,01-00-00,PROSPECT AV,R,BMT,12/05/2020,03:00:00,REGULAR,1055481,11651400
C016,R278,00-00-00,25 ST,R,BMT,12/05/2020,03:00:00,REGULAR,1973258,1716581
C017,R455,00-00-00,25 ST,R,BMT,12/05/2020,03:00:00,REGULAR,4376834,8326603
C018,R197,00-00-00,36 ST,DNR,BMT,12/05/2020,00:00:00,REGULAR,38317,56584
C019,R232,00-00-00,45 ST,R,BMT,12/05/2020,03:00:00,REGULAR,5233728,8427285
C020,R233,00-00-00,53 ST,R,BMT,12/05/2020,03:00:00,REGULAR,11335278,5396505
C021,R212,00-00-00,59 ST,NRW,BMT,12/05/2020,03:00:00,REGULAR,9397854,4889412
C022,R212,01-00-00,59 ST,NRW,BMT,12/05/2020,03:00:00,REGULAR,627064,638927
C023,R213,00-00-00,BAY RIDGE AV,R,BMT,12/05/2020,03:00:00,REGULAR,3320436,3512116
C024,R214,00-00-00,77 ST,R,BMT,12/05/2020,03:00:00,REGULAR,9059315,2045648
C025,R215,00-00-00,86 ST,R,BMT,12/05/2020,03:00:00,REGULAR,311253,395600
C026,R215,01-05-00,86 ST,R,BMT,12/05/2020,03:00:00,REGULAR,458794,0
C027,R216,00-00-00,BAY RIDGE-95 ST,R,BMT,12/05/2020,03:00:00,REGULAR,5302481,7306364
C028,R216,01-05-00,BAY RIDGE-95 ST,R,BMT,12/05/2020,03:00:00,REGULAR,1294,0
D001,R390,01-00-00,8 AV,N,BMT,12/05/2020,00:00:00,REGULAR,234652,196233
D002,R390,00-00-00,8 AV,N,BMT,12/05/2020,00:00:00,REGULAR,182793,561714
D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,12/05/2020,00:00:00,REGULAR,2904033,2949143
D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,12/05/2020,00:00:00,REGULAR,234,0
D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,12/05/2020,00:00:00,REGULAR,124923,30647
D006,R398,01-05-00,NEW UTRECHT AV,ND,BMT,12/05/2020,00:00:00,REGULAR,943,0
D008,R392,00-00-00,18 AV,N,BMT,12/05/2020,00:00:00,REGULAR,8031592,7877380
D009,R393,00-00-00,20 AV,N,BMT,12/05/2020,00:00:00,REGULAR,319881,251914
D010,R394,00-00-00,BAY PKWY,N,BMT,12/05/2020,00:00:00,REGULAR,3243322,820935
D011,R394,01-05-00,BAY PKWY,N,BMT,12/05/2020,00:00:00,REGULAR,575996150,672530542
D012,R395,00-00-00,KINGS HWY,N,BMT,12/05/2020,00:00:00,REGULAR,4473660,4967177
D015,R396,00-00-00,AVENUE U,N,BMT,12/05/2020,00:00:00,REGULAR,4116871,5809320
D016,R397,00-00-00,86 ST,N,BMT,12/05/2020,00:00:00,REGULAR,178916,487647
E001,R368,00-00-00,9 AV,D,BMT,12/05/2020,00:00:00,REGULAR,9006802,11100369
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,12/05/2020,00:00:00,REGULAR,2135911,964125
E004,R234,00-00-00,50 ST,D,BMT,12/05/2020,03:00:00,REGULAR,6196556,5758848
E005,R247,00-00-00,55 ST,D,BMT,12/05/2020,03:00:00,REGULAR,7374978,4200370
E009,R370,00-00-00,71 ST,D,BMT,12/05/2020,03:00:00,REGULAR,8507261,7773006
E011,R371,00-00-00,79 ST,D,BMT,12/05/2020,03:00:00,REGULAR,11879937,9184405
E012,R372,00-00-00,18 AV,D,BMT,12/05/2020,03:00:00,REGULAR,15479682,11578795
E013,R373,00-00-00,20 AV,D,BMT,12/05/2020,03:00:00,REGULAR,97625,27267
E014,R374,00-00-00,BAY PKWY,D,BMT,12/05/2020,00:00:00,REGULAR,15346190,12365912
E015,R399,00-00-00,25 AV,D,BMT,12/05/2020,00:00:00,REGULAR,3960844,844245
E016,R400,00-00-00,BAY 50 ST,D,BMT,12/05/2020,00:00:00,REGULAR,8082795,6973156
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,12/05/2020,00:00:00,REGULAR,1553197,2705687
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,12/05/2020,00:00:00,REGULAR,17249428,182352
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,12/05/2020,03:00:00,REGULAR,4400470,9590148
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,12/05/2020,03:00:00,REGULAR,1384,0
H001,R175,00-00-00,8 AV,ACEL,BMT,12/05/2020,00:00:00,REGULAR,475745940,1399878825
H003,R163,01-00-00,6 AV,FLM123,BMT,12/05/2020,03:00:00,REGULAR,8181239,10242721
H005,R330,00-00-00,3 AV,L,BMT,12/05/2020,03:00:00,REGULAR,3370853,9488231
H006,R330,01-00-00,3 AV,L,BMT,12/05/2020,03:00:00,REGULAR,8084463,2614878
H007,R248,00-00-00,1 AV,L,BMT,12/05/2020,03:00:00,REGULAR,15503684,17530357
H007A,R248,02-00-00,1 AV,L,BMT,12/05/2020,03:00:00,REGULAR,169280,27161
H008,R248,01-00-00,1 AV,L,BMT,12/05/2020,03:00:00,REGULAR,309400,5080221
H009,R235,00-00-00,BEDFORD AV,L,BMT,12/05/2020,03:00:00,REGULAR,385627,67583
H010,R235,01-00-00,BEDFORD AV,L,BMT,12/05/2020,03:00:00,REGULAR,1977456,5399356
H012,R268,01-00-00,LORIMER ST,LG,BMT,12/05/2020,00:00:00,REGULAR,186673,70859
H013,R249,01-00-00,GRAHAM AV,L,BMT,12/05/2020,03:00:00,REGULAR,7633780,1344891
H014,R249,00-00-00,GRAHAM AV,L,BMT,12/05/2020,03:00:00,REGULAR,2167802,12779082
H015,R250,01-00-00,GRAND ST,L,BMT,12/05/2020,03:00:00,REGULAR,7652579,4231440
H016,R250,00-00-00,GRAND ST,L,BMT,12/05/2020,03:00:00,REGULAR,1463657,4427904
H017,R265,00-00-00,MONTROSE AV,L,BMT,12/05/2020,03:00:00,REGULAR,7765833,8890884
H019,R294,00-00-00,MORGAN AV,L,BMT,12/05/2020,03:00:00,REGULAR,55823,71258
H022,R279,00-00-00,JEFFERSON ST,L,BMT,12/05/2020,03:00:00,REGULAR,8014370,5652969
H023,R236,00-00-00,DEKALB AV,L,BMT,12/05/2020,03:00:00,REGULAR,5411072,2030104
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,12/05/2020,03:00:00,REGULAR,7770795,19042685
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,12/05/2020,03:00:00,REGULAR,11038744,6370181
H028,R266,00-00-00,HALSEY ST,L,BMT,12/05/2020,03:00:00,REGULAR,5865387,2985759
H030,R266,01-00-00,HALSEY ST,L,BMT,12/05/2020,03:00:00,REGULAR,1677264,3851579
H032,R295,00-00-00,WILSON AV,L,BMT,12/05/2020,03:00:00,REGULAR,4908293,6577263
H033,R313,00-00-00,BUSHWICK AV,L,BMT,12/05/2020,03:00:00,REGULAR,4334993,4089695
H035,R348,00-00-00,ATLANTIC AV,L,BMT,12/05/2020,03:00:00,REGULAR,1108073,247441
H037,R349,00-00-00,SUTTER AV,L,BMT,12/05/2020,00:00:00,REGULAR,2426899,2713070
H038,R350,00-00-00,LIVONIA AV,L,BMT,12/05/2020,00:00:00,REGULAR,107715,108121
H039,R375,00-00-00,NEW LOTS,L,BMT,12/05/2020,00:00:00,REGULAR,4027714,5483571
H040,R376,00-00-00,EAST 105 ST,L,BMT,12/05/2020,00:00:00,REGULAR,9705459,7950483
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,12/05/2020,00:00:00,REGULAR,49579,36648
J001,R460,01-00-00,MARCY AV,JMZ,BMT,12/05/2020,00:00:00,REGULAR,8736899,1223566
J002,R460,00-00-00,MARCY AV,JMZ,BMT,12/05/2020,00:00:00,REGULAR,2049882,450685
J003,R352,00-00-00,HEWES ST,JM,BMT,12/05/2020,00:00:00,REGULAR,8381485,2623638
J005,R353,00-00-00,LORIMER ST,JM,BMT,12/05/2020,00:00:00,REGULAR,5987149,1928781
J007,R377,00-00-00,FLUSHING AV,JM,BMT,12/05/2020,00:00:00,REGULAR,17230338,11200581
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,12/05/2020,00:00:00,REGULAR,16431864,24818841
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,12/05/2020,00:00:00,REGULAR,4743120,2753656
J013,R380,00-00-00,GATES AV,JZ,BMT,12/05/2020,00:00:00,REGULAR,6092159,2073090
J016,R381,00-00-00,HALSEY ST,J,BMT,12/05/2020,00:00:00,REGULAR,2215980,2211550
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,12/05/2020,00:00:00,REGULAR,848822,289680
J020,R433,00-00-00,ALABAMA AV,J,BMT,12/05/2020,00:00:00,REGULAR,2167086,1708560
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,12/05/2020,00:00:00,REGULAR,23430,22400
J022,R435,00-00-00,CLEVELAND ST,J,BMT,12/05/2020,00:00:00,REGULAR,5157076,5773877
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,12/05/2020,00:00:00,REGULAR,7411808,9819158
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,12/05/2020,00:00:00,REGULAR,1003734,1857307
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,12/05/2020,03:00:00,REGULAR,668835,743469
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,12/05/2020,03:00:00,REGULAR,593891,400273
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,12/05/2020,03:00:00,REGULAR,8301548,7499579
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,12/05/2020,03:00:00,REGULAR,5132755,6511260
J032,R006,01-05-00,WOODHAVEN BLVD,JZ,BMT,12/05/2020,03:00:00,REGULAR,33554711,0
J034,R007,00-00-00,104 ST,JZ,BMT,12/05/2020,03:00:00,REGULAR,169224,107030
J035,R008,00-00-00,111 ST,J,BMT,12/05/2020,03:00:00,REGULAR,3911682,5400255
J037,R009,00-00-00,121 ST,JZ,BMT,12/05/2020,03:00:00,REGULAR,3534328,3858288
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,12/05/2020,00:00:00,REGULAR,144117,429516
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,12/05/2020,00:00:00,REGULAR,216157,613120
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,12/05/2020,00:00:00,REGULAR,271250,70412
K017,R401,00-00-00,CENTRAL AV,M,BMT,12/05/2020,00:00:00,REGULAR,970812,3453331
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,12/05/2020,00:00:00,REGULAR,1568485,6089213
K022,R402,00-00-00,SENECA AVE,M,BMT,12/05/2020,00:00:00,REGULAR,2564422,3270111
K024,R403,00-00-00,FOREST AVE,M,BMT,12/05/2020,00:00:00,REGULAR,4124114,5175911
K025,R404,00-00-00,FRESH POND RD,M,BMT,12/05/2020,00:00:00,REGULAR,4475850,4005064
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,12/05/2020,03:00:00,REGULAR,3349671,2519181
N001,R173,01-05-00,INWOOD-207 ST,A,IND,12/05/2020,00:00:00,REGULAR,563,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,12/05/2020,00:00:00,REGULAR,365074,247323
N003,R185,00-00-00,DYCKMAN ST,A,IND,12/05/2020,00:00:00,REGULAR,12067161,411401
N006A,R280,00-00-00,190 ST,A,IND,12/05/2020,03:00:00,REGULAR,1441645942,1844701273
N007A,R174,00-00-00,181 ST,A,IND,12/05/2020,00:00:00,REGULAR,12366,68611
N009,R174,01-00-00,181 ST,A,IND,12/05/2020,00:00:00,REGULAR,11044546,3693330
N010,R126,00-00-00,175 ST,A,IND,12/05/2020,03:00:00,REGULAR,4338237,6986452
N011,R126,01-05-00,175 ST,A,IND,12/05/2020,03:00:00,REGULAR,664,0
N012,R035,01-05-00,168 ST,AC1,IND,12/05/2020,03:00:00,REGULAR,131708,589824
N013,R035,02-00-00,168 ST,AC1,IND,12/05/2020,03:00:00,REGULAR,3662766,5700664
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,12/05/2020,00:00:00,REGULAR,33448,15621
N017,R331,00-00-00,155 ST,C,IND,12/05/2020,00:00:00,REGULAR,2455752,5556157
N019,R101,01-00-00,145 ST,ABCD,IND,12/05/2020,03:00:00,REGULAR,7678083,16876752
N020,R101,00-00-00,145 ST,ABCD,IND,12/05/2020,03:00:00,REGULAR,19124030,9186781
N022,R332,02-05-00,135 ST,BC,IND,12/05/2020,00:00:00,REGULAR,117440834,0
N023,R332,01-00-00,135 ST,BC,IND,12/05/2020,00:00:00,REGULAR,7658,6418
N024,R332,00-00-00,135 ST,BC,IND,12/05/2020,00:00:00,REGULAR,2486177,4531732
N025,R102,01-00-00,125 ST,ACBD,IND,12/05/2020,03:00:00,REGULAR,228498,223798
N026,R102,00-00-00,125 ST,ACBD,IND,12/05/2020,03:00:00,REGULAR,92745,128425
N029,R333,01-00-00,116 ST,BC,IND,12/05/2020,00:00:00,REGULAR,43187,31846
N030,R333,00-00-00,116 ST,BC,IND,12/05/2020,00:00:00,REGULAR,16165,28375
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,12/05/2020,00:00:00,REGULAR,303,268
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,12/05/2020,00:00:00,REGULAR,14212558,8787001
N037,R314,00-00-00,103 ST,BC,IND,12/05/2020,00:00:00,REGULAR,14861819,11777812
N039,R251,01-00-00,96 ST,BC,IND,12/05/2020,03:00:00,REGULAR,2962789,1039465
N040,R251,00-00-00,96 ST,BC,IND,12/05/2020,03:00:00,REGULAR,745242,1988308
N043,R186,00-00-00,86 ST,BC,IND,12/05/2020,03:00:00,REGULAR,67449,99684
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,12/05/2020,00:00:00,REGULAR,108875,37274
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,12/05/2020,00:00:00,REGULAR,5552123,7060060
N046,R281,00-00-00,72 ST,BC,IND,12/05/2020,03:00:00,REGULAR,4183269,2010874
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,12/05/2020,03:00:00,REGULAR,3268173,13174940
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,12/05/2020,03:00:00,REGULAR,15502801,2196938
N056,R188,01-00-00,50 ST,CE,IND,12/05/2020,03:00:00,REGULAR,14376732,11121216
N057,R188,00-00-00,50 ST,CE,IND,12/05/2020,03:00:00,REGULAR,4453597,1580137
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,12/05/2020,01:00:00,REGULAR,11576814,18308362
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,12/05/2020,03:00:00,REGULAR,12320821,41946827
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,12/05/2020,01:00:00,REGULAR,9349666,2253298
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,12/05/2020,03:00:00,REGULAR,34492,138427
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,12/05/2020,03:00:00,REGULAR,2030412,8845175
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,12/05/2020,03:00:00,REGULAR,221817,672040
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,12/05/2020,03:00:00,REGULAR,10472472,7559156
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,12/05/2020,03:00:00,REGULAR,6380987,2980821
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,12/05/2020,03:00:00,REGULAR,524558,524631
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,12/05/2020,03:00:00,REGULAR,6308696,17776954
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,12/05/2020,03:00:00,REGULAR,214968,903926
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,12/05/2020,03:00:00,REGULAR,1682264,12472086
N075,R111,01-05-00,23 ST,CE,IND,12/05/2020,03:00:00,REGULAR,196923,0
N076,R111,00-00-00,23 ST,CE,IND,12/05/2020,03:00:00,REGULAR,5919458,2239792
N077,R111,02-00-00,23 ST,CE,IND,12/05/2020,03:00:00,REGULAR,3006649,4531732
N078,R175,01-00-00,14 ST,ACEL,IND,12/05/2020,00:00:00,REGULAR,706273,981132
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,12/05/2020,00:00:00,REGULAR,221938,661189
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,12/05/2020,00:00:00,REGULAR,9217590,27376129
N086,R282,00-00-00,SPRING ST,CE,IND,12/05/2020,03:00:00,REGULAR,6619109,1689815
N087,R282,01-03-00,SPRING ST,CE,IND,12/05/2020,03:00:00,REGULAR,4784751,1573408
N089,R139,00-00-00,CANAL ST,ACE,IND,12/05/2020,03:00:00,REGULAR,6326414,17298637
N090,R139,01-00-00,CANAL ST,ACE,IND,12/05/2020,03:00:00,REGULAR,1374812,13954295
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,12/05/2020,03:00:00,REGULAR,1159120716,352815788
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,12/05/2020,03:00:00,REGULAR,5803048,5395727
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,12/05/2020,03:00:00,REGULAR,954578,1725142
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,12/05/2020,00:00:00,REGULAR,4401853,2692377
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,12/05/2020,00:00:00,REGULAR,116429,54572
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,12/05/2020,02:00:00,REGULAR,4252293,6633911
N100,R252,00-00-00,HIGH ST,AC,IND,12/05/2020,03:00:00,REGULAR,782427,1664517
N101,R252,01-00-00,HIGH ST,AC,IND,12/05/2020,03:00:00,REGULAR,3813440,14337825
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,12/05/2020,03:00:00,REGULAR,558232,834479
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,12/05/2020,03:00:00,REGULAR,1848646,6827578
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,12/05/2020,03:00:00,REGULAR,19480624,16965593
N110,R283,00-00-00,LAFAYETTE AV,C,IND,12/05/2020,00:00:00,REGULAR,8275,9436
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,12/05/2020,03:00:00,REGULAR,2181795,2055296
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,12/05/2020,03:00:00,REGULAR,572286,3429686
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,12/05/2020,00:00:00,REGULAR,40244,27807
