C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A066,R118,00-00-00,CANAL ST,JNQRZ6W,BMT,09/26/2020,01:00:00,REGULAR,1722856370,1763531223
A069,R044,01-00-00,CHAMBERS ST,JZ456,BMT,09/26/2020,00:00:00,REGULAR,166778,926252
A071,R044,02-00-00,CHAMBERS ST,JZ456,BMT,09/26/2020,00:00:00,REGULAR,173404,96296
A077,R028,03-00-00,FULTON ST,ACJZ2345,BMT,09/26/2020,03:00:00,REGULAR,368439,106017
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,09/26/2020,03:00:00,REGULAR,211630,1260335
A082,R028,05-05-00,FULTON ST,ACJZ2345,BMT,09/26/2020,03:00:00,REGULAR,33554914,16777216
A083,R125,00-00-00,BROAD ST,JZ,BMT,09/26/2020,01:00:00,REGULAR,5950810,2187687
A084,R125,01-00-00,BROAD ST,JZ,BMT,09/26/2020,01:00:00,REGULAR,295294,11656
A085,R125,02-05-00,BROAD ST,JZ,BMT,09/26/2020,01:00:00,REGULAR,0,1127
B004,R171,00-00-00,7 AV,BQ,BMT,09/26/2020,01:00:00,REGULAR,7693955,5700671
B009,R411,00-00-00,PARK PLACE,S,BMT,09/26/2020,01:00:00,REGULAR,6678984,5905536
B010,R412,00-00-00,BOTANIC GARDEN,S2345,BMT,09/26/2020,01:00:00,REGULAR,173149,264888
B012,R196,00-00-00,PROSPECT PARK,BQS,BMT,09/26/2020,00:00:00,REGULAR,1569196135,786054531
B013,R196,01-00-00,PROSPECT PARK,BQS,BMT,09/26/2020,00:00:00,REGULAR,26847,103719
B014,R148,00-00-00,PARKSIDE AV,BQ,BMT,09/26/2020,01:00:00,REGULAR,10835782,17587053
B015,R098,01-00-00,CHURCH AV,BQ,BMT,09/26/2020,00:00:00,REGULAR,3523070,2108920
B016,R098,00-00-00,CHURCH AV,BQ,BMT,09/26/2020,00:00:00,REGULAR,9196370,18083043
B017,R262,00-00-00,BEVERLEY ROAD,BQ,BMT,09/26/2020,00:00:00,REGULAR,5014989,2507180
B018,R184,00-00-00,CORTELYOU RD,BQ,BMT,09/26/2020,00:00:00,REGULAR,1200263,526044
B019,R149,00-00-00,NEWKIRK PLAZA,BQ,BMT,09/26/2020,01:00:00,REGULAR,17976682,16976163
B020,R263,00-00-00,AVENUE H,BQ,BMT,09/26/2020,00:00:00,REGULAR,11495,5158
B021,R228,00-00-00,AVENUE J,BQ,BMT,09/26/2020,00:00:00,REGULAR,9477633,7963220
B022,R229,00-00-00,AVENUE M,BQ,BMT,09/26/2020,00:00:00,REGULAR,1195862,1715256
B023,R211,01-05-00,KINGS HWY,BQ,BMT,09/26/2020,00:00:00,REGULAR,872,0
B024,R211,00-00-00,KINGS HWY,BQ,BMT,09/26/2020,00:00:00,REGULAR,17111354,11159941
B024A,R211,02-00-00,KINGS HWY,BQ,BMT,09/26/2020,00:00:00,REGULAR,206648,264239
B025,R150,00-00-00,AVENUE U,BQ,BMT,09/26/2020,01:00:00,REGULAR,6154593,3767160
B026,R230,00-00-00,NECK RD,BQ,BMT,09/26/2020,00:00:00,REGULAR,275086,386733
B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,09/26/2020,01:00:00,REGULAR,2159934,8737170
B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,09/26/2020,01:00:00,REGULAR,2068392,144002
B029,R172,00-00-00,BRIGHTON BEACH,BQ,BMT,09/26/2020,00:00:00,REGULAR,13825906,10432692
B031,R172,01-00-00,BRIGHTON BEACH,BQ,BMT,09/26/2020,00:00:00,REGULAR,6415806,8689883
B032,R264,00-00-00,OCEAN PKWY,Q,BMT,09/26/2020,00:00:00,REGULAR,327136,176530
B034,R264,01-05-00,OCEAN PKWY,Q,BMT,09/26/2020,00:00:00,REGULAR,5898560,5898330
C001,R108,01-00-00,BOROUGH HALL,R2345,BMT,09/26/2020,00:00:00,REGULAR,783623,541103
C003,R089,00-00-00,JAY ST-METROTEC,R,BMT,09/26/2020,00:00:00,REGULAR,11878389,10120638
C004,R089,01-05-00,JAY ST-METROTEC,R,BMT,09/26/2020,00:00:00,REGULAR,134218176,0
C008,R099,00-00-00,DEKALB AV,BDNQR,BMT,09/26/2020,00:00:00,REGULAR,1999706369,1850859846
C009,R057,03-00-00,ATL AV-BARCLAY,BDNQR2345,BMT,09/26/2020,00:00:00,REGULAR,580304,1273267
C010,R231,00-00-00,UNION ST,R,BMT,09/26/2020,00:00:00,REGULAR,6646963,2262286
C011,R231,01-00-00,UNION ST,R,BMT,09/26/2020,00:00:00,REGULAR,4173498,13584460
C012,R258,01-00-00,4AV-9 ST,DFGMNR,BMT,09/26/2020,00:00:00,REGULAR,11577272,4565020
C014,R246,00-00-00,PROSPECT AV,R,BMT,09/26/2020,00:00:00,REGULAR,13246576,3045008
C015,R246,01-00-00,PROSPECT AV,R,BMT,09/26/2020,00:00:00,REGULAR,1051124,11610442
C016,R278,00-00-00,25 ST,R,BMT,09/26/2020,00:00:00,REGULAR,1964594,1699718
C017,R455,00-00-00,25 ST,R,BMT,09/26/2020,00:00:00,REGULAR,4365405,8292973
C018,R197,00-00-00,36 ST,DNR,BMT,09/26/2020,01:00:00,REGULAR,6437238,8222437
C019,R232,00-00-00,45 ST,R,BMT,09/26/2020,00:00:00,REGULAR,5199399,8354387
C020,R233,00-00-00,53 ST,R,BMT,09/26/2020,00:00:00,REGULAR,11271569,5362253
C021,R212,00-00-00,59 ST,NRW,BMT,09/26/2020,00:00:00,REGULAR,9349965,4860529
C022,R212,01-00-00,59 ST,NRW,BMT,09/26/2020,00:00:00,REGULAR,590467,594813
C023,R213,00-00-00,BAY RIDGE AV,R,BMT,09/26/2020,00:00:00,REGULAR,3302798,3471328
C024,R214,00-00-00,77 ST,R,BMT,09/26/2020,00:00:00,REGULAR,9010727,2036003
C025,R215,00-00-00,86 ST,R,BMT,09/26/2020,00:00:00,REGULAR,274700,328244
C026,R215,01-05-00,86 ST,R,BMT,09/26/2020,00:00:00,REGULAR,458794,0
C027,R216,00-00-00,BAY RIDGE-95 ST,R,BMT,09/26/2020,00:00:00,REGULAR,5288558,7279608
C028,R216,01-05-00,BAY RIDGE-95 ST,R,BMT,09/26/2020,00:00:00,REGULAR,1288,0
D001,R390,01-00-00,8 AV,N,BMT,09/26/2020,01:00:00,REGULAR,216186,181235
D002,R390,00-00-00,8 AV,N,BMT,09/26/2020,01:00:00,REGULAR,168355,520468
D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,09/26/2020,01:00:00,REGULAR,2900210,2940766
D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,09/26/2020,01:00:00,REGULAR,231,0
D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,09/26/2020,01:00:00,REGULAR,111512,27260
D006,R398,01-05-00,NEW UTRECHT AV,ND,BMT,09/26/2020,01:00:00,REGULAR,934,0
D008,R392,00-00-00,18 AV,N,BMT,09/26/2020,01:00:00,REGULAR,8016833,7855753
D009,R393,00-00-00,20 AV,N,BMT,09/26/2020,01:00:00,REGULAR,297935,238530
D010,R394,00-00-00,BAY PKWY,N,BMT,09/26/2020,01:00:00,REGULAR,3213847,786385
D011,R394,01-05-00,BAY PKWY,N,BMT,09/26/2020,01:00:00,REGULAR,575996146,672530542
D012,R395,00-00-00,KINGS HWY,N,BMT,09/26/2020,01:00:00,REGULAR,4455240,4951455
D015,R396,00-00-00,AVENUE U,N,BMT,09/26/2020,01:00:00,REGULAR,4092835,5768878
D016,R397,00-00-00,86 ST,N,BMT,09/26/2020,01:00:00,REGULAR,163735,456961
E001,R368,00-00-00,9 AV,D,BMT,09/26/2020,01:00:00,REGULAR,8994473,11092212
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,09/26/2020,01:00:00,REGULAR,2106683,946587
E004,R234,00-00-00,50 ST,D,BMT,09/26/2020,00:00:00,REGULAR,6157941,5721096
E005,R247,00-00-00,55 ST,D,BMT,09/26/2020,00:00:00,REGULAR,7342477,4188093
E009,R370,00-00-00,71 ST,D,BMT,09/26/2020,00:00:00,REGULAR,8475061,7753975
E011,R371,00-00-00,79 ST,D,BMT,09/26/2020,00:00:00,REGULAR,11836391,9161720
E012,R372,00-00-00,18 AV,D,BMT,09/26/2020,00:00:00,REGULAR,15405386,11554136
E013,R373,00-00-00,20 AV,D,BMT,09/26/2020,00:00:00,REGULAR,38614,10633
E014,R374,00-00-00,BAY PKWY,D,BMT,09/26/2020,01:00:00,REGULAR,15277819,12303463
E015,R399,00-00-00,25 AV,D,BMT,09/26/2020,01:00:00,REGULAR,3925385,836095
E016,R400,00-00-00,BAY 50 ST,D,BMT,09/26/2020,01:00:00,REGULAR,8051243,6966298
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,09/26/2020,01:00:00,REGULAR,1508471,2639925
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,09/26/2020,01:00:00,REGULAR,17235167,173905
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,09/26/2020,00:00:00,REGULAR,4397215,9567973
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,09/26/2020,00:00:00,REGULAR,1383,0
H001,R175,00-00-00,8 AV,ACEL,BMT,09/26/2020,01:00:00,REGULAR,475823029,1399961557
H003,R163,01-00-00,6 AV,FLM123,BMT,09/26/2020,00:00:00,REGULAR,8164756,10199200
H005,R330,00-00-00,3 AV,L,BMT,09/26/2020,00:00:00,REGULAR,3360422,9433980
H006,R330,01-00-00,3 AV,L,BMT,09/26/2020,00:00:00,REGULAR,8039160,2604958
H007,R248,00-00-00,1 AV,L,BMT,09/26/2020,00:00:00,REGULAR,15479241,17419074
H007A,R248,02-00-00,1 AV,L,BMT,09/26/2020,00:00:00,REGULAR,135001,22957
H008,R248,01-00-00,1 AV,L,BMT,09/26/2020,00:00:00,REGULAR,306601,5035570
H009,R235,00-00-00,BEDFORD AV,L,BMT,09/26/2020,00:00:00,REGULAR,344120,60228
H010,R235,01-00-00,BEDFORD AV,L,BMT,09/30/2020,16:00:00,REGULAR,1975765,5371018
H012,R268,01-00-00,LORIMER ST,LG,BMT,09/26/2020,01:00:00,REGULAR,159560,56950
H013,R249,01-00-00,GRAHAM AV,L,BMT,09/26/2020,00:00:00,REGULAR,7578882,1324609
H014,R249,00-00-00,GRAHAM AV,L,BMT,09/26/2020,00:00:00,REGULAR,2157568,12733390
H015,R250,01-00-00,GRAND ST,L,BMT,09/26/2020,00:00:00,REGULAR,7627139,4209533
H016,R250,00-00-00,GRAND ST,L,BMT,09/26/2020,00:00:00,REGULAR,1446591,4374998
H017,R265,00-00-00,MONTROSE AV,L,BMT,09/26/2020,00:00:00,REGULAR,7716929,8800185
H019,R294,00-00-00,MORGAN AV,L,BMT,09/26/2020,00:00:00,REGULAR,11882,14649
H022,R279,00-00-00,JEFFERSON ST,L,BMT,09/26/2020,00:00:00,REGULAR,7966744,5627779
H023,R236,00-00-00,DEKALB AV,L,BMT,09/26/2020,00:00:00,REGULAR,5357205,2000322
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,09/26/2020,00:00:00,REGULAR,7716474,18856192
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,09/26/2020,00:00:00,REGULAR,10996244,6325707
H028,R266,00-00-00,HALSEY ST,L,BMT,09/26/2020,00:00:00,REGULAR,5830761,2961475
H030,R266,01-00-00,HALSEY ST,L,BMT,09/26/2020,00:00:00,REGULAR,1675505,3833855
H032,R295,00-00-00,WILSON AV,L,BMT,09/26/2020,00:00:00,REGULAR,4873508,6523963
H033,R313,00-00-00,BUSHWICK AV,L,BMT,09/26/2020,00:00:00,REGULAR,4300964,4051425
H035,R348,00-00-00,ATLANTIC AV,L,BMT,09/26/2020,00:00:00,REGULAR,1089600,242257
H037,R349,00-00-00,SUTTER AV,L,BMT,09/26/2020,01:00:00,REGULAR,2373612,2603388
H038,R350,00-00-00,LIVONIA AV,L,BMT,09/26/2020,01:00:00,REGULAR,98815,99467
H039,R375,00-00-00,NEW LOTS,L,BMT,09/26/2020,01:00:00,REGULAR,3978352,5379522
H040,R376,00-00-00,EAST 105 ST,L,BMT,09/26/2020,01:00:00,REGULAR,9671140,7902639
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,09/26/2020,01:00:00,REGULAR,20507,16010
J001,R460,01-00-00,MARCY AV,JMZ,BMT,09/26/2020,01:00:00,REGULAR,8702471,1213841
J002,R460,00-00-00,MARCY AV,JMZ,BMT,09/26/2020,01:00:00,REGULAR,2037196,446324
J003,R352,00-00-00,HEWES ST,JM,BMT,09/26/2020,01:00:00,REGULAR,8356788,2611363
J005,R353,00-00-00,LORIMER ST,JM,BMT,09/26/2020,01:00:00,REGULAR,5960402,1912097
J007,R377,00-00-00,FLUSHING AV,JM,BMT,09/26/2020,01:00:00,REGULAR,17169988,11150439
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,09/26/2020,01:00:00,REGULAR,16370043,24696858
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,09/26/2020,01:00:00,REGULAR,4689758,2705154
J013,R380,00-00-00,GATES AV,JZ,BMT,09/26/2020,01:00:00,REGULAR,6016840,2039136
J016,R381,00-00-00,HALSEY ST,J,BMT,09/26/2020,01:00:00,REGULAR,2187474,2165833
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,09/26/2020,01:00:00,REGULAR,819201,273612
J020,R433,00-00-00,ALABAMA AV,J,BMT,09/26/2020,01:00:00,REGULAR,2158186,1703758
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,09/26/2020,01:00:00,REGULAR,3086977,2805274
J022,R435,00-00-00,CLEVELAND ST,J,BMT,09/26/2020,01:00:00,REGULAR,5113196,5701254
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,09/26/2020,01:00:00,REGULAR,7378668,9760262
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,09/26/2020,01:00:00,REGULAR,977210,1797496
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,09/26/2020,00:00:00,REGULAR,652976,728615
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,09/26/2020,00:00:00,REGULAR,557119,379523
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,09/26/2020,00:00:00,REGULAR,8262603,7475528
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,09/26/2020,00:00:00,REGULAR,5100192,6486303
J032,R006,01-05-00,WOODHAVEN BLVD,JZ,BMT,09/26/2020,00:00:00,REGULAR,33554711,0
J034,R007,00-00-00,104 ST,JZ,BMT,09/26/2020,00:00:00,REGULAR,154916,85849
J035,R008,00-00-00,111 ST,J,BMT,09/26/2020,00:00:00,REGULAR,3897984,5386151
J037,R009,00-00-00,121 ST,JZ,BMT,09/26/2020,00:00:00,REGULAR,3526131,3845844
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,09/26/2020,01:00:00,REGULAR,139803,428905
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,09/26/2020,01:00:00,REGULAR,211462,611426
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,09/26/2020,01:00:00,REGULAR,270092,65213
K017,R401,00-00-00,CENTRAL AV,M,BMT,09/26/2020,01:00:00,REGULAR,952722,3397926
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,09/26/2020,01:00:00,REGULAR,1556439,6016072
K022,R402,00-00-00,SENECA AVE,M,BMT,09/26/2020,01:00:00,REGULAR,2545465,3241035
K024,R403,00-00-00,FOREST AVE,M,BMT,09/26/2020,01:00:00,REGULAR,4102523,5148505
K025,R404,00-00-00,FRESH POND RD,M,BMT,09/26/2020,01:00:00,REGULAR,4468654,3972737
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,09/26/2020,00:00:00,REGULAR,3331780,2505967
N001,R173,01-05-00,INWOOD-207 ST,A,IND,09/26/2020,01:00:00,REGULAR,561,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,09/26/2020,01:00:00,REGULAR,313564,207605
N003,R185,00-00-00,DYCKMAN ST,A,IND,09/26/2020,01:00:00,REGULAR,11997935,407682
N006A,R280,00-00-00,190 ST,A,IND,09/26/2020,00:00:00,REGULAR,1441679212,1844708704
N007A,R174,00-00-00,181 ST,A,IND,09/26/2020,01:00:00,REGULAR,12,1
N009,R174,01-00-00,181 ST,A,IND,09/26/2020,01:00:00,REGULAR,11003073,3675627
N010,R126,00-00-00,175 ST,A,IND,09/26/2020,00:00:00,REGULAR,4309558,6925544
N011,R126,01-05-00,175 ST,A,IND,09/26/2020,00:00:00,REGULAR,663,0
N012,R035,01-05-00,168 ST,AC1,IND,09/26/2020,00:00:00,REGULAR,131673,589824
N013,R035,02-00-00,168 ST,AC1,IND,09/26/2020,00:00:00,REGULAR,3629230,5631667
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,09/26/2020,01:00:00,REGULAR,15743,7140
N017,R331,00-00-00,155 ST,C,IND,09/26/2020,01:00:00,REGULAR,2447027,5534661
N019,R101,01-00-00,145 ST,ABCD,IND,09/26/2020,00:00:00,RECOVR AUD,7647616,16783663
N020,R101,00-00-00,145 ST,ABCD,IND,09/26/2020,00:00:00,RECOVR AUD,19051757,9125831
N022,R332,02-05-01,135 ST,BC,IND,09/26/2020,01:00:00,REGULAR,524288,27
N023,R332,01-00-00,135 ST,BC,IND,09/26/2020,01:00:00,REGULAR,5101,12211
N024,R332,00-00-00,135 ST,BC,IND,09/26/2020,01:00:00,REGULAR,2481816,4511833
N025,R102,01-00-00,125 ST,ACBD,IND,09/26/2020,00:00:00,REGULAR,200878,192503
N026,R102,00-00-00,125 ST,ACBD,IND,09/26/2020,00:00:00,REGULAR,573,689
N029,R333,01-00-00,116 ST,BC,IND,09/26/2020,01:00:00,REGULAR,19502,20443
N030,R333,00-00-00,116 ST,BC,IND,09/26/2020,01:00:00,REGULAR,31646,63061
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,09/26/2020,01:00:00,REGULAR,86719,50839
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,09/26/2020,01:00:00,REGULAR,14178625,8768161
N037,R314,00-00-00,103 ST,BC,IND,09/26/2020,01:00:00,REGULAR,14813180,11737164
N039,R251,01-00-00,96 ST,BC,IND,09/26/2020,00:00:00,REGULAR,2931074,1025662
N040,R251,00-00-00,96 ST,BC,IND,09/26/2020,00:00:00,REGULAR,736454,1949133
N043,R186,00-00-00,86 ST,BC,IND,09/26/2020,00:00:00,REGULAR,32548,47254
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,09/26/2020,01:00:00,REGULAR,61648,20638
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,09/26/2020,01:00:00,REGULAR,5542568,7032206
N046,R281,00-00-00,72 ST,BC,IND,09/26/2020,00:00:00,REGULAR,4148346,1999681
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,09/26/2020,00:00:00,RECOVR AUD,3252656,13103725
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,09/26/2020,00:00:00,RECOVR AUD,15379264,2161821
N056,R188,01-00-00,50 ST,CE,IND,09/26/2020,00:00:00,REGULAR,14347572,11102833
N057,R188,00-00-00,50 ST,CE,IND,09/26/2020,00:00:00,REGULAR,4412867,1540171
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,09/26/2020,02:00:00,REGULAR,11556038,18253173
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,09/26/2020,00:00:00,REGULAR,12307375,41842072
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,09/26/2020,02:00:00,REGULAR,9282652,2222560
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,09/26/2020,00:00:00,REGULAR,19005,72742
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,09/26/2020,00:00:00,REGULAR,1992015,8603282
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,09/26/2020,00:00:00,REGULAR,211009,638929
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,09/26/2020,00:00:00,REGULAR,10442491,7517792
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,09/26/2020,00:00:00,REGULAR,6365294,2966386
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,09/26/2020,00:00:00,REGULAR,499819,494538
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,09/26/2020,00:00:00,REGULAR,6293404,17715697
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,09/26/2020,00:00:00,REGULAR,212501,887893
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,09/26/2020,00:00:00,REGULAR,1681077,12460353
N075,R111,01-05-00,23 ST,CE,IND,09/26/2020,00:00:00,REGULAR,196901,0
N076,R111,00-00-00,23 ST,CE,IND,09/26/2020,00:00:00,REGULAR,5870900,2216544
N077,R111,02-00-00,23 ST,CE,IND,09/26/2020,00:00:00,REGULAR,2984677,4475877
N078,R175,01-00-00,14 ST,ACEL,IND,09/26/2020,01:00:00,REGULAR,663660,921635
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,09/26/2020,01:00:00,REGULAR,179006,530010
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,09/26/2020,01:00:00,REGULAR,9175444,27230150
N086,R282,00-00-00,SPRING ST,CE,IND,09/26/2020,00:00:00,REGULAR,6592343,1682211
N087,R282,01-03-00,SPRING ST,CE,IND,09/26/2020,00:00:00,REGULAR,4768160,1568121
N089,R139,00-00-00,CANAL ST,ACE,IND,09/26/2020,00:00:00,REGULAR,6314382,17245150
N090,R139,01-00-00,CANAL ST,ACE,IND,09/26/2020,00:00:00,REGULAR,1371345,13904543
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,09/26/2020,00:00:00,REGULAR,1159096779,352809275
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,09/26/2020,00:00:00,REGULAR,5786964,5374935
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,09/26/2020,00:00:00,REGULAR,944008,1696108
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,09/26/2020,01:00:00,REGULAR,4371223,2648276
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,09/26/2020,01:00:00,REGULAR,84238,39484
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,09/26/2020,03:00:00,REGULAR,4229788,6592516
N100,R252,00-00-00,HIGH ST,AC,IND,09/26/2020,00:00:00,REGULAR,750689,1609907
N101,R252,01-00-00,HIGH ST,AC,IND,09/26/2020,00:00:00,REGULAR,3802675,14282094
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,09/26/2020,00:00:00,REGULAR,541142,799810
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,09/26/2020,00:00:00,REGULAR,1836929,6811003
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,09/26/2020,00:00:00,REGULAR,19400354,16906726
N110,R283,00-00-00,LAFAYETTE AV,C,IND,09/26/2020,01:00:00,REGULAR,4249,4576
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,09/26/2020,00:00:00,REGULAR,2171378,2036125
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,09/26/2020,00:00:00,REGULAR,571202,3420466
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,09/26/2020,01:00:00,REGULAR,23273,17690
