C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A050,R088,00-00-00,CORTLANDT ST,RNW,BMT,05/22/2021,01:00:00,REGULAR,3030,10112
A052,R088,01-00-00,CORTLANDT ST,RNW,BMT,05/22/2021,01:00:00,REGULAR,253662,257503
A053,R088,03-00-00,CORTLANDT ST,RNW,BMT,05/22/2021,01:00:00,REGULAR,1164569,675076
A054,R227,01-00-00,RECTOR ST,NRW,BMT,05/22/2021,00:00:00,REGULAR,5567708,8089333
A055,R227,00-00-00,RECTOR ST,NRW,BMT,05/22/2021,00:00:00,REGULAR,1332978,512747
A058,R001,01-00-00,WHITEHALL S-FRY,R1W,BMT,05/22/2021,01:00:00,REGULAR,1945281,4585551
A060,R001,00-00-00,WHITEHALL S-FRY,R1W,BMT,05/22/2021,01:00:00,REGULAR,5337700,3040128
A061,R142,00-00-00,DELANCEY/ESSEX,FJMZ,BMT,05/22/2021,01:00:00,REGULAR,14170879,12582864
A064,R311,00-00-00,BOWERY,JZ,BMT,05/22/2021,00:00:00,REGULAR,6178848,4393303
A066,R118,00-00-00,CANAL ST,JNQRZ6W,BMT,05/22/2021,01:00:00,REGULAR,1722663487,1763757896
A069,R044,01-00-00,CHAMBERS ST,JZ456,BMT,05/22/2021,00:00:00,REGULAR,194516,1181138
A071,R044,02-00-00,CHAMBERS ST,JZ456,BMT,05/22/2021,00:00:00,REGULAR,178708,101088
A077,R028,03-00-00,FULTON ST,ACJZ2345,BMT,05/22/2021,03:00:00,REGULAR,421326,129929
A081,R028,04-00-00,FULTON ST,ACJZ2345,BMT,05/22/2021,03:00:00,REGULAR,217290,1317871
A082,R028,05-05-00,FULTON ST,ACJZ2345,BMT,05/22/2021,03:00:00,REGULAR,33554932,16777216
A083,R125,00-00-00,BROAD ST,JZ,BMT,05/22/2021,01:00:00,REGULAR,6022869,2203416
A084,R125,01-00-00,BROAD ST,JZ,BMT,05/22/2021,01:00:00,REGULAR,316128,14741
A085,R125,02-05-00,BROAD ST,JZ,BMT,05/22/2021,01:00:00,REGULAR,0,1141
B004,R171,00-00-00,7 AV,BQ,BMT,05/22/2021,01:00:00,REGULAR,7848897,5878435
B009,R411,00-00-00,PARK PLACE,S,BMT,05/22/2021,01:00:00,REGULAR,6722793,5964394
B010,R412,00-00-00,BOTANIC GARDEN,S2345,BMT,05/22/2021,01:00:00,REGULAR,229364,374671
B012,R196,00-00-00,PROSPECT PARK,BQS,BMT,05/22/2021,00:00:00,REGULAR,1569322285,785902740
B013,R196,01-00-00,PROSPECT PARK,BQS,BMT,05/22/2021,00:00:00,REGULAR,100402,388684
B014,R148,00-00-00,PARKSIDE AV,BQ,BMT,05/22/2021,01:00:00,REGULAR,10948946,17868500
B015,R098,01-00-00,CHURCH AV,BQ,BMT,05/22/2021,00:00:00,REGULAR,3558744,2149642
B016,R098,00-00-00,CHURCH AV,BQ,BMT,05/22/2021,00:00:00,REGULAR,9272482,18295111
B017,R262,00-00-00,BEVERLEY ROAD,BQ,BMT,05/22/2021,00:00:00,REGULAR,5139049,2579267
B018,R184,00-00-00,CORTELYOU RD,BQ,BMT,05/22/2021,00:00:00,REGULAR,198482,100221
B019,R149,00-00-00,NEWKIRK PLAZA,BQ,BMT,05/22/2021,01:00:00,REGULAR,18216552,17202975
B020,R263,00-00-00,AVENUE H,BQ,BMT,05/22/2021,00:00:00,REGULAR,47747,24955
B021,R228,00-00-00,AVENUE J,BQ,BMT,05/22/2021,00:00:00,REGULAR,9527333,8049837
B022,R229,00-00-00,AVENUE M,BQ,BMT,05/22/2021,00:00:00,REGULAR,24049,68755
B023,R211,01-05-00,KINGS HWY,BQ,BMT,05/22/2021,00:00:00,REGULAR,881,0
B024,R211,00-00-00,KINGS HWY,BQ,BMT,05/22/2021,00:00:00,REGULAR,17373465,11338969
B024A,R211,02-00-00,KINGS HWY,BQ,BMT,05/22/2021,00:00:00,REGULAR,250731,317417
B025,R150,00-00-00,AVENUE U,BQ,BMT,05/22/2021,01:00:00,REGULAR,6336845,3882532
B026,R230,00-00-00,NECK RD,BQ,BMT,05/22/2021,00:00:00,REGULAR,311522,439354
B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,05/22/2021,01:00:00,REGULAR,2230421,9093460
B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,05/22/2021,01:00:00,REGULAR,2104941,301640
B029,R172,00-00-00,BRIGHTON BEACH,BQ,BMT,05/22/2021,00:00:00,REGULAR,13955184,10551310
B031,R172,01-00-00,BRIGHTON BEACH,BQ,BMT,05/22/2021,00:00:00,REGULAR,6486049,8847211
B032,R264,00-00-00,OCEAN PKWY,Q,BMT,05/22/2021,00:00:00,REGULAR,62918,41684
B034,R264,01-05-00,OCEAN PKWY,Q,BMT,05/22/2021,00:00:00,REGULAR,5898584,5898330
C001,R108,01-00-00,BOROUGH HALL,R2345,BMT,05/22/2021,00:00:00,REGULAR,839814,596168
C003,R089,00-00-00,JAY ST-METROTEC,R,BMT,05/22/2021,00:00:00,REGULAR,11913876,10160014
C004,R089,01-05-00,JAY ST-METROTEC,R,BMT,05/22/2021,00:00:00,REGULAR,134218229,0
C008,R099,00-00-00,DEKALB AV,BDNQR,BMT,05/22/2021,00:00:00,REGULAR,1999561700,1851022338
C009,R057,03-00-00,ATL AV-BARCLAY,BDNQR2345,BMT,05/22/2021,00:00:00,REGULAR,737245,1533518
C010,R231,00-00-00,UNION ST,R,BMT,05/22/2021,00:00:00,REGULAR,6774267,2346763
C011,R231,01-00-00,UNION ST,R,BMT,05/22/2021,00:00:00,REGULAR,4229092,13771322
C012,R258,01-00-00,4AV-9 ST,DFGMNR,BMT,05/22/2021,00:00:00,REGULAR,11665692,4613303
C014,R246,00-00-00,PROSPECT AV,R,BMT,05/22/2021,00:00:00,REGULAR,13322744,3093863
C015,R246,01-00-00,PROSPECT AV,R,BMT,05/22/2021,00:00:00,REGULAR,1070076,11766580
C016,R278,00-00-00,25 ST,R,BMT,05/22/2021,00:00:00,REGULAR,1994604,1761925
C017,R455,00-00-00,25 ST,R,BMT,05/22/2021,00:00:00,REGULAR,4410341,8420507
C018,R197,00-00-00,36 ST,DNR,BMT,05/22/2021,01:00:00,REGULAR,250891,373870
C019,R232,00-00-00,45 ST,R,BMT,05/22/2021,00:00:00,REGULAR,5320669,8618028
C020,R233,00-00-00,53 ST,R,BMT,05/22/2021,00:00:00,REGULAR,11486267,5484478
C021,R212,00-00-00,59 ST,NRW,BMT,05/22/2021,00:00:00,REGULAR,9517523,4964100
C022,R212,01-00-00,59 ST,NRW,BMT,05/22/2021,00:00:00,REGULAR,701789,744674
C023,R213,00-00-00,BAY RIDGE AV,R,BMT,05/22/2021,00:00:00,REGULAR,3367810,3697188
C024,R214,00-00-00,77 ST,R,BMT,05/22/2021,00:00:00,REGULAR,9165916,2069998
C025,R215,00-00-00,86 ST,R,BMT,05/22/2021,00:00:00,RECOVR AUD,399398,555418
C026,R215,01-05-00,86 ST,R,BMT,05/22/2021,00:00:00,RECOVR AUD,458836,0
C027,R216,00-00-00,BAY RIDGE-95 ST,R,BMT,05/22/2021,00:00:00,REGULAR,5332599,7374692
C028,R216,01-05-00,BAY RIDGE-95 ST,R,BMT,05/22/2021,00:00:00,REGULAR,1331,0
D001,R390,01-00-00,8 AV,N,BMT,05/22/2021,01:00:00,REGULAR,261389,231584
D002,R390,00-00-00,8 AV,N,BMT,05/22/2021,01:00:00,REGULAR,224708,664025
D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,05/22/2021,01:00:00,REGULAR,2916412,2981002
D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,05/22/2021,01:00:00,REGULAR,249,0
D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,05/22/2021,01:00:00,REGULAR,158113,38174
D006,R398,01-05-00,NEW UTRECHT AV,ND,BMT,05/22/2021,01:00:00,REGULAR,589832,0
D008,R392,00-00-00,18 AV,N,BMT,05/22/2021,01:00:00,REGULAR,8069644,7934872
D009,R393,00-00-00,20 AV,N,BMT,05/22/2021,01:00:00,REGULAR,374610,289846
D010,R394,00-00-00,BAY PKWY,N,BMT,05/22/2021,01:00:00,REGULAR,3313401,922631
D011,R394,01-05-00,BAY PKWY,N,BMT,05/22/2021,01:00:00,REGULAR,575996173,672530542
D012,R395,00-00-00,KINGS HWY,N,BMT,05/22/2021,01:00:00,REGULAR,4514238,5005749
D015,R396,00-00-00,AVENUE U,N,BMT,05/22/2021,01:00:00,REGULAR,4177890,5916905
D016,R397,00-00-00,86 ST,N,BMT,05/22/2021,01:00:00,REGULAR,213683,566165
E001,R368,00-00-00,9 AV,D,BMT,05/22/2021,01:00:00,REGULAR,9032429,11112355
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,05/22/2021,01:00:00,REGULAR,2220485,1006297
E004,R234,00-00-00,50 ST,D,BMT,05/22/2021,00:00:00,REGULAR,6286874,5851499
E005,R247,00-00-00,55 ST,D,BMT,05/22/2021,00:00:00,REGULAR,7454328,4230087
E009,R370,00-00-00,71 ST,D,BMT,05/22/2021,00:00:00,REGULAR,8577167,7819825
E011,R371,00-00-00,79 ST,D,BMT,05/22/2021,00:00:00,REGULAR,11978120,9238858
E012,R372,00-00-00,18 AV,D,BMT,05/22/2021,00:00:00,REGULAR,15646688,11629584
E013,R373,00-00-00,20 AV,D,BMT,05/22/2021,00:00:00,REGULAR,230932,66997
E014,R374,00-00-00,BAY PKWY,D,BMT,05/22/2021,01:00:00,REGULAR,15497932,12512294
E015,R399,00-00-00,25 AV,D,BMT,05/22/2021,01:00:00,REGULAR,4036264,863342
E016,R400,00-00-00,BAY 50 ST,D,BMT,05/22/2021,01:00:00,REGULAR,8155291,6990837
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,05/22/2021,01:00:00,REGULAR,1650937,2860909
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,05/22/2021,01:00:00,REGULAR,9786,6675
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,05/22/2021,00:00:00,REGULAR,4408400,9646991
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,05/22/2021,00:00:00,REGULAR,1405,0
H001,R175,00-00-00,8 AV,ACEL,BMT,05/22/2021,01:00:00,REGULAR,163200,197929
H003,R163,01-00-00,6 AV,FLM123,BMT,05/22/2021,00:00:00,REGULAR,8221477,10354916
H005,R330,00-00-00,3 AV,L,BMT,05/22/2021,00:00:00,REGULAR,3395620,9621779
H006,R330,01-00-00,3 AV,L,BMT,05/22/2021,00:00:00,REGULAR,8182380,2642191
H007,R248,00-00-00,1 AV,L,BMT,05/22/2021,00:00:00,REGULAR,15566814,17808990
H007A,R248,02-00-00,1 AV,L,BMT,05/22/2021,00:00:00,REGULAR,263436,41051
H008,R248,01-00-00,1 AV,L,BMT,05/22/2021,00:00:00,REGULAR,6667,115798
H009,R235,00-00-00,BEDFORD AV,L,BMT,05/22/2021,00:00:00,REGULAR,465023,88252
H010,R235,01-00-00,BEDFORD AV,L,BMT,05/22/2021,00:00:00,REGULAR,1982348,5479766
H012,R268,01-00-00,LORIMER ST,LG,BMT,05/22/2021,01:00:00,REGULAR,254049,107304
H013,R249,01-00-00,GRAHAM AV,L,BMT,05/22/2021,00:00:00,REGULAR,440536,19521
H014,R249,00-00-00,GRAHAM AV,L,BMT,05/22/2021,00:00:00,REGULAR,2190020,12900477
H015,R250,01-00-00,GRAND ST,L,BMT,05/22/2021,00:00:00,REGULAR,7711644,4284490
H016,R250,00-00-00,GRAND ST,L,BMT,05/22/2021,00:00:00,REGULAR,1503012,4561950
H017,R265,00-00-00,MONTROSE AV,L,BMT,05/22/2021,00:00:00,REGULAR,7876899,9118410
H019,R294,00-00-00,MORGAN AV,L,BMT,05/22/2021,00:00:00,REGULAR,150230,205274
H022,R279,00-00-00,JEFFERSON ST,L,BMT,05/22/2021,00:00:00,REGULAR,8121138,5720664
H023,R236,00-00-00,DEKALB AV,L,BMT,05/22/2021,00:00:00,REGULAR,5534828,2105788
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,05/22/2021,00:00:00,REGULAR,7895744,19498782
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,05/22/2021,00:00:00,REGULAR,11144196,6473533
H028,R266,00-00-00,HALSEY ST,L,BMT,05/22/2021,00:00:00,REGULAR,5947310,3044641
H030,R266,01-00-00,HALSEY ST,L,BMT,05/22/2021,00:00:00,REGULAR,1677932,3896570
H032,R295,00-00-00,WILSON AV,L,BMT,05/22/2021,00:00:00,REGULAR,4987473,6714665
H033,R313,00-00-00,BUSHWICK AV,L,BMT,05/22/2021,00:00:00,REGULAR,4410762,4179618
H035,R348,00-00-00,ATLANTIC AV,L,BMT,05/22/2021,00:00:00,REGULAR,1149272,260097
H037,R349,00-00-00,SUTTER AV,L,BMT,05/22/2021,01:00:00,REGULAR,2557435,2984403
H038,R350,00-00-00,LIVONIA AV,L,BMT,05/22/2021,01:00:00,REGULAR,122306,138231
H039,R375,00-00-00,NEW LOTS,L,BMT,05/22/2021,01:00:00,REGULAR,101983,227531
H040,R376,00-00-00,EAST 105 ST,L,BMT,05/22/2021,01:00:00,REGULAR,9776552,8067974
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,05/22/2021,01:00:00,REGULAR,106702,106743
J001,R460,01-00-00,MARCY AV,JMZ,BMT,05/22/2021,01:00:00,REGULAR,8808863,1243555
J002,R460,00-00-00,MARCY AV,JMZ,BMT,05/22/2021,01:00:00,REGULAR,2076507,460571
J003,R352,00-00-00,HEWES ST,JM,BMT,05/22/2021,01:00:00,REGULAR,2147419433,671153135
J005,R353,00-00-00,LORIMER ST,JM,BMT,05/22/2021,01:00:00,REGULAR,6047037,1970831
J007,R377,00-00-00,FLUSHING AV,JM,BMT,05/22/2021,01:00:00,REGULAR,17365553,11316824
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,05/22/2021,01:00:00,REGULAR,16587285,25097023
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,05/22/2021,01:00:00,REGULAR,4853912,2868959
J013,R380,00-00-00,GATES AV,JZ,BMT,05/22/2021,01:00:00,REGULAR,6265375,2154376
J016,R381,00-00-00,HALSEY ST,J,BMT,05/22/2021,01:00:00,REGULAR,2277475,2307080
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,05/22/2021,01:00:00,REGULAR,915383,327156
J020,R433,00-00-00,ALABAMA AV,J,BMT,05/22/2021,01:00:00,REGULAR,2190233,1719952
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,05/22/2021,01:00:00,REGULAR,77919,70498
J022,R435,00-00-00,CLEVELAND ST,J,BMT,05/22/2021,01:00:00,REGULAR,5258845,5946656
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,05/22/2021,01:00:00,REGULAR,7485597,9960392
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,05/22/2021,01:00:00,REGULAR,1065421,1991851
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,05/22/2021,00:00:00,REGULAR,711844,782797
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,05/22/2021,00:00:00,REGULAR,21280,10636
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,05/22/2021,00:00:00,REGULAR,8389721,7560793
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,05/22/2021,00:00:00,REGULAR,5207090,6575984
J032,R006,01-05-00,WOODHAVEN BLVD,JZ,BMT,05/22/2021,00:00:00,REGULAR,262144,0
J034,R007,00-00-00,104 ST,JZ,BMT,05/22/2021,00:00:00,REGULAR,216656,176914
J035,R008,00-00-00,111 ST,J,BMT,05/22/2021,00:00:00,REGULAR,3964100,5436670
J037,R009,00-00-00,121 ST,JZ,BMT,05/22/2021,00:00:00,REGULAR,3575944,3883023
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,05/22/2021,01:00:00,REGULAR,156059,431067
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,05/22/2021,01:00:00,REGULAR,231106,618102
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,05/22/2021,01:00:00,REGULAR,271250,93313
K017,R401,00-00-00,CENTRAL AV,M,BMT,05/22/2021,01:00:00,REGULAR,1012524,3582358
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,05/22/2021,01:00:00,REGULAR,1594366,6261162
K022,R402,00-00-00,SENECA AVE,M,BMT,05/22/2021,01:00:00,REGULAR,2605134,3338306
K024,R403,00-00-00,FOREST AVE,M,BMT,05/22/2021,01:00:00,REGULAR,4171578,5239038
K025,R404,00-00-00,FRESH POND RD,M,BMT,05/22/2021,01:00:00,REGULAR,4490327,4082869
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,05/22/2021,00:00:00,REGULAR,3390460,2559629
N001,R173,01-05-00,INWOOD-207 ST,A,IND,05/22/2021,01:00:00,REGULAR,578,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,05/22/2021,01:00:00,REGULAR,505800,360692
N003,R185,00-00-00,DYCKMAN ST,A,IND,05/22/2021,01:00:00,REGULAR,12238846,423396
N006A,R280,00-00-00,190 ST,A,IND,05/22/2021,00:00:00,REGULAR,1441562563,1844683402
N007A,R174,00-00-00,181 ST,A,IND,05/22/2021,01:00:00,REGULAR,57704,273537
N009,R174,01-00-00,181 ST,A,IND,05/22/2021,01:00:00,REGULAR,11159146,3749208
N010,R126,00-00-00,175 ST,A,IND,05/22/2021,00:00:00,REGULAR,4418896,7157553
N011,R126,01-05-00,175 ST,A,IND,05/22/2021,00:00:00,REGULAR,708,0
N012,R035,01-05-00,168 ST,AC1,IND,05/22/2021,00:00:00,REGULAR,327681,0
N013,R035,02-00-00,168 ST,AC1,IND,05/22/2021,00:00:00,REGULAR,3741214,5880841
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,05/22/2021,01:00:00,REGULAR,77151,38476
N017,R331,00-00-00,155 ST,C,IND,05/22/2021,01:00:00,REGULAR,2477844,5613527
N019,R101,01-00-00,145 ST,ABCD,IND,05/22/2021,00:00:00,REGULAR,7748536,17112964
N020,R101,00-00-00,145 ST,ABCD,IND,05/22/2021,00:00:00,REGULAR,19298502,9347411
N022,R332,02-05-00,135 ST,BC,IND,05/22/2021,01:00:00,REGULAR,117440852,0
N023,R332,01-00-00,135 ST,BC,IND,05/22/2021,01:00:00,REGULAR,21397,30046
N024,R332,00-00-00,135 ST,BC,IND,05/22/2021,01:00:00,REGULAR,2496844,4577755
N025,R102,01-00-00,125 ST,ACBD,IND,05/22/2021,00:00:00,REGULAR,302418,301077
N026,R102,00-00-00,125 ST,ACBD,IND,05/22/2021,00:00:00,REGULAR,317381,435926
N029,R333,01-00-00,116 ST,BC,IND,05/22/2021,01:00:00,REGULAR,70098,63940
N030,R333,00-00-00,116 ST,BC,IND,05/22/2021,01:00:00,REGULAR,87287,155064
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,05/22/2021,01:00:00,REGULAR,44209,33274
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,05/22/2021,01:00:00,REGULAR,14293043,8836386
N037,R314,00-00-00,103 ST,BC,IND,05/22/2021,01:00:00,REGULAR,14973340,11878521
N039,R251,01-00-00,96 ST,BC,IND,05/22/2021,00:00:00,REGULAR,3044139,1074329
N040,R251,00-00-00,96 ST,BC,IND,05/22/2021,00:00:00,REGULAR,767818,2094885
N043,R186,00-00-00,86 ST,BC,IND,05/22/2021,00:00:00,REGULAR,150123,239236
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,05/22/2021,01:00:00,REGULAR,221592,78458
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,05/22/2021,01:00:00,REGULAR,5580629,7135918
N046,R281,00-00-00,72 ST,BC,IND,05/22/2021,00:00:00,REGULAR,4268575,2038972
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,05/22/2021,00:00:00,REGULAR,3302681,13345768
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,05/22/2021,00:00:00,REGULAR,15778051,2280992
N056,R188,01-00-00,50 ST,CE,IND,05/22/2021,00:00:00,REGULAR,14445506,11170638
N057,R188,00-00-00,50 ST,CE,IND,05/22/2021,00:00:00,REGULAR,4566426,1687320
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,05/22/2021,02:00:00,REGULAR,11622040,18440264
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,05/22/2021,00:00:00,REGULAR,12375018,42228043
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,05/22/2021,02:00:00,REGULAR,9500320,2327551
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,05/22/2021,00:00:00,REGULAR,6495,28530
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,05/22/2021,00:00:00,REGULAR,2121298,9415475
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,05/22/2021,00:00:00,REGULAR,250539,760519
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,05/22/2021,00:00:00,REGULAR,10545221,7667033
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,05/22/2021,00:00:00,REGULAR,6424774,3018560
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,05/22/2021,00:00:00,REGULAR,587087,601336
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,05/22/2021,00:00:00,REGULAR,6349221,17938865
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,05/22/2021,00:00:00,REGULAR,221608,946304
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,05/22/2021,00:00:00,REGULAR,1685054,12503774
N075,R111,01-05-00,23 ST,CE,IND,05/22/2021,00:00:00,REGULAR,196987,0
N076,R111,00-00-00,23 ST,CE,IND,05/22/2021,00:00:00,REGULAR,6028899,2295936
N077,R111,02-00-00,23 ST,CE,IND,05/22/2021,00:00:00,REGULAR,3060118,4677961
N078,R175,01-00-00,14 ST,ACEL,IND,05/22/2021,01:00:00,REGULAR,807081,1131093
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,05/22/2021,01:00:00,REGULAR,319532,983332
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,05/22/2021,01:00:00,REGULAR,9307922,27737961
N086,R282,00-00-00,SPRING ST,CE,IND,05/22/2021,00:00:00,REGULAR,6685155,1712075
N087,R282,01-03-00,SPRING ST,CE,IND,05/22/2021,00:00:00,REGULAR,4825381,1587359
N089,R139,00-00-00,CANAL ST,ACE,IND,05/22/2021,00:00:00,REGULAR,6358211,17435577
N090,R139,01-00-00,CANAL ST,ACE,IND,05/22/2021,00:00:00,REGULAR,1383093,14067959
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,05/22/2021,00:00:00,REGULAR,1159170335,352831706
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,05/22/2021,00:00:00,REGULAR,5841368,5443847
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,05/22/2021,00:00:00,REGULAR,978875,1796726
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,05/22/2021,01:00:00,REGULAR,12504,20447
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,05/22/2021,01:00:00,REGULAR,191641,90411
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,05/22/2021,03:00:00,REGULAR,2338789,83537
N100,R252,00-00-00,HIGH ST,AC,IND,05/22/2021,00:00:00,REGULAR,39078,76411
N101,R252,01-00-00,HIGH ST,AC,IND,05/22/2021,00:00:00,REGULAR,3843213,14482400
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,05/22/2021,00:00:00,REGULAR,597161,912657
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,05/22/2021,00:00:00,REGULAR,1878589,6883206
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,05/22/2021,00:00:00,REGULAR,19657764,17107221
N110,R283,00-00-00,LAFAYETTE AV,C,IND,05/22/2021,01:00:00,REGULAR,16993,21177
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,05/22/2021,00:00:00,REGULAR,2208179,2103187
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,05/22/2021,00:00:00,REGULAR,574802,3452957
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,05/22/2021,01:00:00,REGULAR,78564,49314
