C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
B021,R228,00-00-00,AVENUE J,BQ,BMT,11/07/2020,03:00:00,REGULAR,9486816,7977950
B022,R229,00-00-00,AVENUE M,BQ,BMT,11/07/2020,03:00:00,REGULAR,2209,6828
B023,R211,01-05-00,KINGS HWY,BQ,BMT,11/07/2020,03:00:00,REGULAR,872,0
B024,R211,00-00-00,KINGS HWY,BQ,BMT,11/07/2020,03:00:00,REGULAR,17157932,11190609
B024A,R211,02-00-00,KINGS HWY,BQ,BMT,11/07/2020,03:00:00,REGULAR,215615,274494
B025,R150,00-00-00,AVENUE U,BQ,BMT,11/07/2020,00:00:00,REGULAR,6185314,3788200
B026,R230,00-00-00,NECK RD,BQ,BMT,11/07/2020,03:00:00,REGULAR,281293,396699
B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,11/07/2020,00:00:00,REGULAR,2173581,8799702
B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,11/07/2020,00:00:00,REGULAR,2074608,172222
B029,R172,00-00-00,BRIGHTON BEACH,BQ,BMT,11/07/2020,03:00:00,REGULAR,13851319,10454602
B031,R172,01-00-00,BRIGHTON BEACH,BQ,BMT,11/07/2020,03:00:00,REGULAR,6428463,8718029
B032,R264,00-00-00,OCEAN PKWY,Q,BMT,11/07/2020,03:00:00,REGULAR,2010,1348
B034,R264,01-05-00,OCEAN PKWY,Q,BMT,11/07/2020,03:00:00,REGULAR,5898560,5898330
C001,R108,01-00-00,BOROUGH HALL,R2345,BMT,11/07/2020,03:00:00,REGULAR,793250,550482
C003,R089,00-00-00,JAY ST-METROTEC,R,BMT,11/07/2020,03:00:00,REGULAR,11884816,10127804
C004,R089,01-05-00,JAY ST-METROTEC,R,BMT,11/07/2020,03:00:00,REGULAR,134218190,0
C008,R099,00-00-00,DEKALB AV,BDNQR,BMT,11/07/2020,03:00:00,REGULAR,1999679536,1850889043
C009,R057,03-00-00,ATL AV-BARCLAY,BDNQR2345,BMT,11/07/2020,03:00:00,REGULAR,610128,1318750
C010,R231,00-00-00,UNION ST,R,BMT,11/07/2020,03:00:00,REGULAR,6669107,2275487
C011,R231,01-00-00,UNION ST,R,BMT,11/07/2020,03:00:00,REGULAR,4182553,13614312
C012,R258,01-00-00,4AV-9 ST,DFGMNR,BMT,11/07/2020,03:00:00,REGULAR,11592278,4573440
C014,R246,00-00-00,PROSPECT AV,R,BMT,11/07/2020,03:00:00,REGULAR,13259724,3052940
C015,R246,01-00-00,PROSPECT AV,R,BMT,11/07/2020,03:00:00,REGULAR,1053484,11634946
C016,R278,00-00-00,25 ST,R,BMT,11/07/2020,03:00:00,REGULAR,1969960,1709258
C017,R455,00-00-00,25 ST,R,BMT,11/07/2020,03:00:00,REGULAR,4371674,8312044
C018,R197,00-00-00,36 ST,DNR,BMT,11/07/2020,00:00:00,REGULAR,2936,4114
C019,R232,00-00-00,45 ST,R,BMT,11/07/2020,03:00:00,REGULAR,5220144,8398071
C020,R233,00-00-00,53 ST,R,BMT,11/07/2020,03:00:00,REGULAR,11310212,5382161
C021,R212,00-00-00,59 ST,NRW,BMT,11/07/2020,03:00:00,REGULAR,9378235,4877369
C022,R212,01-00-00,59 ST,NRW,BMT,11/07/2020,03:00:00,REGULAR,613281,621905
C023,R213,00-00-00,BAY RIDGE AV,R,BMT,11/07/2020,03:00:00,REGULAR,3312746,3496017
C024,R214,00-00-00,77 ST,R,BMT,11/07/2020,03:00:00,REGULAR,9040456,2041769
C025,R215,00-00-00,86 ST,R,BMT,11/07/2020,03:00:00,REGULAR,296850,369284
C026,R215,01-05-00,86 ST,R,BMT,11/07/2020,03:00:00,REGULAR,458794,0
C027,R216,00-00-00,BAY RIDGE-95 ST,R,BMT,11/07/2020,03:00:00,REGULAR,5297066,7295925
C028,R216,01-05-00,BAY RIDGE-95 ST,R,BMT,11/07/2020,03:00:00,REGULAR,1291,0
D001,R390,01-00-00,8 AV,N,BMT,11/07/2020,00:00:00,REGULAR,227178,190013
D002,R390,00-00-00,8 AV,N,BMT,11/07/2020,00:00:00,REGULAR,177106,544269
D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,11/07/2020,00:00:00,REGULAR,2902464,2945812
D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,11/07/2020,00:00:00,REGULAR,234,0
D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,11/07/2020,00:00:00,REGULAR,119405,29429
D006,R398,01-05-00,NEW UTRECHT AV,ND,BMT,11/07/2020,00:00:00,REGULAR,937,0
D008,R392,00-00-00,18 AV,N,BMT,11/07/2020,00:00:00,REGULAR,8025702,7867987
D009,R393,00-00-00,20 AV,N,BMT,11/07/2020,00:00:00,REGULAR,310738,246400
D010,R394,00-00-00,BAY PKWY,N,BMT,11/07/2020,00:00:00,REGULAR,3231329,806651
D011,R394,01-05-00,BAY PKWY,N,BMT,11/07/2020,00:00:00,REGULAR,575996146,672530542
D012,R395,00-00-00,KINGS HWY,N,BMT,11/07/2020,00:00:00,REGULAR,4465725,4960619
D015,R396,00-00-00,AVENUE U,N,BMT,11/07/2020,00:00:00,REGULAR,4107025,5792314
D016,R397,00-00-00,86 ST,N,BMT,11/07/2020,00:00:00,REGULAR,172722,474727
E001,R368,00-00-00,9 AV,D,BMT,11/07/2020,00:00:00,REGULAR,9001506,11098276
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,11/07/2020,00:00:00,REGULAR,2122665,957213
E004,R234,00-00-00,50 ST,D,BMT,11/07/2020,03:00:00,REGULAR,6180552,5742963
E005,R247,00-00-00,55 ST,D,BMT,11/07/2020,03:00:00,REGULAR,7361321,4195286
E009,R370,00-00-00,71 ST,D,BMT,11/07/2020,03:00:00,REGULAR,8494198,7765690
E011,R371,00-00-00,79 ST,D,BMT,11/07/2020,03:00:00,REGULAR,11863509,9175636
E012,R372,00-00-00,18 AV,D,BMT,11/07/2020,03:00:00,REGULAR,15450262,11569143
E013,R373,00-00-00,20 AV,D,BMT,11/07/2020,03:00:00,REGULAR,73986,20583
E014,R374,00-00-00,BAY PKWY,D,BMT,11/07/2020,00:00:00,REGULAR,15319096,12341565
E015,R399,00-00-00,25 AV,D,BMT,11/07/2020,00:00:00,REGULAR,3947474,841303
E016,R400,00-00-00,BAY 50 ST,D,BMT,11/07/2020,00:00:00,REGULAR,8070352,6970595
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,11/07/2020,00:00:00,REGULAR,1536222,2680820
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,11/07/2020,00:00:00,REGULAR,17243760,178844
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,11/07/2020,03:00:00,REGULAR,4399084,9581683
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,11/07/2020,03:00:00,REGULAR,1384,0
H001,R175,00-00-00,8 AV,ACEL,BMT,11/07/2020,00:00:00,REGULAR,475776188,1399910860
H003,R163,01-00-00,6 AV,FLM123,BMT,11/07/2020,03:00:00,REGULAR,8175236,10225751
H005,R330,00-00-00,3 AV,L,BMT,11/07/2020,03:00:00,REGULAR,3366932,9467372
H006,R330,01-00-00,3 AV,L,BMT,11/07/2020,03:00:00,REGULAR,8067274,2611075
H007,R248,00-00-00,1 AV,L,BMT,11/07/2020,03:00:00,REGULAR,15494304,17486952
H007A,R248,02-00-00,1 AV,L,BMT,11/07/2020,03:00:00,REGULAR,154516,25206
H008,R248,01-00-00,1 AV,L,BMT,11/07/2020,03:00:00,REGULAR,308262,5062375
H009,R235,00-00-00,BEDFORD AV,L,BMT,11/07/2020,03:00:00,REGULAR,368998,64804
H010,R235,01-00-00,BEDFORD AV,L,BMT,11/07/2020,03:00:00,REGULAR,1976813,5389049
H012,R268,01-00-00,LORIMER ST,LG,BMT,11/07/2020,00:00:00,REGULAR,176912,65413
H013,R249,01-00-00,GRAHAM AV,L,BMT,11/07/2020,03:00:00,REGULAR,7613061,1336857
H014,R249,00-00-00,GRAHAM AV,L,BMT,11/07/2020,03:00:00,REGULAR,2163506,12761312
H015,R250,01-00-00,GRAND ST,L,BMT,11/07/2020,03:00:00,REGULAR,7642896,4222993
H016,R250,00-00-00,GRAND ST,L,BMT,11/07/2020,03:00:00,REGULAR,1457180,4407132
H017,R265,00-00-00,MONTROSE AV,L,BMT,11/07/2020,03:00:00,REGULAR,7746978,8855441
H019,R294,00-00-00,MORGAN AV,L,BMT,11/07/2020,03:00:00,REGULAR,39054,49528
H022,R279,00-00-00,JEFFERSON ST,L,BMT,11/07/2020,03:00:00,REGULAR,7996081,5643316
H023,R236,00-00-00,DEKALB AV,L,BMT,11/07/2020,03:00:00,REGULAR,5389973,2018345
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,11/07/2020,03:00:00,REGULAR,7750014,18968859
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,11/07/2020,03:00:00,REGULAR,11022156,6352859
H028,R266,00-00-00,HALSEY ST,L,BMT,11/07/2020,03:00:00,REGULAR,5852082,2976348
H030,R266,01-00-00,HALSEY ST,L,BMT,11/07/2020,03:00:00,REGULAR,1677113,3844637
H032,R295,00-00-00,WILSON AV,L,BMT,11/07/2020,03:00:00,REGULAR,4894666,6556004
H033,R313,00-00-00,BUSHWICK AV,L,BMT,11/07/2020,03:00:00,REGULAR,4321703,4074804
H035,R348,00-00-00,ATLANTIC AV,L,BMT,11/07/2020,03:00:00,REGULAR,1100969,245402
H037,R349,00-00-00,SUTTER AV,L,BMT,11/07/2020,00:00:00,REGULAR,2405949,2666218
H038,R350,00-00-00,LIVONIA AV,L,BMT,11/07/2020,00:00:00,REGULAR,104521,105958
H039,R375,00-00-00,NEW LOTS,L,BMT,11/07/2020,00:00:00,REGULAR,4008323,5440011
H040,R376,00-00-00,EAST 105 ST,L,BMT,11/07/2020,00:00:00,REGULAR,9691923,7931859
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,11/07/2020,00:00:00,REGULAR,39579,28170
J001,R460,01-00-00,MARCY AV,JMZ,BMT,11/07/2020,00:00:00,REGULAR,8724346,1220598
J002,R460,00-00-00,MARCY AV,JMZ,BMT,11/07/2020,00:00:00,REGULAR,2045548,448989
J003,R352,00-00-00,HEWES ST,JM,BMT,11/07/2020,04:00:00,REGULAR,8372135,2618291
J005,R353,00-00-00,LORIMER ST,JM,BMT,11/07/2020,00:00:00,REGULAR,5977078,1922245
J007,R377,00-00-00,FLUSHING AV,JM,BMT,11/07/2020,00:00:00,REGULAR,17207132,11181339
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,11/07/2020,00:00:00,REGULAR,16405392,24772252
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,11/07/2020,00:00:00,REGULAR,4723069,2735082
J013,R380,00-00-00,GATES AV,JZ,BMT,11/07/2020,00:00:00,REGULAR,6062522,2059545
J016,R381,00-00-00,HALSEY ST,J,BMT,11/07/2020,00:00:00,REGULAR,2205289,2194462
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,11/07/2020,00:00:00,REGULAR,837204,283401
J020,R433,00-00-00,ALABAMA AV,J,BMT,11/07/2020,00:00:00,REGULAR,2163445,1706705
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,11/07/2020,00:00:00,REGULAR,14426,14504
J022,R435,00-00-00,CLEVELAND ST,J,BMT,11/07/2020,00:00:00,REGULAR,5140351,5746124
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,11/07/2020,00:00:00,REGULAR,7398834,9796198
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,11/07/2020,00:00:00,REGULAR,993659,1834487
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,11/07/2020,03:00:00,REGULAR,662478,737520
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,11/07/2020,03:00:00,REGULAR,579303,392745
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,11/07/2020,03:00:00,REGULAR,8285228,7490236
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,11/07/2020,03:00:00,REGULAR,5120204,6501140
J032,R006,01-05-00,WOODHAVEN BLVD,JZ,BMT,11/07/2020,03:00:00,REGULAR,33554711,0
J034,R007,00-00-00,104 ST,JZ,BMT,11/07/2020,03:00:00,REGULAR,167092,96656
J035,R008,00-00-00,111 ST,J,BMT,11/07/2020,03:00:00,REGULAR,3908173,5392700
J037,R009,00-00-00,121 ST,JZ,BMT,11/07/2020,03:00:00,REGULAR,3531975,3852553
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,11/07/2020,00:00:00,REGULAR,142443,429280
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,11/07/2020,00:00:00,REGULAR,213827,612568
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,11/07/2020,00:00:00,REGULAR,271250,67511
K017,R401,00-00-00,CENTRAL AV,M,BMT,11/07/2020,00:00:00,REGULAR,964339,3433567
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,11/07/2020,00:00:00,REGULAR,1564149,6062224
K022,R402,00-00-00,SENECA AVE,M,BMT,11/07/2020,00:00:00,REGULAR,2557230,3259251
K024,R403,00-00-00,FOREST AVE,M,BMT,11/07/2020,00:00:00,REGULAR,4116236,5166046
K025,R404,00-00-00,FRESH POND RD,M,BMT,11/07/2020,00:00:00,REGULAR,4473486,3993030
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,11/07/2020,03:00:00,REGULAR,3342653,2513926
N001,R173,01-05-00,INWOOD-207 ST,A,IND,11/07/2020,00:00:00,REGULAR,561,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,11/07/2020,00:00:00,REGULAR,345177,231400
N003,R185,00-00-00,DYCKMAN ST,A,IND,11/07/2020,00:00:00,REGULAR,12040798,409854
N006A,R280,00-00-00,190 ST,A,IND,11/07/2020,03:00:00,REGULAR,1441658832,1844704076
N007A,R174,00-00-00,181 ST,A,IND,11/07/2020,00:00:00,REGULAR,6380,39978
N009,R174,01-00-00,181 ST,A,IND,11/07/2020,00:00:00,REGULAR,11028737,3686426
N010,R126,00-00-00,175 ST,A,IND,11/07/2020,03:00:00,REGULAR,4326569,6962724
N011,R126,01-05-00,175 ST,A,IND,11/07/2020,03:00:00,REGULAR,664,0
N012,R035,01-05-00,168 ST,AC1,IND,11/07/2020,03:00:00,REGULAR,131698,589824
N013,R035,02-00-00,168 ST,AC1,IND,11/07/2020,03:00:00,REGULAR,3649879,5674390
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,11/07/2020,00:00:00,REGULAR,26843,12275
N017,R331,00-00-00,155 ST,C,IND,11/07/2020,00:00:00,REGULAR,2452408,5548001
N019,R101,01-00-00,145 ST,ABCD,IND,11/07/2020,03:00:00,REGULAR,7666502,16840244
N020,R101,00-00-00,145 ST,ABCD,IND,11/07/2020,03:00:00,REGULAR,19096320,9162771
N022,R332,02-05-00,135 ST,BC,IND,11/07/2020,00:00:00,REGULAR,117440834,0
N023,R332,01-00-00,135 ST,BC,IND,11/07/2020,00:00:00,REGULAR,1401,2807
N024,R332,00-00-00,135 ST,BC,IND,11/07/2020,00:00:00,REGULAR,2484608,4523906
N025,R102,01-00-00,125 ST,ACBD,IND,11/07/2020,03:00:00,REGULAR,218037,211733
N026,R102,00-00-00,125 ST,ACBD,IND,11/07/2020,03:00:00,REGULAR,58086,79176
N029,R333,01-00-00,116 ST,BC,IND,11/07/2020,00:00:00,REGULAR,38056,26980
N030,R333,00-00-00,116 ST,BC,IND,11/07/2020,00:00:00,REGULAR,4461,7530
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,11/07/2020,00:00:00,REGULAR,98766,59017
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,11/07/2020,00:00:00,REGULAR,14199627,8779525
N037,R314,00-00-00,103 ST,BC,IND,11/07/2020,00:00:00,REGULAR,14842856,11761692
N039,R251,01-00-00,96 ST,BC,IND,11/07/2020,03:00:00,REGULAR,2951380,1034105
N040,R251,00-00-00,96 ST,BC,IND,11/07/2020,03:00:00,REGULAR,741947,1972598
N043,R186,00-00-00,86 ST,BC,IND,11/07/2020,03:00:00,REGULAR,53825,78921
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,11/07/2020,00:00:00,REGULAR,90719,30939
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,11/07/2020,00:00:00,REGULAR,5548259,7049088
N046,R281,00-00-00,72 ST,BC,IND,11/07/2020,03:00:00,REGULAR,4169922,2006722
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,11/07/2020,03:00:00,REGULAR,3262253,13146951
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,11/07/2020,03:00:00,REGULAR,15454863,2182873
N056,R188,01-00-00,50 ST,CE,IND,11/07/2020,03:00:00,REGULAR,14364664,11113692
N057,R188,00-00-00,50 ST,CE,IND,11/07/2020,03:00:00,REGULAR,4436321,1564571
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,11/07/2020,01:00:00,REGULAR,11569259,18287084
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,11/07/2020,03:00:00,REGULAR,12319875,41903760
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,11/07/2020,01:00:00,REGULAR,9324362,2241330
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,11/07/2020,03:00:00,REGULAR,28676,113026
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,11/07/2020,03:00:00,REGULAR,2015465,8754619
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,11/07/2020,03:00:00,REGULAR,218076,659815
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,11/07/2020,03:00:00,REGULAR,10460812,7542776
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,11/07/2020,03:00:00,REGULAR,6374869,2974595
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,11/07/2020,03:00:00,REGULAR,515562,513471
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,11/07/2020,03:00:00,REGULAR,6302550,17750994
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,11/07/2020,03:00:00,REGULAR,214081,897592
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,11/07/2020,03:00:00,REGULAR,1681779,12467195
N075,R111,01-05-00,23 ST,CE,IND,11/07/2020,03:00:00,REGULAR,196919,0
N076,R111,00-00-00,23 ST,CE,IND,11/07/2020,03:00:00,REGULAR,5901154,2231475
N077,R111,02-00-00,23 ST,CE,IND,11/07/2020,03:00:00,REGULAR,2997978,4508251
N078,R175,01-00-00,14 ST,ACEL,IND,11/07/2020,00:00:00,REGULAR,690453,958897
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,11/07/2020,00:00:00,REGULAR,205680,610356
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,11/07/2020,00:00:00,REGULAR,9201616,27320239
N086,R282,00-00-00,SPRING ST,CE,IND,11/07/2020,03:00:00,REGULAR,6608791,1686842
N087,R282,01-03-00,SPRING ST,CE,IND,11/07/2020,03:00:00,REGULAR,4778369,1571120
N089,R139,00-00-00,CANAL ST,ACE,IND,11/07/2020,03:00:00,REGULAR,6321981,17279275
N090,R139,01-00-00,CANAL ST,ACE,IND,11/07/2020,03:00:00,REGULAR,1373498,13935568
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,11/07/2020,03:00:00,REGULAR,1159111775,352813215
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,11/07/2020,03:00:00,REGULAR,5796955,5387927
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,11/07/2020,03:00:00,REGULAR,950466,1713879
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,11/07/2020,00:00:00,REGULAR,4390664,2675498
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,11/07/2020,00:00:00,REGULAR,104004,48838
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,11/07/2020,02:00:00,REGULAR,4243990,6618457
N100,R252,00-00-00,HIGH ST,AC,IND,11/07/2020,03:00:00,REGULAR,771187,1644345
N101,R252,01-00-00,HIGH ST,AC,IND,11/07/2020,03:00:00,REGULAR,3809514,14317551
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,11/07/2020,03:00:00,REGULAR,552077,821766
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,11/07/2020,03:00:00,REGULAR,1844058,6820906
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,11/07/2020,03:00:00,REGULAR,19450018,16942893
N110,R283,00-00-00,LAFAYETTE AV,C,IND,11/07/2020,00:00:00,REGULAR,6732,7578
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,11/07/2020,03:00:00,REGULAR,2177790,2047575
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,11/07/2020,03:00:00,REGULAR,571842,3426006
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,11/07/2020,00:00:00,REGULAR,33712,23447
