C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
B022,R229,00-00-00,AVENUE M,BQ,BMT,01/02/2021,03:00:00,REGULAR,7750,23947
B023,R211,01-05-00,KINGS HWY,BQ,BMT,01/02/2021,03:00:00,REGULAR,872,0
B024,R211,00-00-00,KINGS HWY,BQ,BMT,01/02/2021,03:00:00,REGULAR,17219471,11231284
B024A,R211,02-00-00,KINGS HWY,BQ,BMT,01/02/2021,03:00:00,REGULAR,226066,286684
B025,R150,00-00-00,AVENUE U,BQ,BMT,01/02/2021,00:00:00,REGULAR,6225388,3814568
B026,R230,00-00-00,NECK RD,BQ,BMT,01/02/2021,03:00:00,REGULAR,289060,408690
B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,01/02/2021,00:00:00,REGULAR,2190162,8878446
B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,01/02/2021,00:00:00,REGULAR,2081991,206231
B029,R172,00-00-00,BRIGHTON BEACH,BQ,BMT,01/02/2021,03:00:00,REGULAR,13880987,10479899
B031,R172,01-00-00,BRIGHTON BEACH,BQ,BMT,01/02/2021,03:00:00,REGULAR,6444639,8754310
B032,R264,00-00-00,OCEAN PKWY,Q,BMT,01/02/2021,03:00:00,REGULAR,19905,12264
B034,R264,01-05-00,OCEAN PKWY,Q,BMT,01/02/2021,03:00:00,REGULAR,5898560,5898330
C001,R108,01-00-00,BOROUGH HALL,R2345,BMT,01/02/2021,03:00:00,REGULAR,804825,561648
C003,R089,00-00-00,JAY ST-METROTEC,R,BMT,01/02/2021,03:00:00,REGULAR,11891808,10135451
C004,R089,01-05-00,JAY ST-METROTEC,R,BMT,01/02/2021,03:00:00,REGULAR,134218203,0
C008,R099,00-00-00,DEKALB AV,BDNQR,BMT,01/02/2021,03:00:00,REGULAR,1999646007,1850922958
C009,R057,03-00-00,ATL AV-BARCLAY,BDNQR2345,BMT,01/02/2021,03:00:00,REGULAR,645155,1374749
C010,R231,00-00-00,UNION ST,R,BMT,01/02/2021,03:00:00,REGULAR,6695333,2293812
C011,R231,01-00-00,UNION ST,R,BMT,01/02/2021,03:00:00,REGULAR,4193582,13653882
C012,R258,01-00-00,4AV-9 ST,DFGMNR,BMT,01/02/2021,03:00:00,REGULAR,11612395,4584793
C014,R246,00-00-00,PROSPECT AV,R,BMT,01/02/2021,03:00:00,REGULAR,13276418,3064515
C015,R246,01-00-00,PROSPECT AV,R,BMT,01/02/2021,03:00:00,REGULAR,1057163,11665664
C016,R278,00-00-00,25 ST,R,BMT,01/02/2021,03:00:00,REGULAR,1976516,1724407
C017,R455,00-00-00,25 ST,R,BMT,01/02/2021,03:00:00,REGULAR,4381331,8339474
C018,R197,00-00-00,36 ST,DNR,BMT,01/02/2021,00:00:00,REGULAR,70820,111071
C019,R232,00-00-00,45 ST,R,BMT,01/02/2021,03:00:00,REGULAR,5246029,8454042
C020,R233,00-00-00,53 ST,R,BMT,01/02/2021,03:00:00,REGULAR,11358548,5411273
C021,R212,00-00-00,59 ST,NRW,BMT,01/02/2021,03:00:00,REGULAR,9416631,4901176
C022,R212,01-00-00,59 ST,NRW,BMT,01/02/2021,03:00:00,REGULAR,633505,655533
C023,R213,00-00-00,BAY RIDGE AV,R,BMT,01/02/2021,03:00:00,REGULAR,3327864,3528007
C024,R214,00-00-00,77 ST,R,BMT,01/02/2021,03:00:00,REGULAR,9074661,2049093
C025,R215,00-00-00,86 ST,R,BMT,01/02/2021,03:00:00,REGULAR,323868,419750
C026,R215,01-05-00,86 ST,R,BMT,01/02/2021,03:00:00,REGULAR,458794,0
C027,R216,00-00-00,BAY RIDGE-95 ST,R,BMT,01/02/2021,03:00:00,REGULAR,5306793,7316439
C028,R216,01-05-00,BAY RIDGE-95 ST,R,BMT,01/02/2021,03:00:00,REGULAR,1299,0
D001,R390,01-00-00,8 AV,N,BMT,01/02/2021,00:00:00,REGULAR,242786,201754
D002,R390,00-00-00,8 AV,N,BMT,01/02/2021,00:00:00,REGULAR,188305,577912
D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,01/02/2021,00:00:00,REGULAR,2905460,2952315
D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,01/02/2021,00:00:00,REGULAR,239,0
D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,01/02/2021,00:00:00,REGULAR,129897,31970
D006,R398,01-05-00,NEW UTRECHT AV,ND,BMT,01/02/2021,00:00:00,REGULAR,948,0
D008,R392,00-00-00,18 AV,N,BMT,01/02/2021,00:00:00,REGULAR,8036660,7889546
D009,R393,00-00-00,20 AV,N,BMT,01/02/2021,00:00:00,REGULAR,327886,256902
D010,R394,00-00-00,BAY PKWY,N,BMT,01/02/2021,00:00:00,REGULAR,3253093,838465
D011,R394,01-05-00,BAY PKWY,N,BMT,01/02/2021,00:00:00,REGULAR,575996153,672530542
D012,R395,00-00-00,KINGS HWY,N,BMT,01/02/2021,00:00:00,REGULAR,4480131,4973040
D015,R396,00-00-00,AVENUE U,N,BMT,01/02/2021,00:00:00,REGULAR,4125561,5826765
D016,R397,00-00-00,86 ST,N,BMT,01/02/2021,00:00:00,REGULAR,184297,500664
E001,R368,00-00-00,9 AV,D,BMT,01/02/2021,00:00:00,REGULAR,9011479,11102215
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,01/02/2021,00:00:00,REGULAR,2148553,970028
E004,R234,00-00-00,50 ST,D,BMT,01/02/2021,03:00:00,REGULAR,6210523,5774058
E005,R247,00-00-00,55 ST,D,BMT,01/02/2021,03:00:00,REGULAR,7387318,4205082
E009,R370,00-00-00,71 ST,D,BMT,01/02/2021,03:00:00,REGULAR,8518778,7778945
E011,R371,00-00-00,79 ST,D,BMT,01/02/2021,03:00:00,REGULAR,11894606,9191415
E012,R372,00-00-00,18 AV,D,BMT,01/02/2021,03:00:00,REGULAR,15506670,11586488
E013,R373,00-00-00,20 AV,D,BMT,01/02/2021,03:00:00,REGULAR,118853,34182
E014,R374,00-00-00,BAY PKWY,D,BMT,01/02/2021,00:00:00,REGULAR,15371120,12386180
E015,R399,00-00-00,25 AV,D,BMT,01/02/2021,00:00:00,REGULAR,3973399,847636
E016,R400,00-00-00,BAY 50 ST,D,BMT,01/02/2021,00:00:00,REGULAR,8093316,6975350
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,01/02/2021,00:00:00,REGULAR,1568800,2728228
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,01/02/2021,00:00:00,REGULAR,17254898,185582
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,01/02/2021,03:00:00,REGULAR,4401706,9598029
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,01/02/2021,03:00:00,REGULAR,1384,0
H001,R175,00-00-00,8 AV,ACEL,BMT,01/02/2021,00:00:00,REGULAR,17251,18181
H003,R163,01-00-00,6 AV,FLM123,BMT,01/02/2021,03:00:00,REGULAR,8187128,10258732
H005,R330,00-00-00,3 AV,L,BMT,01/02/2021,03:00:00,REGULAR,3374128,9505325
H006,R330,01-00-00,3 AV,L,BMT,01/02/2021,03:00:00,REGULAR,8098790,2618347
H007,R248,00-00-00,1 AV,L,BMT,01/02/2021,03:00:00,REGULAR,15512620,17567308
H007A,R248,02-00-00,1 AV,L,BMT,01/02/2021,03:00:00,REGULAR,181842,29166
H008,R248,01-00-00,1 AV,L,BMT,01/02/2021,03:00:00,REGULAR,202,3808
H009,R235,00-00-00,BEDFORD AV,L,BMT,01/02/2021,03:00:00,REGULAR,398959,69959
H010,R235,01-00-00,BEDFORD AV,L,BMT,01/02/2021,03:00:00,REGULAR,1978227,5407844
H012,R268,01-00-00,LORIMER ST,LG,BMT,01/02/2021,00:00:00,REGULAR,196815,75786
H013,R249,01-00-00,GRAHAM AV,L,BMT,01/02/2021,03:00:00,REGULAR,7651990,1352452
H014,R249,00-00-00,GRAHAM AV,L,BMT,01/02/2021,03:00:00,REGULAR,2171056,12795068
H015,R250,01-00-00,GRAND ST,L,BMT,01/02/2021,03:00:00,REGULAR,7661025,4239145
H016,R250,00-00-00,GRAND ST,L,BMT,01/02/2021,03:00:00,REGULAR,1469728,4446650
H017,R265,00-00-00,MONTROSE AV,L,BMT,01/02/2021,03:00:00,REGULAR,7781741,8923509
H019,R294,00-00-00,MORGAN AV,L,BMT,01/02/2021,03:00:00,REGULAR,70211,90564
H022,R279,00-00-00,JEFFERSON ST,L,BMT,01/02/2021,03:00:00,REGULAR,8029834,5661788
H023,R236,00-00-00,DEKALB AV,L,BMT,01/02/2021,03:00:00,REGULAR,5430031,2041331
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,01/02/2021,03:00:00,REGULAR,7790839,19110978
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,01/02/2021,03:00:00,REGULAR,11054526,6386348
H028,R266,00-00-00,HALSEY ST,L,BMT,01/02/2021,03:00:00,REGULAR,5878210,2994429
H030,R266,01-00-00,HALSEY ST,L,BMT,01/02/2021,03:00:00,REGULAR,1677366,3857888
H032,R295,00-00-00,WILSON AV,L,BMT,01/02/2021,03:00:00,REGULAR,4920645,6596875
H033,R313,00-00-00,BUSHWICK AV,L,BMT,01/02/2021,03:00:00,REGULAR,4346661,4102602
H035,R348,00-00-00,ATLANTIC AV,L,BMT,01/02/2021,03:00:00,REGULAR,1114278,249434
H037,R349,00-00-00,SUTTER AV,L,BMT,01/02/2021,00:00:00,REGULAR,2445387,2757678
H038,R350,00-00-00,LIVONIA AV,L,BMT,01/02/2021,00:00:00,REGULAR,110395,109063
H039,R375,00-00-00,NEW LOTS,L,BMT,01/02/2021,00:00:00,REGULAR,4042,10751
H040,R376,00-00-00,EAST 105 ST,L,BMT,01/02/2021,00:00:00,REGULAR,9717275,7970020
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,01/02/2021,00:00:00,REGULAR,58295,45640
J001,R460,01-00-00,MARCY AV,JMZ,BMT,01/02/2021,00:00:00,REGULAR,8748184,1226663
J002,R460,00-00-00,MARCY AV,JMZ,BMT,01/02/2021,00:00:00,REGULAR,2053957,452257
J003,R352,00-00-00,HEWES ST,JM,BMT,01/02/2021,00:00:00,REGULAR,8389433,2627884
J005,R353,00-00-00,LORIMER ST,JM,BMT,01/02/2021,00:00:00,REGULAR,5996453,1934946
J007,R377,00-00-00,FLUSHING AV,JM,BMT,01/02/2021,00:00:00,REGULAR,17250735,11218051
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,01/02/2021,00:00:00,REGULAR,16455883,24863308
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,01/02/2021,00:00:00,REGULAR,4760290,2770681
J013,R380,00-00-00,GATES AV,JZ,BMT,01/02/2021,00:00:00,REGULAR,6120227,2085595
J016,R381,00-00-00,HALSEY ST,J,BMT,01/02/2021,00:00:00,REGULAR,2224612,2226392
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,01/02/2021,00:00:00,REGULAR,858983,295545
J020,R433,00-00-00,ALABAMA AV,J,BMT,01/02/2021,00:00:00,REGULAR,2171110,1710349
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,01/02/2021,00:00:00,REGULAR,31918,29912
J022,R435,00-00-00,CLEVELAND ST,J,BMT,01/02/2021,00:00:00,REGULAR,5173030,5800497
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,01/02/2021,00:00:00,REGULAR,7423328,9841078
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,01/02/2021,00:00:00,REGULAR,1013286,1877761
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,01/02/2021,03:00:00,REGULAR,674877,749032
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,01/02/2021,03:00:00,REGULAR,607119,407033
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,01/02/2021,03:00:00,REGULAR,8317010,7507695
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,01/02/2021,03:00:00,REGULAR,5141480,6524268
J034,R007,00-00-00,104 ST,JZ,BMT,01/02/2021,03:00:00,REGULAR,171279,116452
J035,R008,00-00-00,111 ST,J,BMT,01/02/2021,03:00:00,REGULAR,3915074,5407951
J037,R009,00-00-00,121 ST,JZ,BMT,01/02/2021,03:00:00,REGULAR,3538919,3864700
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,01/02/2021,00:00:00,REGULAR,145877,429737
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,01/02/2021,00:00:00,REGULAR,218643,613782
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,01/02/2021,00:00:00,REGULAR,271250,73541
K017,R401,00-00-00,CENTRAL AV,M,BMT,01/02/2021,00:00:00,REGULAR,976883,3470960
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,01/02/2021,00:00:00,REGULAR,1572018,6114435
K022,R402,00-00-00,SENECA AVE,M,BMT,01/02/2021,00:00:00,REGULAR,2570349,3279869
K024,R403,00-00-00,FOREST AVE,M,BMT,01/02/2021,00:00:00,REGULAR,4130784,5184705
K025,R404,00-00-00,FRESH POND RD,M,BMT,01/02/2021,00:00:00,REGULAR,4478051,4016355
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,01/02/2021,03:00:00,REGULAR,3355451,2524095
N001,R173,01-05-00,INWOOD-207 ST,A,IND,01/02/2021,00:00:00,REGULAR,564,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,01/02/2021,00:00:00,REGULAR,382547,261597
N003,R185,00-00-00,DYCKMAN ST,A,IND,01/02/2021,00:00:00,REGULAR,12089399,413048
N006A,R280,00-00-00,190 ST,A,IND,01/02/2021,03:00:00,REGULAR,1441635459,1844699044
N007A,R174,00-00-00,181 ST,A,IND,01/02/2021,00:00:00,REGULAR,18016,94936
N009,R174,01-00-00,181 ST,A,IND,01/02/2021,00:00:00,REGULAR,11060490,3701245
N010,R126,00-00-00,175 ST,A,IND,01/02/2021,03:00:00,REGULAR,4349953,7010431
N011,R126,01-05-00,175 ST,A,IND,01/02/2021,03:00:00,REGULAR,664,0
N012,R035,01-05-00,168 ST,AC1,IND,01/02/2021,03:00:00,REGULAR,131711,589824
N013,R035,02-00-00,168 ST,AC1,IND,01/02/2021,03:00:00,REGULAR,3674109,5727946
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,01/02/2021,00:00:00,REGULAR,40068,18928
N017,R331,00-00-00,155 ST,C,IND,01/02/2021,00:00:00,REGULAR,2458922,5564391
N019,R101,01-00-00,145 ST,ABCD,IND,01/02/2021,03:00:00,REGULAR,7688252,16910712
N020,R101,00-00-00,145 ST,ABCD,IND,01/02/2021,03:00:00,REGULAR,19149760,9210109
N022,R332,02-05-00,135 ST,BC,IND,01/02/2021,00:00:00,REGULAR,117440838,0
N023,R332,01-00-00,135 ST,BC,IND,01/02/2021,00:00:00,REGULAR,9948,9745
N024,R332,00-00-00,135 ST,BC,IND,01/02/2021,00:00:00,REGULAR,2487870,4538506
N025,R102,01-00-00,125 ST,ACBD,IND,01/02/2021,03:00:00,REGULAR,240374,235003
N026,R102,00-00-00,125 ST,ACBD,IND,01/02/2021,03:00:00,REGULAR,127959,176717
N029,R333,01-00-00,116 ST,BC,IND,01/02/2021,00:00:00,REGULAR,46924,36300
N030,R333,00-00-00,116 ST,BC,IND,01/02/2021,00:00:00,REGULAR,26831,47071
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,01/02/2021,00:00:00,REGULAR,6194,4686
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,01/02/2021,00:00:00,REGULAR,14223810,8793808
N037,R314,00-00-00,103 ST,BC,IND,01/02/2021,00:00:00,REGULAR,14878116,11791967
N039,R251,01-00-00,96 ST,BC,IND,01/02/2021,03:00:00,REGULAR,2973944,1044627
N040,R251,00-00-00,96 ST,BC,IND,01/02/2021,03:00:00,REGULAR,748252,2002489
N043,R186,00-00-00,86 ST,BC,IND,01/02/2021,03:00:00,REGULAR,78642,117608
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,01/02/2021,00:00:00,REGULAR,123585,42878
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,01/02/2021,00:00:00,REGULAR,5556053,7069830
N046,R281,00-00-00,72 ST,BC,IND,01/02/2021,03:00:00,REGULAR,4194448,2014473
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,01/02/2021,03:00:00,REGULAR,3273195,13198834
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,01/02/2021,03:00:00,REGULAR,15545673,2210147
N056,R188,01-00-00,50 ST,CE,IND,01/02/2021,03:00:00,REGULAR,14386396,11129662
N057,R188,00-00-00,50 ST,CE,IND,01/02/2021,03:00:00,REGULAR,4467150,1593620
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,01/02/2021,01:00:00,REGULAR,11583651,18327930
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,01/02/2021,03:00:00,REGULAR,12328442,41984230
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,01/02/2021,01:00:00,REGULAR,9372294,2264444
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,01/02/2021,03:00:00,REGULAR,39827,159714
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,01/02/2021,03:00:00,REGULAR,2043608,8925523
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,01/02/2021,03:00:00,REGULAR,225462,683742
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,01/02/2021,03:00:00,REGULAR,10481893,7574282
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,01/02/2021,03:00:00,REGULAR,6386705,2986487
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,01/02/2021,03:00:00,REGULAR,532864,536564
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,01/02/2021,03:00:00,REGULAR,6314184,17799686
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,01/02/2021,03:00:00,REGULAR,215704,909279
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,01/02/2021,03:00:00,REGULAR,1682625,12475769
N075,R111,01-05-00,23 ST,CE,IND,01/02/2021,03:00:00,REGULAR,196927,0
N076,R111,00-00-00,23 ST,CE,IND,01/02/2021,03:00:00,REGULAR,5935203,2247350
N077,R111,02-00-00,23 ST,CE,IND,01/02/2021,03:00:00,REGULAR,3013573,4549623
N078,R175,01-00-00,14 ST,ACEL,IND,01/02/2021,00:00:00,REGULAR,720341,1000592
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,01/02/2021,00:00:00,REGULAR,235371,703878
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,01/02/2021,00:00:00,REGULAR,9227848,27422085
N086,R282,00-00-00,SPRING ST,CE,IND,01/02/2021,03:00:00,REGULAR,6628689,1692644
N087,R282,01-03-00,SPRING ST,CE,IND,01/02/2021,03:00:00,REGULAR,4789783,1575420
N089,R139,00-00-00,CANAL ST,ACE,IND,01/02/2021,03:00:00,REGULAR,6330573,17316580
N090,R139,01-00-00,CANAL ST,ACE,IND,01/02/2021,03:00:00,REGULAR,1375857,13969483
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,01/02/2021,03:00:00,REGULAR,1159128238,352818094
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,01/02/2021,03:00:00,REGULAR,5808213,5402488
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,01/02/2021,03:00:00,REGULAR,958526,1735746
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,01/02/2021,00:00:00,REGULAR,4411627,2707173
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,01/02/2021,00:00:00,REGULAR,127733,60048
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,01/02/2021,02:00:00,REGULAR,4259475,6647244
N100,R252,00-00-00,HIGH ST,AC,IND,01/02/2021,03:00:00,REGULAR,792055,1680461
N101,R252,01-00-00,HIGH ST,AC,IND,01/02/2021,03:00:00,REGULAR,3816797,14355795
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,01/02/2021,03:00:00,REGULAR,563318,845093
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,01/02/2021,03:00:00,REGULAR,1852905,6834166
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,01/02/2021,03:00:00,REGULAR,19507724,16986198
N110,R283,00-00-00,LAFAYETTE AV,C,IND,01/02/2021,00:00:00,REGULAR,9858,11217
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,01/02/2021,03:00:00,REGULAR,2185289,2062381
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,01/02/2021,03:00:00,REGULAR,572628,3432451
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,01/02/2021,00:00:00,REGULAR,46199,31553
N114,R297,01-00-00,FRANKLIN AV,ACS,IND,01/02/2021,00:00:00,REGULAR,1702490,9328691
