C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
B017,R262,00-00-00,BEVERLEY ROAD,BQ,BMT,05/29/2021,00:00:00,REGULAR,5143515,2582299
B018,R184,00-00-00,CORTELYOU RD,BQ,BMT,05/29/2021,00:00:00,REGULAR,205588,104178
B019,R149,00-00-00,NEWKIRK PLAZA,BQ,BMT,05/29/2021,01:00:00,REGULAR,18224644,17210996
B020,R263,00-00-00,AVENUE H,BQ,BMT,05/29/2021,00:00:00,REGULAR,48956,26741
B021,R228,00-00-00,AVENUE J,BQ,BMT,05/29/2021,00:00:00,REGULAR,9529074,8052679
B022,R229,00-00-00,AVENUE M,BQ,BMT,05/29/2021,00:00:00,REGULAR,24913,71336
B023,R211,01-05-00,KINGS HWY,BQ,BMT,05/29/2021,00:00:00,REGULAR,881,0
B024,R211,00-00-00,KINGS HWY,BQ,BMT,05/29/2021,00:00:00,REGULAR,17381984,11344927
B024A,R211,02-00-00,KINGS HWY,BQ,BMT,05/29/2021,00:00:00,REGULAR,252487,319971
B025,R150,00-00-00,AVENUE U,BQ,BMT,05/29/2021,01:00:00,REGULAR,6343946,3886305
B026,R230,00-00-00,NECK RD,BQ,BMT,05/29/2021,00:00:00,REGULAR,312872,441281
B027,R136,00-00-00,SHEEPSHEAD BAY,BQ,BMT,05/29/2021,01:00:00,REGULAR,2232676,9105977
B028,R136,01-00-00,SHEEPSHEAD BAY,BQ,BMT,05/29/2021,01:00:00,REGULAR,2106449,307367
B029,R172,00-00-00,BRIGHTON BEACH,BQ,BMT,05/29/2021,00:00:00,REGULAR,13959282,10555372
B031,R172,01-00-00,BRIGHTON BEACH,BQ,BMT,05/29/2021,00:00:00,REGULAR,6488425,8852933
B032,R264,00-00-00,OCEAN PKWY,Q,BMT,05/29/2021,00:00:00,REGULAR,65854,43577
B034,R264,01-05-00,OCEAN PKWY,Q,BMT,05/29/2021,00:00:00,REGULAR,5898586,5898330
C001,R108,01-00-00,BOROUGH HALL,R2345,BMT,05/29/2021,00:00:00,REGULAR,841984,598515
C003,R089,00-00-00,JAY ST-METROTEC,R,BMT,05/29/2021,00:00:00,REGULAR,11915103,10161593
C004,R089,01-05-00,JAY ST-METROTEC,R,BMT,05/29/2021,00:00:00,REGULAR,134218229,0
C008,R099,00-00-00,DEKALB AV,BDNQR,BMT,05/29/2021,00:00:00,REGULAR,1999556972,1851028710
C009,R057,03-00-00,ATL AV-BARCLAY,BDNQR2345,BMT,05/29/2021,00:00:00,REGULAR,742275,1544367
C010,R231,00-00-00,UNION ST,R,BMT,05/29/2021,00:00:00,REGULAR,6779673,2350008
C011,R231,01-00-00,UNION ST,R,BMT,05/29/2021,00:00:00,REGULAR,4231234,13778642
C012,R258,01-00-00,4AV-9 ST,DFGMNR,BMT,05/29/2021,00:00:00,REGULAR,11668875,4615105
C014,R246,00-00-00,PROSPECT AV,R,BMT,05/29/2021,00:00:00,REGULAR,13325606,3095648
C015,R246,01-00-00,PROSPECT AV,R,BMT,05/29/2021,00:00:00,REGULAR,1071125,11772914
C016,R278,00-00-00,25 ST,R,BMT,05/29/2021,00:00:00,REGULAR,1995575,1763920
C017,R455,00-00-00,25 ST,R,BMT,05/29/2021,00:00:00,REGULAR,4411776,8425153
C018,R197,00-00-00,36 ST,DNR,BMT,05/29/2021,01:00:00,REGULAR,260780,389482
C019,R232,00-00-00,45 ST,R,BMT,05/29/2021,04:00:00,REGULAR,5324953,8627468
C020,R233,00-00-00,53 ST,R,BMT,05/29/2021,00:00:00,REGULAR,11493010,5488757
C021,R212,00-00-00,59 ST,NRW,BMT,05/29/2021,00:00:00,REGULAR,9523189,4967775
C022,R212,01-00-00,59 ST,NRW,BMT,05/29/2021,00:00:00,REGULAR,704908,749631
C023,R213,00-00-00,BAY RIDGE AV,R,BMT,05/29/2021,00:00:00,REGULAR,3370060,3707734
C024,R214,00-00-00,77 ST,R,BMT,05/29/2021,00:00:00,REGULAR,9171337,2071193
C025,R215,00-00-00,86 ST,R,BMT,05/29/2021,00:00:00,REGULAR,403878,563243
C026,R215,01-05-00,86 ST,R,BMT,05/29/2021,00:00:00,REGULAR,458836,0
C027,R216,00-00-00,BAY RIDGE-95 ST,R,BMT,05/29/2021,00:00:00,REGULAR,5334141,7378065
C028,R216,01-05-00,BAY RIDGE-95 ST,R,BMT,05/29/2021,00:00:00,REGULAR,1332,0
D001,R390,01-00-00,8 AV,N,BMT,05/29/2021,01:00:00,REGULAR,263237,233509
D002,R390,00-00-00,8 AV,N,BMT,05/29/2021,01:00:00,REGULAR,226908,669130
D003,R391,00-00-00,FT HAMILTON PKY,N,BMT,05/29/2021,09:00:00,REGULAR,2917161,2982622
D004,R391,01-05-00,FT HAMILTON PKY,N,BMT,05/29/2021,01:00:00,RECOVR AUD,249,0
D005,R398,00-00-00,NEW UTRECHT AV,ND,BMT,05/29/2021,01:00:00,REGULAR,159705,38493
D006,R398,01-05-00,NEW UTRECHT AV,ND,BMT,05/29/2021,01:00:00,REGULAR,589832,0
D008,R392,00-00-00,18 AV,N,BMT,05/29/2021,01:00:00,REGULAR,8071597,7937221
D009,R393,00-00-00,20 AV,N,BMT,05/29/2021,01:00:00,REGULAR,377421,291896
D010,R394,00-00-00,BAY PKWY,N,BMT,05/29/2021,01:00:00,REGULAR,3316805,926839
D011,R394,01-05-00,BAY PKWY,N,BMT,05/29/2021,01:00:00,REGULAR,575996173,672530542
D012,R395,00-00-00,KINGS HWY,N,BMT,05/29/2021,01:00:00,REGULAR,4516956,5007792
D015,R396,00-00-00,AVENUE U,N,BMT,05/29/2021,01:00:00,REGULAR,4180885,5921936
D016,R397,00-00-00,86 ST,N,BMT,05/29/2021,01:00:00,REGULAR,215369,569937
E001,R368,00-00-00,9 AV,D,BMT,05/29/2021,01:00:00,REGULAR,9033628,11112959
E003,R369,00-00-00,FT HAMILTON PKY,D,BMT,05/29/2021,01:00:00,REGULAR,2224240,1008294
E004,R234,00-00-00,50 ST,D,BMT,05/29/2021,00:00:00,REGULAR,6291125,5855753
E005,R247,00-00-00,55 ST,D,BMT,05/29/2021,00:00:00,REGULAR,7457777,4231349
E009,R370,00-00-00,71 ST,D,BMT,05/29/2021,00:00:00,REGULAR,8580544,7822087
E011,R371,00-00-00,79 ST,D,BMT,05/29/2021,00:00:00,REGULAR,11983024,9241639
E012,R372,00-00-00,18 AV,D,BMT,05/29/2021,00:00:00,REGULAR,15654789,11632193
E013,R373,00-00-00,20 AV,D,BMT,05/29/2021,00:00:00,REGULAR,237630,68685
E014,R374,00-00-00,BAY PKWY,D,BMT,05/29/2021,01:00:00,REGULAR,15505158,12519638
E015,R399,00-00-00,25 AV,D,BMT,05/29/2021,01:00:00,RECOVR AUD,4039844,865018
E016,R400,00-00-00,BAY 50 ST,D,BMT,05/29/2021,01:00:00,REGULAR,8158730,6991697
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,05/29/2021,01:00:00,REGULAR,1656643,2870399
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,05/29/2021,01:00:00,REGULAR,11490,7821
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,05/29/2021,00:00:00,REGULAR,4408887,9650990
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,05/29/2021,00:00:00,REGULAR,1405,0
H001,R175,00-00-00,8 AV,ACEL,BMT,05/29/2021,01:00:00,REGULAR,174401,211001
H003,R163,01-00-00,6 AV,FLM123,BMT,05/29/2021,00:00:00,REGULAR,8223741,10361013
H005,R330,00-00-00,3 AV,L,BMT,05/29/2021,00:00:00,REGULAR,3397058,9629481
H006,R330,01-00-00,3 AV,L,BMT,05/29/2021,00:00:00,REGULAR,8187256,2643754
H007,R248,00-00-00,1 AV,L,BMT,05/29/2021,00:00:00,REGULAR,15570192,17823915
H007A,R248,02-00-00,1 AV,L,BMT,05/29/2021,00:00:00,REGULAR,268447,41749
H008,R248,01-00-00,1 AV,L,BMT,05/29/2021,00:00:00,REGULAR,7049,123085
H009,R235,00-00-00,BEDFORD AV,L,BMT,05/29/2021,00:00:00,REGULAR,469714,89490
H010,R235,01-00-00,BEDFORD AV,L,BMT,05/29/2021,00:00:00,REGULAR,1982611,5485617
H012,R268,01-00-00,LORIMER ST,LG,BMT,05/29/2021,01:00:00,REGULAR,257270,109283
H013,R249,01-00-00,GRAHAM AV,L,BMT,05/29/2021,00:00:00,REGULAR,447202,22265
H014,R249,00-00-00,GRAHAM AV,L,BMT,05/29/2021,00:00:00,REGULAR,2191106,12907377
H015,R250,01-00-00,GRAND ST,L,BMT,05/29/2021,00:00:00,REGULAR,7714878,4287077
H016,R250,00-00-00,GRAND ST,L,BMT,05/29/2021,00:00:00,REGULAR,1504925,4568979
H017,R265,00-00-00,MONTROSE AV,L,BMT,05/29/2021,00:00:00,REGULAR,7882958,9129934
H019,R294,00-00-00,MORGAN AV,L,BMT,05/29/2021,00:00:00,REGULAR,154912,212228
H022,R279,00-00-00,JEFFERSON ST,L,BMT,05/29/2021,00:00:00,REGULAR,8126720,5723997
H023,R236,00-00-00,DEKALB AV,L,BMT,05/29/2021,00:00:00,REGULAR,5540796,2109411
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,05/29/2021,00:00:00,REGULAR,7900939,19521610
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,05/29/2021,00:00:00,REGULAR,11148962,6478383
H028,R266,00-00-00,HALSEY ST,L,BMT,05/29/2021,00:00:00,REGULAR,5951246,3047697
H030,R266,01-00-00,HALSEY ST,L,BMT,05/29/2021,00:00:00,REGULAR,1678243,3898952
H032,R295,00-00-00,WILSON AV,L,BMT,05/29/2021,00:00:00,REGULAR,4991145,6721458
H033,R313,00-00-00,BUSHWICK AV,L,BMT,05/29/2021,00:00:00,REGULAR,4414436,4184218
H035,R348,00-00-00,ATLANTIC AV,L,BMT,05/29/2021,00:00:00,REGULAR,1151251,260617
H037,R349,00-00-00,SUTTER AV,L,BMT,05/29/2021,01:00:00,REGULAR,2564084,2996153
H038,R350,00-00-00,LIVONIA AV,L,BMT,05/29/2021,01:00:00,REGULAR,122662,140911
H039,R375,00-00-00,NEW LOTS,L,BMT,05/29/2021,01:00:00,REGULAR,107922,239088
H040,R376,00-00-00,EAST 105 ST,L,BMT,05/29/2021,01:00:00,REGULAR,9780020,8073349
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,05/29/2021,01:00:00,REGULAR,109183,110339
J001,R460,01-00-00,MARCY AV,JMZ,BMT,05/29/2021,01:00:00,REGULAR,8812386,1244948
J002,R460,00-00-00,MARCY AV,JMZ,BMT,05/29/2021,01:00:00,REGULAR,2077818,461205
J003,R352,00-00-00,HEWES ST,JM,BMT,05/29/2021,01:00:00,REGULAR,2147416896,671154389
J005,R353,00-00-00,LORIMER ST,JM,BMT,05/29/2021,01:00:00,REGULAR,6049920,1972719
J007,R377,00-00-00,FLUSHING AV,JM,BMT,05/29/2021,01:00:00,REGULAR,17371834,11322387
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,05/29/2021,01:00:00,REGULAR,16594819,25111473
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,05/29/2021,01:00:00,REGULAR,4858440,2874573
J013,R380,00-00-00,GATES AV,JZ,BMT,05/29/2021,01:00:00,REGULAR,6272496,2158229
J016,R381,00-00-00,HALSEY ST,J,BMT,05/29/2021,01:00:00,REGULAR,2280431,2312275
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,05/29/2021,01:00:00,REGULAR,918457,328746
J020,R433,00-00-00,ALABAMA AV,J,BMT,05/29/2021,01:00:00,REGULAR,2191214,1720466
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,05/29/2021,01:00:00,REGULAR,80383,73395
J022,R435,00-00-00,CLEVELAND ST,J,BMT,05/29/2021,01:00:00,REGULAR,5263528,5955155
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,05/29/2021,01:00:00,REGULAR,7489029,9967161
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,05/29/2021,01:00:00,REGULAR,1068204,1998195
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,05/29/2021,00:00:00,REGULAR,713484,784593
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,05/29/2021,00:00:00,REGULAR,25616,13042
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,05/29/2021,00:00:00,REGULAR,8393822,7563358
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,05/29/2021,00:00:00,REGULAR,5210642,6579687
J032,R006,01-05-00,WOODHAVEN BLVD,JZ,BMT,05/29/2021,00:00:00,REGULAR,262144,0
J034,R007,00-00-00,104 ST,JZ,BMT,05/29/2021,00:00:00,REGULAR,219273,179890
J035,R008,00-00-00,111 ST,J,BMT,05/29/2021,00:00:00,REGULAR,3966140,5438958
J037,R009,00-00-00,121 ST,JZ,BMT,05/29/2021,00:00:00,REGULAR,3577448,3884163
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,05/29/2021,01:00:00,REGULAR,157064,431213
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,05/29/2021,01:00:00,REGULAR,232377,618561
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,05/29/2021,01:00:00,REGULAR,271250,95882
K017,R401,00-00-00,CENTRAL AV,M,BMT,05/29/2021,01:00:00,REGULAR,1014608,3589385
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,05/29/2021,01:00:00,REGULAR,1595958,6269983
K022,R402,00-00-00,SENECA AVE,M,BMT,05/29/2021,01:00:00,REGULAR,2607013,3341757
K024,R403,00-00-00,FOREST AVE,M,BMT,05/29/2021,01:00:00,REGULAR,4173943,5242210
K025,R404,00-00-00,FRESH POND RD,M,BMT,05/29/2021,01:00:00,REGULAR,4490987,4086715
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,05/29/2021,00:00:00,REGULAR,3392442,2561936
N001,R173,01-05-00,INWOOD-207 ST,A,IND,05/29/2021,01:00:00,REGULAR,580,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,05/29/2021,01:00:00,REGULAR,510804,364409
N003,R185,00-00-00,DYCKMAN ST,A,IND,05/29/2021,01:00:00,REGULAR,12244911,423903
N006A,R280,00-00-00,190 ST,A,IND,05/29/2021,00:00:00,REGULAR,1441559291,1844682806
N007A,R174,00-00-00,181 ST,A,IND,05/29/2021,01:00:00,REGULAR,59891,282211
N009,R174,01-00-00,181 ST,A,IND,05/29/2021,01:00:00,REGULAR,11163883,3751490
N010,R126,00-00-00,175 ST,A,IND,05/29/2021,00:00:00,REGULAR,4421578,7164472
N011,R126,01-05-00,175 ST,A,IND,05/29/2021,00:00:00,REGULAR,710,0
N012,R035,01-05-00,168 ST,AC1,IND,05/29/2021,00:00:00,REGULAR,327686,0
N013,R035,02-00-00,168 ST,AC1,IND,05/29/2021,00:00:00,REGULAR,3745089,5891883
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,05/29/2021,01:00:00,REGULAR,79132,39567
N017,R331,00-00-00,155 ST,C,IND,05/29/2021,01:00:00,REGULAR,2478926,5616202
N019,R101,01-00-00,145 ST,ABCD,IND,05/29/2021,00:00:00,REGULAR,7752025,17125106
N020,R101,00-00-00,145 ST,ABCD,IND,05/29/2021,00:00:00,REGULAR,19307069,9354744
N022,R332,02-05-00,135 ST,BC,IND,05/29/2021,01:00:00,RECOVR AUD,117440853,0
N023,R332,01-00-00,135 ST,BC,IND,05/29/2021,01:00:00,REGULAR,22230,31412
N024,R332,00-00-00,135 ST,BC,IND,05/29/2021,01:00:00,REGULAR,2497512,4579867
N025,R102,01-00-00,125 ST,ACBD,IND,05/29/2021,00:00:00,REGULAR,305816,305478
N026,R102,00-00-00,125 ST,ACBD,IND,05/29/2021,00:00:00,REGULAR,327745,450150
N029,R333,01-00-00,116 ST,BC,IND,05/29/2021,01:00:00,REGULAR,71369,65535
N030,R333,00-00-00,116 ST,BC,IND,05/29/2021,01:00:00,REGULAR,91000,161042
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,05/29/2021,01:00:00,REGULAR,46593,34919
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,05/29/2021,01:00:00,REGULAR,14297254,8838926
N037,R314,00-00-00,103 ST,BC,IND,05/29/2021,01:00:00,REGULAR,14979355,11884146
N039,R251,01-00-00,96 ST,BC,IND,05/29/2021,00:00:00,REGULAR,3048484,1076215
N040,R251,00-00-00,96 ST,BC,IND,05/29/2021,00:00:00,REGULAR,769008,2100264
N043,R186,00-00-00,86 ST,BC,IND,05/29/2021,00:00:00,REGULAR,154353,247101
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,05/29/2021,01:00:00,REGULAR,228000,80663
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,05/29/2021,01:00:00,REGULAR,5582666,7140905
N046,R281,00-00-00,72 ST,BC,IND,05/29/2021,00:00:00,REGULAR,4273526,2040625
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,05/29/2021,00:00:00,REGULAR,3304684,13355529
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,05/29/2021,00:00:00,REGULAR,15791965,2285388
N056,R188,01-00-00,50 ST,CE,IND,05/29/2021,00:00:00,REGULAR,14446592,11173962
N057,R188,00-00-00,50 ST,CE,IND,05/29/2021,00:00:00,REGULAR,4573311,1693361
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,05/29/2021,02:00:00,REGULAR,11624385,18447785
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,05/29/2021,00:00:00,REGULAR,12377923,42243987
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,05/29/2021,02:00:00,REGULAR,9509196,2331414
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,05/29/2021,00:00:00,REGULAR,8594,37163
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,05/29/2021,00:00:00,REGULAR,2125866,9444103
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,05/29/2021,00:00:00,REGULAR,252261,764932
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,05/29/2021,00:00:00,REGULAR,10548916,7672416
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,05/29/2021,00:00:00,REGULAR,6427476,3020440
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,05/29/2021,00:00:00,REGULAR,590772,605397
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,05/29/2021,00:00:00,REGULAR,6351356,17948261
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,05/29/2021,00:00:00,REGULAR,222053,949142
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,05/29/2021,00:00:00,REGULAR,1685226,12506248
N075,R111,01-05-00,23 ST,CE,IND,05/29/2021,00:00:00,REGULAR,196987,0
N076,R111,00-00-00,23 ST,CE,IND,05/29/2021,00:00:00,REGULAR,6034882,2299488
N077,R111,02-00-00,23 ST,CE,IND,05/29/2021,00:00:00,REGULAR,3063272,4685747
N078,R175,01-00-00,14 ST,ACEL,IND,05/29/2021,01:00:00,REGULAR,812529,1140169
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,05/29/2021,01:00:00,REGULAR,325131,1001954
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,05/29/2021,01:00:00,REGULAR,9312897,27761350
N086,R282,00-00-00,SPRING ST,CE,IND,05/29/2021,00:00:00,REGULAR,6689379,1713591
N087,R282,01-03-00,SPRING ST,CE,IND,05/29/2021,00:00:00,REGULAR,4827802,1588197
N089,R139,00-00-00,CANAL ST,ACE,IND,05/29/2021,00:00:00,REGULAR,6359732,17443022
N090,R139,01-00-00,CANAL ST,ACE,IND,05/29/2021,00:00:00,REGULAR,1383517,14074385
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,05/29/2021,00:00:00,REGULAR,1159173018,352832456
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,05/29/2021,00:00:00,REGULAR,5843255,5446302
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,05/29/2021,00:00:00,REGULAR,980653,1802172
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,05/29/2021,01:00:00,REGULAR,16050,25984
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,05/29/2021,01:00:00,REGULAR,196170,92097
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,05/29/2021,03:00:00,REGULAR,2342074,89378
N100,R252,00-00-00,HIGH ST,AC,IND,05/29/2021,00:00:00,REGULAR,44177,85190
N101,R252,01-00-00,HIGH ST,AC,IND,05/29/2021,00:00:00,REGULAR,3844687,14489585
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,05/29/2021,00:00:00,REGULAR,599249,916751
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,05/29/2021,00:00:00,REGULAR,1879792,6887125
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,05/29/2021,00:00:00,REGULAR,19666095,17114680
N110,R283,00-00-00,LAFAYETTE AV,C,IND,05/29/2021,01:00:00,REGULAR,17376,21915
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,05/29/2021,00:00:00,REGULAR,2209637,2105656
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,05/29/2021,00:00:00,REGULAR,574936,3454291
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,05/29/2021,01:00:00,REGULAR,80521,49997
