C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
E014,R374,00-00-00,BAY PKWY,D,BMT,04/24/2021,01:00:00,REGULAR,15469845,12484954
E015,R399,00-00-00,25 AV,D,BMT,04/24/2021,01:00:00,REGULAR,4021743,859683
E016,R400,00-00-00,BAY 50 ST,D,BMT,04/24/2021,01:00:00,REGULAR,8141216,6987355
G001,R151,00-00-00,CONEY IS-STILLW,DFNQ,BMT,04/24/2021,01:00:00,REGULAR,1632121,2827644
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,04/24/2021,01:00:00,REGULAR,3113,2027
G011,R312,00-00-00,W 8 ST-AQUARIUM,FQ,BMT,04/24/2021,00:00:00,REGULAR,4406801,9634447
G015,R312,01-05-00,W 8 ST-AQUARIUM,FQ,BMT,04/24/2021,00:00:00,REGULAR,1404,0
H001,R175,00-00-00,8 AV,ACEL,BMT,04/24/2021,01:00:00,REGULAR,127373,154082
H003,R163,01-00-00,6 AV,FLM123,BMT,04/24/2021,00:00:00,REGULAR,8213005,10332333
H005,R330,00-00-00,3 AV,L,BMT,04/24/2021,00:00:00,REGULAR,3390558,9592042
H006,R330,01-00-00,3 AV,L,BMT,04/24/2021,00:00:00,REGULAR,8163329,2636384
H007,R248,00-00-00,1 AV,L,BMT,04/24/2021,00:00:00,REGULAR,15554607,17751328
H007A,R248,02-00-00,1 AV,L,BMT,04/24/2021,00:00:00,REGULAR,242212,38265
H008,R248,01-00-00,1 AV,L,BMT,04/24/2021,00:00:00,REGULAR,5202,87327
H009,R235,00-00-00,BEDFORD AV,L,BMT,04/24/2021,00:00:00,REGULAR,446807,83421
H010,R235,01-00-00,BEDFORD AV,L,BMT,04/24/2021,00:00:00,REGULAR,1981295,5458397
H012,R268,01-00-00,LORIMER ST,LG,BMT,04/24/2021,01:00:00,REGULAR,241479,99509
H013,R249,01-00-00,GRAHAM AV,L,BMT,04/24/2021,00:00:00,REGULAR,414783,8988
H014,R249,00-00-00,GRAHAM AV,L,BMT,04/24/2021,00:00:00,REGULAR,2185586,12874399
H015,R250,01-00-00,GRAND ST,L,BMT,04/24/2021,00:00:00,REGULAR,7699928,4274094
H016,R250,00-00-00,GRAND ST,L,BMT,04/24/2021,00:00:00,REGULAR,1495771,4535234
H017,R265,00-00-00,MONTROSE AV,L,BMT,04/24/2021,00:00:00,REGULAR,7856344,9071882
H019,R294,00-00-00,MORGAN AV,L,BMT,04/24/2021,00:00:00,REGULAR,132839,178841
H022,R279,00-00-00,JEFFERSON ST,L,BMT,04/24/2021,00:00:00,REGULAR,8099424,5707301
H023,R236,00-00-00,DEKALB AV,L,BMT,04/24/2021,00:00:00,REGULAR,5511979,2091681
H026,R137,00-00-00,MYRTLE-WYCKOFF,LM,BMT,04/24/2021,00:00:00,REGULAR,7874558,19412107
H027,R137,01-00-00,MYRTLE-WYCKOFF,LM,BMT,04/24/2021,00:00:00,REGULAR,11123620,6453858
H028,R266,00-00-00,HALSEY ST,L,BMT,04/24/2021,00:00:00,REGULAR,5931319,3033077
H030,R266,01-00-00,HALSEY ST,L,BMT,04/24/2021,00:00:00,REGULAR,1677618,3887000
H032,R295,00-00-00,WILSON AV,L,BMT,04/24/2021,00:00:00,REGULAR,4972891,6687617
H033,R313,00-00-00,BUSHWICK AV,L,BMT,04/24/2021,00:00:00,REGULAR,4395779,4161131
H035,R348,00-00-00,ATLANTIC AV,L,BMT,04/24/2021,00:00:00,REGULAR,1141179,257713
H037,R349,00-00-00,SUTTER AV,L,BMT,04/24/2021,01:00:00,REGULAR,2529643,2935088
H038,R350,00-00-00,LIVONIA AV,L,BMT,04/24/2021,01:00:00,REGULAR,121857,128258
H039,R375,00-00-00,NEW LOTS,L,BMT,04/24/2021,01:00:00,REGULAR,78217,179289
H040,R376,00-00-00,EAST 105 ST,L,BMT,04/24/2021,01:00:00,REGULAR,9762640,8047288
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,04/24/2021,01:00:00,REGULAR,97250,93512
J001,R460,01-00-00,MARCY AV,JMZ,BMT,04/24/2021,01:00:00,REGULAR,8796504,1239242
J002,R460,00-00-00,MARCY AV,JMZ,BMT,04/24/2021,01:00:00,REGULAR,2071601,458763
J003,R352,00-00-00,HEWES ST,JM,BMT,04/24/2021,01:00:00,REGULAR,2147429816,671147622
J005,R353,00-00-00,LORIMER ST,JM,BMT,04/24/2021,01:00:00,REGULAR,6036098,1963138
J007,R377,00-00-00,FLUSHING AV,JM,BMT,04/24/2021,01:00:00,REGULAR,17340419,11295316
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,04/24/2021,01:00:00,REGULAR,16559796,25045249
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,04/24/2021,01:00:00,REGULAR,4834359,2848364
J013,R380,00-00-00,GATES AV,JZ,BMT,04/24/2021,01:00:00,REGULAR,6235294,2138657
J016,R381,00-00-00,HALSEY ST,J,BMT,04/24/2021,01:00:00,REGULAR,2265640,2288555
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,04/24/2021,01:00:00,REGULAR,902933,320251
J020,R433,00-00-00,ALABAMA AV,J,BMT,04/24/2021,01:00:00,REGULAR,2186127,1717993
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,04/24/2021,01:00:00,REGULAR,68046,61159
J022,R435,00-00-00,CLEVELAND ST,J,BMT,04/24/2021,01:00:00,REGULAR,5239949,5914295
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,04/24/2021,01:00:00,REGULAR,7471719,9934474
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,04/24/2021,01:00:00,REGULAR,1054145,1966416
J025,R003,00-00-00,CYPRESS HILLS,J,BMT,04/24/2021,00:00:00,REGULAR,703742,775273
J028,R004,00-00-00,75 ST-ELDERTS,JZ,BMT,04/24/2021,00:00:00,REGULAR,4403,2208
J030,R005,00-00-00,85 ST-FOREST PK,J,BMT,04/24/2021,00:00:00,REGULAR,8372080,7551267
J031,R006,00-00-00,WOODHAVEN BLVD,JZ,BMT,04/24/2021,00:00:00,REGULAR,5193487,6564774
J032,R006,01-05-00,WOODHAVEN BLVD,JZ,BMT,04/24/2021,00:00:00,REGULAR,262144,0
J034,R007,00-00-00,104 ST,JZ,BMT,04/24/2021,00:00:00,REGULAR,206763,164833
J035,R008,00-00-00,111 ST,J,BMT,04/24/2021,00:00:00,REGULAR,3956212,5428231
J037,R009,00-00-00,121 ST,JZ,BMT,04/24/2021,00:00:00,REGULAR,3569848,3878749
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,04/24/2021,01:00:00,REGULAR,153171,430646
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,04/24/2021,01:00:00,REGULAR,227364,616709
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,04/24/2021,01:00:00,REGULAR,271250,85988
K017,R401,00-00-00,CENTRAL AV,M,BMT,04/24/2021,01:00:00,REGULAR,1003376,3557666
K019,R413,00-00-00,KNICKERBOCKER,M,BMT,04/24/2021,01:00:00,REGULAR,1589019,6228556
K022,R402,00-00-00,SENECA AVE,M,BMT,04/24/2021,01:00:00,REGULAR,2597393,3325392
K024,R403,00-00-00,FOREST AVE,M,BMT,04/24/2021,01:00:00,REGULAR,4162883,5226591
K025,R404,00-00-00,FRESH POND RD,M,BMT,04/24/2021,01:00:00,REGULAR,4487714,4067928
K026,R100,00-00-00,METROPOLITAN AV,M,BMT,04/24/2021,00:00:00,REGULAR,3382974,2551149
N001,R173,01-05-00,INWOOD-207 ST,A,IND,04/24/2021,01:00:00,REGULAR,576,0
N002A,R173,00-00-00,INWOOD-207 ST,A,IND,04/24/2021,01:00:00,REGULAR,480857,341310
N003,R185,00-00-00,DYCKMAN ST,A,IND,04/24/2021,01:00:00,REGULAR,12207301,421080
N006A,R280,00-00-00,190 ST,A,IND,04/24/2021,00:00:00,REGULAR,1441578662,1844687089
N007A,R174,00-00-00,181 ST,A,IND,04/24/2021,01:00:00,REGULAR,47158,231527
N009,R174,01-00-00,181 ST,A,IND,04/24/2021,01:00:00,REGULAR,11135859,3738382
N010,R126,00-00-00,175 ST,A,IND,04/24/2021,00:00:00,REGULAR,4402586,7124913
N011,R126,01-05-00,175 ST,A,IND,04/24/2021,00:00:00,REGULAR,708,0
N012,R035,01-05-00,168 ST,AC1,IND,04/24/2021,00:00:00,REGULAR,11,0
N013,R035,02-00-00,168 ST,AC1,IND,04/24/2021,00:00:00,REGULAR,3726777,5845950
N016A,R296,00-00-00,163 ST-AMSTERDM,C,IND,04/24/2021,01:00:00,REGULAR,68983,34491
N017,R331,00-00-00,155 ST,C,IND,04/24/2021,01:00:00,REGULAR,2473601,5602784
N019,R101,01-00-00,145 ST,ABCD,IND,04/24/2021,00:00:00,REGULAR,7734851,17067761
N020,R101,00-00-00,145 ST,ABCD,IND,04/24/2021,00:00:00,REGULAR,19264794,9316970
N022,R332,02-05-00,135 ST,BC,IND,04/24/2021,01:00:00,REGULAR,117440850,0
N023,R332,01-00-00,135 ST,BC,IND,04/24/2021,01:00:00,REGULAR,18161,25171
N024,R332,00-00-00,135 ST,BC,IND,04/24/2021,01:00:00,REGULAR,2494637,4568576
N025,R102,01-00-00,125 ST,ACBD,IND,04/24/2021,00:00:00,REGULAR,288432,285661
N026,R102,00-00-00,125 ST,ACBD,IND,04/24/2021,00:00:00,REGULAR,275474,380056
N029,R333,01-00-00,116 ST,BC,IND,04/24/2021,01:00:00,REGULAR,64800,57402
N030,R333,00-00-00,116 ST,BC,IND,04/24/2021,01:00:00,REGULAR,72428,129819
N034,R334,01-00-00,CATHEDRAL PKWY,BC,IND,04/24/2021,01:00:00,REGULAR,35297,26650
N035,R334,00-00-00,CATHEDRAL PKWY,BC,IND,04/24/2021,01:00:00,REGULAR,14277179,8826374
N037,R314,00-00-00,103 ST,BC,IND,04/24/2021,01:00:00,REGULAR,14951185,11857971
N039,R251,01-00-00,96 ST,BC,IND,04/24/2021,00:00:00,REGULAR,3027649,1067284
N040,R251,00-00-00,96 ST,BC,IND,04/24/2021,00:00:00,REGULAR,762714,2073151
N043,R186,00-00-00,86 ST,BC,IND,04/24/2021,00:00:00,REGULAR,133762,208588
N044,R187,00-00-00,81 ST-MUSEUM,BC,IND,04/24/2021,01:00:00,REGULAR,197628,69812
N045,R187,01-00-00,81 ST-MUSEUM,BC,IND,04/24/2021,01:00:00,REGULAR,5574253,7117434
N046,R281,00-00-00,72 ST,BC,IND,04/24/2021,00:00:00,REGULAR,4249330,2032298
N049,R084,01-00-00,59 ST COLUMBUS,ABCD1,IND,04/24/2021,00:00:00,REGULAR,3295245,13309380
N051,R084,02-00-00,59 ST COLUMBUS,ABCD1,IND,04/24/2021,00:00:00,REGULAR,15728602,2263903
N056,R188,01-00-00,50 ST,CE,IND,04/24/2021,00:00:00,REGULAR,14433809,11159299
N057,R188,00-00-00,50 ST,CE,IND,04/24/2021,00:00:00,REGULAR,4541457,1665948
N060,R010,01-00-00,42 ST-PORT AUTH,ACENGRS1237W,IND,04/24/2021,02:00:00,REGULAR,11612846,18412744
N062,R011,01-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,04/24/2021,00:00:00,REGULAR,12364200,42173272
N062A,R010,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,04/24/2021,02:00:00,REGULAR,9468178,2312534
N063,R011,02-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,04/27/2021,16:00:00,REGULAR,13,100
N063A,R011,00-00-00,42 ST-PORT AUTH,ACENQRS1237W,IND,04/24/2021,00:00:00,REGULAR,2103981,9303727
N067,R012,00-00-00,34 ST-PENN STA,ACE,IND,04/24/2021,00:00:00,REGULAR,244613,742397
N068,R012,03-00-00,34 ST-PENN STA,ACE,IND,04/24/2021,00:00:00,REGULAR,10530642,7646699
N069,R013,01-00-00,34 ST-PENN STA,ACE,IND,04/24/2021,00:00:00,REGULAR,6415515,3011680
N070,R012,04-00-00,34 ST-PENN STA,ACE,IND,04/24/2021,00:00:00,REGULAR,573617,585386
N071,R013,00-00-00,34 ST-PENN STA,ACE,IND,04/24/2021,00:00:00,RECOVR AUD,6340940,17905268
N072,R012,05-00-00,34 ST-PENN STA,ACE,IND,04/24/2021,00:00:00,REGULAR,220197,936356
N073,R013,02-00-00,34 ST-PENN STA,ACE,IND,04/24/2021,00:00:00,REGULAR,1684510,12496389
N075,R111,01-05-00,23 ST,CE,IND,04/24/2021,00:00:00,REGULAR,196984,0
N076,R111,00-00-00,23 ST,CE,IND,04/24/2021,00:00:00,REGULAR,6006930,2283396
N077,R111,02-00-00,23 ST,CE,IND,04/24/2021,00:00:00,REGULAR,3049192,4649138
N078,R175,01-00-00,14 ST,ACEL,IND,04/24/2021,01:00:00,REGULAR,786864,1099517
N080,R138,00-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,04/24/2021,01:00:00,REGULAR,299052,912788
N083,R138,01-00-00,W 4 ST-WASH SQ,ABCDEFM,IND,04/24/2021,01:00:00,REGULAR,9288343,27652522
N086,R282,00-00-00,SPRING ST,CE,IND,04/24/2021,00:00:00,REGULAR,6670657,1706979
N087,R282,01-03-00,SPRING ST,CE,IND,04/24/2021,00:00:00,REGULAR,4816734,1584085
N089,R139,00-00-00,CANAL ST,ACE,IND,04/24/2021,00:00:00,REGULAR,6352129,17405606
N090,R139,01-00-00,CANAL ST,ACE,IND,04/24/2021,00:00:00,REGULAR,1380925,14044067
N091,R029,02-00-00,CHAMBERS ST,ACE23,IND,04/24/2021,00:00:00,REGULAR,1159160623,352828604
N092,R029,03-00-00,CHAMBERS ST,ACE23,IND,04/24/2021,00:00:00,REGULAR,5833965,5434167
N094,R029,01-00-00,WORLD TRADE CTR,ACE23,IND,04/24/2021,00:00:00,REGULAR,973319,1779838
N095,R014,00-03-00,FULTON ST,ACJZ2345,IND,04/24/2021,01:00:00,REGULAR,4454568,2773912
N095A,R014,01-00-00,FULTON ST,2345ACJZ,IND,04/24/2021,01:00:00,REGULAR,176242,84019
N098,R028,00-00-00,FULTON ST,2345ACJZ,IND,04/24/2021,03:00:00,REGULAR,2327118,62273
N100,R252,00-00-00,HIGH ST,AC,IND,04/24/2021,00:00:00,REGULAR,21479,42857
N101,R252,01-00-00,HIGH ST,AC,IND,04/24/2021,00:00:00,REGULAR,3837439,14453428
N102,R127,01-00-00,JAY ST-METROTEC,ACF,IND,04/24/2021,00:00:00,REGULAR,589115,896440
N103,R127,00-00-00,JAY ST-METROTEC,ACF,IND,04/24/2021,00:00:00,REGULAR,1872613,6868225
N108,R217,00-00-00,HOYT-SCHER,ACG,IND,04/24/2021,00:00:00,REGULAR,19624345,17079179
N110,R283,00-00-00,LAFAYETTE AV,C,IND,04/24/2021,01:00:00,REGULAR,15656,18676
N111,R284,00-00-00,CLINTON-WASH AV,C,IND,04/24/2021,00:00:00,REGULAR,2202506,2094196
N112A,R284,01-00-00,CLINTON-WASH AV,C,IND,04/24/2021,00:00:00,REGULAR,574317,3447702
N113,R297,00-00-00,FRANKLIN AV,ACS,IND,04/24/2021,01:00:00,REGULAR,70772,46070
